ID TIME %RAM %CPU
1 0.003 32.9 14.6
1 6.01 33.0 8.2
1 14.036 33.1 9.3
1 20.073 33.1 8.9
1 27.062 33.2 8.5
1 32.064 33.2 10.2
1 39.061 33.2 8.2
1 46.009 33.2 8.1
1 53.065 33.3 9.6
1 60.034 33.3 8.7
1 68.021 33.3 8.2
1 76.053 33.3 8.3
1 85.02 33.5 10.4
1 90.06 33.6 8.2
1 97.05 33.6 9.5
1 105.042 33.7 9.0
1 111.06 33.7 8.9
1 118.025 33.6 7.6
1 123.058 33.6 8.5
1 134.039 33.6 8.8
1 140.035 33.5 8.6
1 146.064 33.5 9.0
1 152.053 33.5 8.2
1 157.075 33.5 8.0
1 165.023 33.6 10.6
1 175.041 33.6 8.8
1 185.063 33.8 9.4
1 192.047 33.7 9.1
1 197.062 33.7 8.8
1 207.069 33.6 8.9
1 217.045 33.6 8.9
1 222.072 33.6 10.1
1 232.058 33.6 9.0
1 243.027 33.6 8.3
1 248.032 33.6 8.7
1 254.095 33.7 10.2
1 260.083 33.7 10.1
1 266.086 33.7 9.4
1 274.07 33.8 10.4
1 282.077 33.7 8.4
1 290.03 33.8 10.3
1 296.066 33.8 9.6
1 301.078 33.8 9.8
1 310.036 33.8 8.8
1 318.05 33.8 9.4
1 328.044 33.8 9.6
1 334.04 33.8 10.0
1 339.078 33.8 9.9
1 347.09 33.8 9.6
1 353.057 33.8 9.4
1 359.039 33.8 11.1
1 365.047 33.8 8.8
1 373.053 33.8 8.8
1 380.102 33.8 8.9
1 386.086 33.8 8.8
1 392.053 33.8 9.4
1 400.06 33.8 8.9
1 407.083 33.8 9.5
1 413.081 33.8 9.4
1 419.09 33.8 8.2
1 424.1 33.8 8.8
1 431.065 33.8 8.5
1 437.078 33.8 8.7
1 443.081 33.8 9.0
1 448.102 33.9 9.5
1 454.069 33.9 9.2
1 462.114 33.9 10.0
1 468.082 33.9 9.7
1 476.073 33.9 8.2
1 484.056 34.0 11.0
1 490.114 33.9 8.3
1 496.054 33.9 8.5
1 501.07 33.9 8.0
1 507.085 33.9 8.2
1 512.112 33.9 9.5
1 518.091 33.9 8.2
1 523.099 33.9 8.7
1 530.063 33.9 8.4
1 538.071 33.9 8.8
1 545.11 33.8 9.1
1 551.06 33.8 9.9
1 557.111 33.8 8.4
1 563.114 33.8 8.6
1 570.095 33.8 9.6
1 576.067 33.8 8.6
1 582.101 33.8 8.1
1 587.135 33.9 10.5
1 593.116 33.9 9.5
1 600.095 33.9 8.7
1 607.083 33.9 8.3
1 612.127 33.9 9.4
1 622.072 33.5 8.8
1 631.115 33.5 9.3
1 637.103 33.5 8.6
1 642.132 33.5 10.9
1 648.115 33.5 8.6
1 654.079 33.5 8.2
1 660.103 33.5 8.8
1 666.109 33.5 9.6
1 672.105 33.6 8.6
1 679.099 33.5 8.1
1 685.095 33.5 10.5
1 693.104 33.5 8.6
1 698.112 33.5 9.5
1 706.089 33.6 10.3
1 711.117 33.6 9.5
1 717.119 33.6 9.1
1 723.099 33.6 9.4
1 731.098 33.6 8.7
1 736.141 33.6 9.8
1 743.122 33.6 9.6
1 752.115 33.6 10.0
1 757.126 33.6 9.8
1 763.142 33.6 11.0
1 770.139 33.6 9.5
1 776.123 33.6 7.9
1 782.153 33.8 11.1
1 789.092 33.7 8.4
1 794.098 33.6 7.4
1 799.142 33.6 9.0
1 805.138 33.6 12.8
1 812.127 33.7 10.3
1 818.114 33.7 8.8
1 824.099 33.7 9.5
1 831.092 33.7 9.5
1 838.089 33.7 8.3
1 845.113 33.7 9.1
1 850.156 33.8 9.5
1 856.098 33.8 8.0
1 862.098 33.9 8.7
1 867.131 33.9 8.2
1 873.148 33.9 10.8
1 879.151 33.8 9.5
1 885.136 33.8 9.6
1 892.135 33.8 8.5
1 898.103 33.8 8.5
1 905.111 33.8 8.9
1 912.133 33.8 10.4
