ID TIME %RAM %CPU
1 0.003 46.7 13.9
1 6.015 46.8 11.9
1 11.02 46.8 10.2
1 16.073 46.9 8.5
1 24.015 46.9 9.6
1 30.009 46.9 7.0
1 35.058 46.9 7.9
1 42.025 46.9 7.9
1 49.032 46.9 9.4
1 56.042 46.8 7.0
1 61.077 46.9 37.7
1 68.013 46.9 7.3
1 73.075 46.9 8.5
1 78.085 46.9 9.7
1 84.013 46.9 8.8
1 89.018 46.9 7.6
1 96.014 46.9 8.3
1 101.051 46.1 7.8
1 108.066 46.0 8.4
1 115.017 46.0 8.8
1 120.041 46.0 7.2
1 127.018 46.0 10.4
1 132.055 46.0 8.1
1 137.062 46.0 8.9
1 144.039 46.1 8.6
1 151.054 46.1 8.4
1 156.078 46.1 9.1
1 164.042 46.1 8.4
1 172.033 46.2 9.9
1 177.063 46.3 8.5
1 184.029 46.3 8.8
1 189.072 46.3 9.6
1 194.098 46.3 11.0
1 200.026 46.3 8.2
1 206.023 46.2 15.5
1 212.026 46.2 8.6
1 217.038 46.2 6.5
1 222.066 46.2 7.8
1 229.046 46.2 7.3
1 236.032 46.3 8.7
1 241.045 46.2 7.3
1 246.093 46.2 8.2
1 251.095 46.2 9.3
1 257.03 46.4 8.9
1 262.031 46.3 6.2
1 268.063 46.2 6.8
1 273.106 46.3 8.9
1 279.102 46.3 10.0
1 285.09 46.3 8.1
1 292.049 46.3 8.1
1 297.1 46.3 7.7
1 303.12 46.2 10.5
1 309.095 46.2 8.6
1 315.044 46.3 8.8
1 321.059 46.3 7.1
1 329.038 46.3 7.8
1 335.089 46.3 8.6
1 341.08 46.3 10.6
1 347.095 46.3 7.9
1 353.04 46.5 9.6
1 358.043 46.3 9.9
1 363.057 46.4 7.9
1 369.042 46.3 8.4
1 377.06 46.4 9.2
1 383.059 46.4 6.5
1 389.059 46.5 6.3
1 394.073 46.4 7.3
1 400.046 46.4 9.0
1 407.082 46.4 8.4
1 413.053 46.4 7.7
1 419.062 46.4 8.6
1 428.084 46.4 7.9
1 433.109 46.4 8.9
1 438.11 46.4 11.8
1 445.063 46.4 7.9
1 451.073 46.5 9.7
1 456.078 46.6 9.0
1 462.083 46.5 12.0
1 467.09 46.5 7.6
1 474.062 46.6 10.3
1 480.066 46.1 8.2
1 485.075 46.1 8.8
1 491.06 46.1 7.9
1 496.101 46.1 10.7
1 501.102 46.1 14.2
1 508.054 46.1 9.4
1 514.096 46.1 8.6
1 519.126 46.1 10.2
1 525.074 46.1 10.4
1 533.061 46.1 10.7
1 538.116 46.1 7.4
1 545.062 46.1 6.4
1 550.096 46.1 7.3
1 556.066 46.2 10.3
1 561.074 46.3 10.2
1 567.124 46.2 13.2
1 574.065 46.3 7.5
1 579.072 46.3 8.3
1 585.096 46.4 8.0
1 593.076 46.3 8.8
1 599.069 46.3 8.9
1 605.114 46.3 8.7
1 613.076 46.3 8.3
1 619.086 46.5 8.2
1 625.069 46.3 9.8
1 630.128 46.3 9.3
1 637.068 46.3 8.1
1 643.099 46.3 8.2
1 649.085 46.3 7.8
1 654.117 46.4 9.8
1 661.071 46.4 10.3
1 667.085 46.4 7.5
1 672.089 46.4 8.2
1 677.094 46.4 7.0
1 684.084 46.6 9.0
1 689.137 46.4 7.4
1 694.148 46.4 9.8
1 700.096 46.6 7.8
1 706.138 46.4 10.1
1 713.107 46.5 6.7
1 718.149 46.5 9.7
1 725.133 46.5 8.2
1 733.086 46.5 7.9
1 738.127 46.5 9.0
1 744.112 46.5 9.4
1 752.086 46.5 10.5
1 757.141 46.5 13.4
1 765.081 46.5 8.3
1 771.087 46.5 5.4
1 778.087 46.6 11.0
1 783.14 46.6 9.6
1 789.11 46.6 9.4
1 795.085 46.7 8.3
1 800.137 46.6 10.2
1 806.104 46.7 8.1
1 811.119 46.6 8.6
1 816.151 46.6 7.9
1 822.095 46.6 9.5
1 827.143 46.6 10.1
1 833.115 46.6 8.0
1 838.132 46.6 7.0
1 844.097 46.6 7.1
1 850.167 46.7 6.8
1 857.118 46.7 7.8
1 863.094 46.7 8.0
1 869.131 46.7 7.8
1 875.142 46.7 9.2
1 880.159 46.7 9.8
1 887.145 46.7 8.8
1 892.153 46.7 10.5
1 898.104 46.7 11.7
1 903.127 46.7 9.1
1 908.172 46.7 11.8
1 914.097 46.7 10.3
1 919.111 46.7 7.6
1 926.15 46.7 8.5
1 933.104 46.8 7.9
1 938.116 46.7 7.5
1 944.118 46.8 9.0
1 951.156 46.7 9.1
1 957.126 46.7 4.7
1 963.113 46.8 9.3
1 969.134 46.8 8.4
1 974.137 46.8 7.8
1 981.138 46.8 7.9
1 988.115 46.9 9.6
1 993.141 46.8 4.7
1 999.136 46.9 9.5
1 1006.175 46.9 7.2
1 1012.113 46.8 10.2
1 1019.115 46.8 9.3
1 1028.115 46.4 9.6
1 1038.111 46.5 8.6
1 1044.179 46.5 8.1
1 1051.144 46.5 9.1
1 1056.168 46.5 9.8
1 1061.174 46.5 13.0
1 1068.137 46.5 7.3
1 1074.116 46.5 9.6
1 1079.129 46.5 3.9
1 1085.176 46.5 8.7
1 1091.123 46.5 7.7
1 1096.168 46.5 8.9
1 1105.12 46.6 7.9
1 1110.124 46.6 8.3
1 1116.135 46.6 7.2
1 1122.138 46.6 9.1
1 1129.125 46.7 8.6
1 1134.133 46.6 6.9
1 1140.132 46.6 9.7
1 1146.152 46.6 8.2
1 1152.189 46.6 14.4
1 1158.134 46.7 8.7
1 1163.16 46.6 7.8
1 1168.193 46.7 8.5
1 1175.139 46.7 8.4
1 1181.132 46.6 8.2
1 1187.168 46.7 8.0
1 1194.16 46.7 7.4
1 1199.192 46.7 6.5
1 1206.189 46.7 8.2
1 1212.143 46.7 10.8
1 1217.18 46.7 9.4
1 1223.195 46.7 9.0
1 1229.132 46.7 9.4
1 1236.135 46.7 9.3
1 1243.158 46.8 9.3
1 1250.144 46.8 8.2
1 1255.161 46.8 8.8
1 1262.172 46.8 8.5
1 1268.144 46.7 10.6
1 1273.144 46.8 9.7
1 1279.16 46.8 6.8
1 1285.143 46.9 8.2
1 1290.147 46.8 9.8
1 1295.149 46.8 8.5
1 1300.207 46.8 9.3
1 1306.19 46.8 9.2
1 1311.195 46.8 9.2
1 1317.206 46.9 7.5
1 1324.155 46.9 7.2
1 1329.198 46.9 7.3
1 1336.168 46.9 9.1
1 1343.17 46.9 8.2
1 1351.146 46.9 8.7
1 1357.145 46.9 7.9
1 1362.205 46.9 5.5
1 1369.171 46.9 7.7
1 1375.149 46.9 9.8
1 1381.158 47.1 7.9
1 1387.188 47.1 8.4
1 1393.156 47.1 10.1
1 1399.205 47.0 9.6
1 1407.156 47.0 9.2
1 1412.162 47.1 9.0
1 1419.156 47.1 9.2
1 1424.158 47.1 9.6
1 1430.19 47.1 7.6
1 1435.209 47.1 14.3
1 1442.161 47.1 7.6
1 1447.201 47.1 10.0
1 1455.158 47.2 10.1
1 1460.212 47.1 10.1
1 1466.163 47.1 9.1
1 1473.169 47.1 9.8
1 1479.167 47.2 10.0
1 1484.189 47.2 7.2
1 1489.229 47.2 6.5
1 1498.166 47.4 8.8
1 1503.182 47.2 9.1
1 1509.175 47.2 9.4
1 1516.18 47.2 8.7
1 1522.179 47.4 10.3
1 1529.189 47.2 11.0
1 1535.218 47.3 8.2
1 1541.184 47.3 9.8
1 1548.196 47.3 9.2
1 1554.271 47.3 9.7
