ID TIME pos
10 5.245 [-0.4057186585664292, -0.3045636854713136] []
10 10.359 [-0.4057186585664292, -0.3045636854713136] []
10 15.375 [-0.4057186585664292, -0.3045636854713136] []
10 20.408 [-0.4057186585664292, -0.3045636854713136] []
10 25.54 [-0.4057186585664292, -0.3045636854713136] []
10 30.595 [-0.4057186585664292, -0.3045636854713136] []
10 35.62 [-0.4057186585664292, -0.3045636854713136] []
10 40.764 [-0.4057186585664292, -0.3045636854713136] []
10 45.818 [-0.4057186585664292, -0.3045636854713136] []
10 50.998 [-0.4057186585664292, -0.3045636854713136] []
10 56.045 [-0.4057186585664292, -0.3045636854713136] []
10 61.055 [-0.4057186585664292, -0.3045636854713136] []
10 66.105 [-0.4057186585664292, -0.3045636854713136] [(43897, 30339, 1676603495, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43382, -27741, 1676603497, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43382, -27741)]
10 145.524 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43080, -28650, 1676603497, 0, 3, 30000000000000000000, 30000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43080, -28650)]
10 186.497 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603636, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513)]
10 191.503 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603648, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-45291, -50480, 1676603648, 0, 1, 5277777777777778000, 5277777777777778000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -45291, -50480)]
10 235.671 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603692, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-44712, -33731, 1676603692, 1, 10, 102685185185185183000, 102685185185185183000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -44712, -33731), (43897, 30339, 1676603664, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339)]
10 276.246 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603714, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-44712, -33731, 1676603714, 1, 10, 102685185185185183000, 102685185185185183000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -44712, -33731), (43466, 29780, 1676603664, 0, 2, 10277777777777778000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43587, -40796, 1676603712, 0, 2, 20586419753086420000, 20586419753086420000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -43587, -40796)]
10 307.781 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603764, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-44712, -33731, 1676603764, 1, 10, 102685185185185183000, 102685185185185183000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -44712, -33731), (44031, 30452, 1676603664, 0, 9, 85956790123456788000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43587, -40796, 1676603712, 0, 2, 20586419753086420000, 20586419753086420000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -43587, -40796)]
10 338.146 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603782, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-44712, -33731, 1676603782, 1, 10, 102685185185185183000, 102685185185185183000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -44712, -33731), (43895, 30471, 1676603664, 2, 10, 96543209876543208000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-45062, -42237, 1676603712, 0, 3, 25864197530864198000, 25864197530864198000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -45062, -42237)]
10 343.212 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603782, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-44712, -33731, 1676603782, 1, 10, 102685185185185183000, 102685185185185183000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -44712, -33731), (43895, 30471, 1676603664, 2, 10, 96543209876543208000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-45062, -42237, 1676603712, 0, 3, 25864197530864198000, 25864197530864198000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -45062, -42237)]
10 348.231 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603782, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-44712, -33731, 1676603782, 1, 10, 102685185185185183000, 102685185185185183000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -44712, -33731), (43895, 30471, 1676603664, 2, 10, 96543209876543208000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-45062, -42237, 1676603712, 0, 3, 25864197530864198000, 25864197530864198000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -45062, -42237)]
10 353.276 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603782, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-44712, -33731, 1676603782, 1, 10, 102685185185185183000, 102685185185185183000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -44712, -33731), (43895, 30471, 1676603664, 2, 10, 96543209876543208000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-45062, -42237, 1676603712, 0, 3, 25864197530864198000, 25864197530864198000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -45062, -42237)]
10 358.359 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603782, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-44712, -33731, 1676603782, 1, 10, 102685185185185183000, 102685185185185183000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -44712, -33731), (43895, 30471, 1676603664, 2, 10, 96543209876543208000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-45062, -42237, 1676603712, 0, 3, 25864197530864198000, 25864197530864198000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -45062, -42237)]
10 363.515 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603812, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-44712, -33731, 1676603812, 1, 10, 102685185185185183000, 102685185185185183000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -44712, -33731), (43895, 30471, 1676603664, 2, 10, 96543209876543208000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43390, -37893, 1676603712, 0, 6, 59537037037037038000, 48117283950617285000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -43591, -37461)]
10 368.56 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603822, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-44712, -33731, 1676603822, 1, 10, 102685185185185183000, 102685185185185183000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -44712, -33731), (43895, 30471, 1676603664, 2, 10, 96543209876543208000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-42997, -37135, 1676603712, 0, 7, 70956790123456791000, 59537037037037038000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -43084, -36641)]
10 373.609 [-0.4057186585664292, -0.3045636854713136] [(43759, 30441, 1676603495, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43561, -32070, 1676603828, 1, 10, 103888888888888885000, 93333333333333330000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -43508, -32513), (-44712, -33731, 1676603828, 1, 10, 102685185185185183000, 102685185185185183000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -44712, -33731), (43895, 30471, 1676603664, 2, 10, 96543209876543208000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43897, 30339), (-43064, -37837, 1676603712, 0, 8, 81820987654320989000, 59537037037037038000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -43084, -36641)]
