ID TIME cluster
13 1676840980.727 (-41400, 50584, 1676835596, 2, 10, 50000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -41854, 51117) 0
13 1676840980.728 (-12577, -83325, 1676840979, 1, 10, 50694444444444445000, 35555555555555556000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -11995, -86474) 1
13 1676840980.729 (45640, -40655, 1676835718, 2, 10, 50600198412698413000, 5138888888888889000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 45786, -41094) 0
13 1676840980.73 (-13775, -82316, 1676840979, 1, 10, 51858465608465609500, 46719576719576720500, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -13683, -83163) 1
13 1676840980.731 (-7564, 66376, 1676840979, 1, 10, 51210317460317462000, 46966490299823634000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -7663, 66324) 1
13 1676840980.731 (46450, -42175, 1676835838, 2, 10, 53930776014109348500, 5138888888888889000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 46112, -42799) 0
13 1676840980.732 (-65876, 46803, 1676835994, 2, 10, 52098214285714285000, 19244378306878307000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, -63681, 38495) 1
13 1676840980.733 (-16846, -79247, 1676840979, 1, 10, 48104056437389771000, 44354056437389771000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -16383, -79387) 1
13 1676840980.733 (46807, -42444, 1676836138, 2, 10, 51183946636782284000, 3854166666666666000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 45155, -41274) 0
13 1676840980.734 (-11507, -82483, 1676840979, 1, 10, 49082456092004703100, 45798098238781109100, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -11357, -82493) 1
13 1676840980.734 (-67413, 31889, 1676840979, 1, 10, 54522736574482329000, 54522736574482329000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, -67413, 31889) 1
13 1676840980.735 (-16260, -83253, 1676840979, 1, 10, 56040404898670718500, 50338425993968691000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -15783, -83331) 1
13 1676840980.736 (45661, -41680, 1676836378, 2, 10, 47056379893635550600, 1605902777777778000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44655, -43264) 0
13 1676840980.736 (-66678, 29823, 1676840979, 1, 10, 57886300220851689500, 57886300220851689500, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -66678, 29823) 1
13 1676840980.737 (44679, -42800, 1676836528, 2, 10, 53225096622614269800, 1605902777777778000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43890, -40738) 0
13 1676840980.738 (-12095, -83124, 1676840979, 1, 10, 57502439155877354000, 54150966838527568000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -12314, -83489) 1
13 1676840980.738 (-51694, 21877, 1676836754, 2, 10, 58135428795184259000, 17401871387659036700, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -58321, 28388) 1
13 1676840980.739 (45489, -42128, 1676836768, 2, 10, 46330063070932336500, 802951388888888800, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 46663, -42162) 0
