ID TIME pos
13 0.094 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 5.11 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 10.115 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 15.121 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 20.227 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 25.23 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 30.24 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 35.244 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 40.354 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 45.365 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 50.465 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 55.47 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 60.477 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 65.483 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 70.491 [0, 0] [0.2571794521434652, -0.2784708157375602]
13 75.504 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
13 80.505 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
13 85.511 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
13 90.516 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
13 95.521 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
13 100.525 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
13 105.532 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
13 110.537 [0.4530750000000001, -0.18769000000000002] [0.2571794521434652, -0.2784708157375602]
13 115.545 [0.4530750000000001, -0.18769000000000002] [0.2571794521434652, -0.2784708157375602]
13 120.549 [0.4530750000000001, -0.18769000000000002] [0.2571794521434652, -0.2784708157375602]
13 125.56 [0.4530750000000001, -0.18769000000000002] [0.2571794521434652, -0.2784708157375602]
13 130.561 [0.4600433333333334, -0.1850966666666667] [0.2571794521434652, -0.2784708157375602]
13 135.575 [0.45179500000000006, -0.19339000000000006] [0.2571794521434652, -0.2784708157375602]
13 140.581 [0.444906, -0.198946] [0.2571794521434652, -0.2784708157375602]
13 145.583 [0.4397483333333334, -0.19705166666666665] [0.2571794521434652, -0.2784708157375602]
13 150.594 [0.4420485714285714, -0.19186000000000006] [0.2571794521434652, -0.2784708157375602]
13 155.597 [0.44167285714285714, -0.1920571428571429] [0.2571794521434652, -0.2784708157375602]
13 160.607 [0.4415928571428572, -0.1921071428571429] [0.2571794521434652, -0.2784708157375602]
13 165.7 [0.4353475, -0.19454375000000002] [0.2571794521434652, -0.2784708157375602]
13 170.712 [0.43377625000000003, -0.19488] [0.2571794521434652, -0.2784708157375602]
13 175.727 [0.43257625, -0.19523500000000002] [0.2571794521434652, -0.2784708157375602]
13 180.826 [0.42844888888888893, -0.1914077777777778] [0.2571794521434652, -0.2784708157375602]
13 185.837 [0.42843000000000003, -0.19035181818181826] [0.2571794521434652, -0.2784708157375602]
13 190.844 [0.4270675, -0.18974833333333332] [0.2571794521434652, -0.2784708157375602]
13 195.847 [0.4247869230769231, -0.1889323076923077] [0.2571794521434652, -0.2784708157375602]
13 200.849 [0.4248038461538461, -0.18895538461538466] [0.2571794521434652, -0.2784708157375602]
13 205.856 [0.4247769230769232, -0.1889269230769231] [0.2571794521434652, -0.2784708157375602]
13 210.864 [0.4248938461538461, -0.18921153846153846] [0.2571794521434652, -0.2784708157375602]
13 215.974 [0.42465769230769246, -0.18912307692307692] [0.2571794521434652, -0.2784708157375602]
13 220.978 [0.42297076923076926, -0.18973384615384617] [0.2571794521434652, -0.2784708157375602]
13 225.986 [0.42291461538461544, -0.18969384615384619] [0.2571794521434652, -0.2784708157375602]
13 230.992 [0.422913076923077, -0.1896915384615385] [0.2571794521434652, -0.2784708157375602]
13 235.994 [0.41972, -0.1891546153846154] [0.2571794521434652, -0.2784708157375602]
13 241.001 [0.4157342857142857, -0.19079214285714288] [0.2571794521434652, -0.2784708157375602]
13 246.012 [0.4152978571428572, -0.19074285714285713] [0.2571794521434652, -0.2784708157375602]
