ID TIME pos
2 0.1 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 5.108 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 10.114 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 15.119 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 20.126 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 25.133 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 30.139 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 35.146 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 40.152 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 45.157 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 50.166 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 55.173 [0, 0] [0.02365726219371922, -0.28167731602668533]
2 60.177 [-0.0855999999999999, -0.15006999999999993] [0.02365726219371922, -0.28167731602668533]
2 65.184 [-0.0855999999999999, -0.15006999999999993] [0.02365726219371922, -0.28167731602668533]
2 70.19 [-0.08708500000000008, -0.16121000000000008] [0.02365726219371922, -0.28167731602668533]
2 75.196 [-0.08417250000000004, -0.17992750000000002] [0.02365726219371922, -0.28167731602668533]
2 80.203 [-0.07679285714285711, -0.17712142857142857] [0.02365726219371922, -0.28167731602668533]
2 85.208 [-0.07773874999999997, -0.1771525] [0.02365726219371922, -0.28167731602668533]
2 90.216 [-0.07626250000000001, -0.1779475] [0.02365726219371922, -0.28167731602668533]
2 95.223 [-0.07596375, -0.1779] [0.02365726219371922, -0.28167731602668533]
2 100.229 [-0.0757788888888889, -0.1777611111111111] [0.02365726219371922, -0.28167731602668533]
2 105.235 [-0.075722, -0.17976999999999996] [0.02365726219371922, -0.28167731602668533]
2 110.242 [-0.07553000000000001, -0.17968545454545454] [0.02365726219371922, -0.28167731602668533]
2 115.247 [-0.0753209090909091, -0.17974181818181817] [0.02365726219371922, -0.28167731602668533]
2 120.253 [-0.07527636363636364, -0.17974181818181814] [0.02365726219371922, -0.28167731602668533]
2 125.259 [-0.07528181818181819, -0.17976454545454543] [0.02365726219371922, -0.28167731602668533]
2 130.265 [-0.07502818181818181, -0.17955363636363633] [0.02365726219371922, -0.28167731602668533]
2 135.272 [-0.07468090909090909, -0.18027545454545454] [0.02365726219371922, -0.28167731602668533]
2 140.278 [-0.07336363636363634, -0.18093181818181817] [0.02365726219371922, -0.28167731602668533]
2 145.284 [-0.0733690909090909, -0.18091999999999997] [0.02365726219371922, -0.28167731602668533]
2 150.291 [-0.07335090909090908, -0.18095454545454542] [0.02365726219371922, -0.28167731602668533]
2 155.298 [-0.07334727272727272, -0.18096363636363633] [0.02365726219371922, -0.28167731602668533]
