ID TIME pos
1 0.32 [0, 0] [0.06873405439880698, -0.11272790996845575]
1 5.393 [0, 0] [0.06873405439880698, -0.11272790996845575]
1 10.393 [0, 0] [0.06873405439880698, -0.11272790996845575]
1 15.494 [0, 0] [0.06873405439880698, -0.11272790996845575]
1 20.594 [0, 0] [0.06873405439880698, -0.11272790996845575]
1 25.692 [0, 0] [0.06873405439880698, -0.11272790996845575]
1 30.693 [0, 0] [0.06873405439880698, -0.11272790996845575]
1 35.792 [0, 0] [0.06873405439880698, -0.11272790996845575]
1 40.793 [0, 0] [0.06873405439880698, -0.11272790996845575]
1 45.893 [0.0363, -0.21896500000000008] [0.06873405439880698, -0.11272790996845575]
1 50.994 [0.03605000000000006, -0.2161633333333334] [0.06873405439880698, -0.11272790996845575]
1 56.092 [0.0360100000000001, -0.21569666666666673] [0.06873405439880698, -0.11272790996845575]
1 61.193 [0.03565000000000007, -0.2170825] [0.06873405439880698, -0.11272790996845575]
1 66.293 [0.03490333333333343, -0.21657500000000005] [0.06873405439880698, -0.11272790996845575]
1 71.293 [0.03420625000000005, -0.21521875000000004] [0.06873405439880698, -0.11272790996845575]
1 76.294 [0.033805454545454576, -0.21603272727272727] [0.06873405439880698, -0.11272790996845575]
1 81.294 [0.03378181818181818, -0.2160236363636364] [0.06873405439880698, -0.11272790996845575]
1 86.393 [0.036175901042080134, -0.20648474401558667] [0.06873405439880698, -0.11272790996845575]
1 91.394 [0.035923908654227725, -0.20669976370669535] [0.06873405439880698, -0.11272790996845575]
1 96.492 [0.03573775480807389, -0.2060743790913107] [0.06873405439880698, -0.11272790996845575]
1 101.493 [0.03560775480807389, -0.20573899447592614] [0.06873405439880698, -0.11272790996845575]
1 106.593 [0.03560544711576619, -0.20365668678361845] [0.06873405439880698, -0.11272790996845575]
1 111.692 [0.0355108317311508, -0.20263899447592612] [0.06873405439880698, -0.11272790996845575]
1 116.693 [0.03551698557730465, -0.20257284062977227] [0.06873405439880698, -0.11272790996845575]
