ID TIME cluster
15 1676819210.211 (-14507, -79948, 1676819215, 1, 10, 50277777777777778000, 45277777777777778000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, -14729, -80295) 1
15 1676819210.213 (-55625, -21497, 1676813872, 2, 10, 50138888888888889000, 5000000000000000000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -56541, -21786) 0
15 1676819210.214 (-64057, 32231, 1676819215, 1, 10, 50000000000000000000, 45000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, -64220, 32164) 1
15 1676819210.215 (43008, -40835, 1676813890, 2, 10, 49027777777777778000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43369, -41590) 0
15 1676819210.215 (-66456, 30970, 1676819215, 1, 10, 50972222222222225000, 45555555555555558000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -66281, 31040) 1
15 1676819210.216 (46033, -42995, 1676814130, 2, 10, 50138888888888891300, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 45990, -43483) 0
15 1676819210.217 (-9094, 74164, 1676819215, 1, 10, 51990740740740742500, 42256944444444445500, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -9808, 73581) 1
15 1676819210.218 (46059, -42562, 1676814310, 2, 10, 49386574074074075500, 3750000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 45855, -41169) 0
15 1676819210.219 (-65171, 30005, 1676819215, 1, 10, 53162977430555554500, 53162977430555554500, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -65171, 30005) 1
15 1676819210.219 (-14581, -84876, 1676819215, 1, 10, 51421802662037037500, 51421802662037037500, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -14581, -84876) 1
15 1676819210.22 (-10892, 76317, 1676819215, 1, 10, 50997178819444445000, 50997178819444445000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -10892, 76317) 1
15 1676819210.221 (-66123, 30427, 1676819215, 1, 10, 54229600694444444000, 54229600694444444000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -66123, 30427) 1
15 1676819210.222 (45929, -39582, 1676814671, 2, 10, 48369864004629628000, 1562500000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 45637, -41097) 0
15 1676819210.222 (-9414, 66476, 1676819215, 1, 10, 52076822916666663500, 52076822916666663500, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -9414, 66476) 1
