ID TIME pos
5 0.316 [0, 0] [0.06873405439880698, -0.11272790996845575]
5 5.393 [0.03263999999999978, -0.22462000000000004] [0.06873405439880698, -0.11272790996845575]
5 10.393 [0.032632000000000085, -0.22462000000000004] [0.06873405439880698, -0.11272790996845575]
5 15.494 [0.03263125000000011, -0.22462000000000004] [0.06873405439880698, -0.11272790996845575]
5 20.598 [0.03197521281413942, -0.21579451929677335] [0.06873405439880698, -0.11272790996845575]
5 25.689 [0.032314344011782827, -0.21673793274731112] [0.06873405439880698, -0.11272790996845575]
5 30.69 [0.03235684401178274, -0.21618126608064447] [0.06873405439880698, -0.11272790996845575]
5 35.789 [0.032504344011782815, -0.2157129327473111] [0.06873405439880698, -0.11272790996845575]
5 40.795 [0.03289934401178277, -0.21403376608064442] [0.06873405439880698, -0.11272790996845575]
5 45.896 [0.03309101067844944, -0.21325376608064442] [0.06873405439880698, -0.11272790996845575]
5 51.0 [0.03316101067844942, -0.21294626608064446] [0.06873405439880698, -0.11272790996845575]
5 56.089 [0.034469344011782733, -0.21372793274731114] [0.06873405439880698, -0.11272790996845575]
5 61.193 [0.03476184401178273, -0.21327793274731108] [0.06873405439880698, -0.11272790996845575]
5 66.293 [0.03453767734511611, -0.21128543274731107] [0.06873405439880698, -0.11272790996845575]
5 71.293 [0.03439351067844939, -0.21097209941397777] [0.06873405439880698, -0.11272790996845575]
5 76.299 [0.03410477908779947, -0.21096578407444103] [0.06873405439880698, -0.11272790996845575]
5 81.393 [0.034103240626260994, -0.21096886099751797] [0.06873405439880698, -0.11272790996845575]
5 86.492 [0.034103240626260994, -0.21096886099751797] [0.06873405439880698, -0.11272790996845575]
5 91.493 [0.034103240626260994, -0.21096886099751797] [0.06873405439880698, -0.11272790996845575]
5 96.592 [0.034103240626260994, -0.21096886099751797] [0.06873405439880698, -0.11272790996845575]
5 101.593 [0.034098625241645614, -0.21095578407444104] [0.06873405439880698, -0.11272790996845575]
5 106.694 [0.034098625241645614, -0.2109550148436718] [0.06873405439880698, -0.11272790996845575]
5 111.789 [0.03402477908779949, -0.21087193792059486] [0.06873405439880698, -0.11272790996845575]
5 116.795 [0.03402324062626102, -0.21086886099751798] [0.06873405439880698, -0.11272790996845575]
