ID TIME pos
6 1.199 [0, 0] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 6.309 [0, 0] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 11.413 [0, 0] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 16.526 [0, 0] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 21.83 [0, 0] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 26.836 [0, 0] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 31.942 [0, 0] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 36.948 [0, 0] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 42.055 [-0.37959999999999994, 0.34536999999999995] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.37959999999999994, 0.34536999999999995], [0, 0], [0, 0], [0, 0], [0, 0], [-0.66662, 0.16195000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 47.161 [-0.37959999999999994, 0.34536999999999995] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.37959999999999994, 0.34536999999999995], [0, 0], [0, 0], [0, 0], [0, 0], [-0.66662, 0.16195000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 52.37 [-0.4846174275239241, 0.2527997546310232] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.37959999999999994, 0.34536999999999995], [0, 0], [0, 0], [0, 0], [0, 0], [-0.66662, 0.16195000000000004], [0, 0], [0, 0], [0, 0], [-0.7510300000000001, 0.59171], [0, 0]]
6 57.478 [-0.39272717844049043, 0.33379871932887784] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.37959999999999994, 0.34536999999999995], [0, 0], [0, 0], [0, 0], [-0.51275, 0.56908], [-0.68794, 0.06935000000000002], [0, 0], [0, 0], [0, 0], [-0.51477, 0.5692699999999999], [0, 0]]
6 62.584 [-0.3800102243262653, 0.3450083974790274] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.37959999999999994, 0.34536999999999995], [0, 0], [0, 0], [0, 0], [-0.3926700000000001, 0.36504000000000003], [-0.46432000000000007, 0.2921], [0, 0], [0, 0], [0, 0], [-0.42808, 0.4231600000000002], [0, 0]]
