ID TIME pos
13 0.095 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 5.109 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 10.111 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 15.117 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 20.128 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 25.13 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 30.14 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 35.144 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 40.151 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 45.161 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 50.162 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 55.166 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 60.18 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 65.182 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 70.188 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 75.199 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 80.202 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 85.208 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 90.219 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 95.222 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 100.233 [0.37297, 0.45867000000000013] [0.4514688196983951, 0.4391248372732914]
13 105.236 [0.4700850000000001, 0.39424000000000015] [0.4514688196983951, 0.4391248372732914]
13 110.341 [0.4700850000000001, 0.39424000000000015] [0.4514688196983951, 0.4391248372732914]
13 115.342 [0.49522845927144016, 0.4553008230053652] [0.4514688196983951, 0.4391248372732914]
13 120.348 [0.49522845927144016, 0.4553008230053652] [0.4514688196983951, 0.4391248372732914]
13 125.355 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 130.372 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 135.465 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 140.467 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 145.479 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 150.486 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 155.498 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 160.602 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 165.695 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 170.709 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 175.715 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 180.723 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 185.735 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 190.736 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 195.747 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
13 200.748 [0.5181451259381068, 0.4760608230053651] [0.4514688196983951, 0.4391248372732914]
