ID TIME pos
12 0.094 [0, 0] [0.0625990228316881, -0.3801812478121904]
12 5.114 [0.10320000000000018, -0.25540000000000007] [0.0625990228316881, -0.3801812478121904]
12 10.116 [0.10320000000000018, -0.25540000000000007] [0.0625990228316881, -0.3801812478121904]
12 15.119 [0.08648000000000011, -0.25751500000000005] [0.0625990228316881, -0.3801812478121904]
12 20.126 [0.08648000000000011, -0.25751500000000005] [0.0625990228316881, -0.3801812478121904]
12 25.129 [0.08648000000000011, -0.25751500000000005] [0.0625990228316881, -0.3801812478121904]
12 30.135 [0.08648000000000011, -0.25751500000000005] [0.0625990228316881, -0.3801812478121904]
12 35.142 [0.08648000000000011, -0.25751500000000005] [0.0625990228316881, -0.3801812478121904]
12 40.148 [0.08648000000000011, -0.25751500000000005] [0.0625990228316881, -0.3801812478121904]
12 45.156 [0.08648000000000011, -0.25751500000000005] [0.0625990228316881, -0.3801812478121904]
12 50.167 [0.08648000000000011, -0.25751500000000005] [0.0625990228316881, -0.3801812478121904]
12 55.167 [0.08648000000000011, -0.25751500000000005] [0.0625990228316881, -0.3801812478121904]
12 60.175 [0.09444750000000013, -0.23966750000000003] [0.0625990228316881, -0.3801812478121904]
12 65.183 [0.09313500000000004, -0.2415166666666667] [0.0625990228316881, -0.3801812478121904]
12 70.188 [0.056425881577908565, -0.28273706093506196] [0.0625990228316881, -0.3801812478121904]
12 75.194 [0.05619731014933716, -0.28299991807791913] [0.0625990228316881, -0.3801812478121904]
12 80.202 [0.05968264638066998, -0.27925742831817923] [0.0625990228316881, -0.3801812478121904]
12 85.207 [0.05967889638067001, -0.2792636783181792] [0.0625990228316881, -0.3801812478121904]
12 90.209 [0.06018514638067, -0.27871992831817927] [0.0625990228316881, -0.3801812478121904]
12 95.214 [0.06018514638067, -0.27871992831817927] [0.0625990228316881, -0.3801812478121904]
12 100.223 [0.06311679678281777, -0.27522882517171493] [0.0625990228316881, -0.3801812478121904]
12 105.233 [0.06308013011615111, -0.27529215850504823] [0.0625990228316881, -0.3801812478121904]
12 110.328 [0.06647737918594183, -0.27088267514049397] [0.0625990228316881, -0.3801812478121904]
12 115.339 [0.07030701315733542, -0.26534610973426415] [0.0625990228316881, -0.3801812478121904]
12 120.351 [0.07046547469579695, -0.26521072511887955] [0.0625990228316881, -0.3801812478121904]
12 125.359 [0.07164932084964303, -0.2619668789650334] [0.0625990228316881, -0.3801812478121904]
12 130.367 [0.07145624392656615, -0.26206918665734114] [0.0625990228316881, -0.3801812478121904]
12 135.368 [0.07145470546502766, -0.26206995588811033] [0.0625990228316881, -0.3801812478121904]
12 140.373 [0.07145470546502766, -0.26206995588811033] [0.0625990228316881, -0.3801812478121904]
12 145.381 [0.07169932084964305, -0.261902263580418] [0.0625990228316881, -0.3801812478121904]
12 150.492 [0.07376079793181142, -0.258548530467531] [0.0625990228316881, -0.3801812478121904]
12 155.591 [0.07377865507466855, -0.25851638761038814] [0.0625990228316881, -0.3801812478121904]
12 160.598 [0.07377865507466855, -0.25851638761038814] [0.0625990228316881, -0.3801812478121904]
12 165.603 [0.07375865507466854, -0.25855138761038815] [0.0625990228316881, -0.3801812478121904]
12 170.611 [0.07375865507466854, -0.25855138761038815] [0.0625990228316881, -0.3801812478121904]
12 175.62 [0.07375865507466854, -0.25855138761038815] [0.0625990228316881, -0.3801812478121904]
12 180.626 [0.07323365507466853, -0.25888567332467394] [0.0625990228316881, -0.3801812478121904]
12 185.634 [0.07308294078895425, -0.258773530467531] [0.0625990228316881, -0.3801812478121904]
12 190.639 [0.07307936936038283, -0.2587756733246738] [0.0625990228316881, -0.3801812478121904]
12 195.646 [0.07307936936038283, -0.2587756733246738] [0.0625990228316881, -0.3801812478121904]
12 200.649 [0.07307936936038283, -0.2587756733246738] [0.0625990228316881, -0.3801812478121904]
12 205.655 [0.07307936936038283, -0.2587756733246738] [0.0625990228316881, -0.3801812478121904]
12 210.667 [0.07307936936038283, -0.2587756733246738] [0.0625990228316881, -0.3801812478121904]
12 215.67 [0.07307936936038283, -0.2587756733246738] [0.0625990228316881, -0.3801812478121904]
12 220.676 [0.07307936936038283, -0.2587756733246738] [0.0625990228316881, -0.3801812478121904]
12 225.684 [0.07307936936038283, -0.2587756733246738] [0.0625990228316881, -0.3801812478121904]
12 230.692 [0.07307936936038283, -0.2587756733246738] [0.0625990228316881, -0.3801812478121904]
12 235.695 [0.07233294078895428, -0.25952995903895953] [0.0625990228316881, -0.3801812478121904]
12 240.702 [0.0722507979318114, -0.2596306733246738] [0.0625990228316881, -0.3801812478121904]
12 245.706 [0.07192079793181141, -0.25984067332467387] [0.0625990228316881, -0.3801812478121904]
12 250.713 [0.0706615122175257, -0.261583530467531] [0.0625990228316881, -0.3801812478121904]
12 255.717 [0.07058722650324001, -0.26158067332467383] [0.0625990228316881, -0.3801812478121904]
12 260.724 [0.0692329407889543, -0.2614578161818167] [0.0625990228316881, -0.3801812478121904]
12 265.732 [0.0692336550746686, -0.2614621018961024] [0.0625990228316881, -0.3801812478121904]
12 270.736 [0.06922722650324001, -0.2614621018961024] [0.0625990228316881, -0.3801812478121904]
12 275.743 [0.06932151221752574, -0.2613242447532453] [0.0625990228316881, -0.3801812478121904]
12 280.752 [0.07075874473635735, -0.2599492951030289] [0.0625990228316881, -0.3801812478121904]
12 285.753 [0.07057407806969068, -0.26017529510302884] [0.0625990228316881, -0.3801812478121904]
12 290.762 [0.07057207806969067, -0.2601772951030289] [0.0625990228316881, -0.3801812478121904]
12 295.775 [0.06996407806969068, -0.2611992951030289] [0.0625990228316881, -0.3801812478121904]
12 300.867 [0.07001674473635734, -0.26110662843636223] [0.0625990228316881, -0.3801812478121904]
