ID TIME #RESOURCES
0 20.232 1
0 29.463 2
0 44.661 3
0 45.263 4
0 46.667 5
0 52.674 6
0 56.375 7
0 59.979 8
0 61.48 9
0 62.381 10
0 65.385 11
0 65.502 12
0 76.299 13
0 81.307 14
0 81.608 15
0 82.805 16
0 83.208 17
0 87.612 18
0 87.714 19
0 94.319 20
0 101.928 21
0 103.028 22
0 104.034 23
0 112.641 24
0 113.039 25
0 113.239 26
0 114.942 27
0 115.843 28
0 131.765 29
0 133.263 30
0 134.166 31
0 135.066 32
0 135.57 33
0 136.868 34
0 136.968 35
0 144.579 36
0 146.18 37
0 147.097 38
0 149.282 39
0 152.185 40
0 165.699 41
0 171.105 42
0 173.808 43
0 180.415 44
0 180.543 45
0 189.227 46
0 192.13 47
0 196.135 48
0 196.433 49
0 199.037 50
0 202.143 51
0 202.241 52
0 202.441 53
0 203.646 54
0 205.445 55
0 211.754 56
0 214.154 57
0 216.155 58
0 223.166 59
0 223.363 60
0 228.07 61
0 228.775 62
0 234.977 63
0 237.181 64
0 240.683 65
0 245.99 66
0 251.297 67
0 260.707 68
0 263.834 69
0 264.01 70
0 264.412 71
0 266.816 72
0 271.121 73
0 274.331 74
0 276.242 75
0 278.027 76
0 279.932 77
0 285.136 78
0 291.243 79
0 295.546 80
0 296.848 81
0 300.952 82
0 302.757 83
0 303.857 84
0 306.96 85
0 311.273 86
0 311.466 87
0 322.077 88
0 324.198 89
0 325.981 90
0 326.183 91
0 334.795 92
0 336.793 93
0 344.42 94
0 348.305 95
0 349.809 96
0 353.913 97
0 355.514 98
0 356.115 99
0 370.457 100
0 370.653 101
0 371.231 102
0 371.431 103
0 373.832 104
0 377.139 105
0 383.346 106
0 383.647 107
0 386.748 108
0 388.85 109
0 390.552 110
0 395.061 111
0 395.558 112
0 400.364 113
0 401.265 114
0 404.069 115
0 406.973 116
0 410.876 117
0 411.877 118
0 413.18 119
0 417.282 120
0 421.906 121
0 424.891 122
0 430.815 123
0 433.006 124
0 439.514 125
0 443.914 126
0 445.119 127
0 453.929 128
0 455.225 129
0 456.93 130
0 462.937 131
0 466.238 132
0 468.943 133
0 472.746 134
0 473.747 135
0 473.748 136
0 475.653 137
0 476.751 138
0 477.251 139
0 480.154 140
0 482.254 141
0 482.857 142
0 483.457 143
0 489.164 144
0 492.568 145
0 500.877 146
0 505.083 147
0 510.387 148
0 528.813 149
0 529.51 150
0 535.918 151
0 536.418 152
0 538.119 153
0 542.525 154
0 547.729 155
0 548.131 156
0 549.232 157
0 554.534 158
0 558.241 159
0 560.942 160
0 562.649 161
0 569.454 162
0 580.464 163
0 580.865 164
0 581.064 165
0 586.369 166
0 588.17 167
0 590.074 168
0 597.283 169
