ID TIME TPS RAM CPU
0 0.003 342 6.1 22.2
0 0.11 9 6.1 22.2
0 0.209 10 6.1 22.2
0 0.303 11 6.1 22.2
0 0.41 9 6.1 22.2
0 0.51 10 6.1 22.2
0 0.61 10 6.1 22.2
0 0.71 10 6.1 22.2
0 0.81 10 6.1 22.2
0 0.91 10 6.1 22.2
0 1.01 10 6.1 22.2
0 1.111 10 6.1 22.2
0 1.217 9 6.1 22.2
0 1.314 10 6.1 22.2
0 1.415 10 6.1 22.2
0 1.515 10 6.1 22.2
0 1.615 10 6.1 22.2
0 1.715 10 6.1 22.2
0 1.815 10 6.1 22.2
0 1.915 10 6.1 22.2
0 2.016 10 6.1 22.2
0 2.116 10 6.1 22.2
0 2.219 10 6.1 22.2
0 2.32 10 6.1 22.2
0 2.42 10 6.1 22.2
0 2.52 10 6.1 22.2
0 2.62 10 6.1 22.2
0 2.721 10 6.1 22.2
0 2.82 10 6.1 22.2
0 2.921 10 6.1 22.2
0 3.021 10 6.1 22.2
0 3.121 10 6.1 22.2
0 3.222 10 6.1 22.2
0 3.321 10 6.1 22.2
0 3.422 10 6.1 22.2
0 3.522 10 6.1 22.2
0 3.622 10 6.1 22.2
0 3.722 10 6.1 22.2
0 3.821 10 6.1 22.2
0 3.922 10 6.1 22.2
0 4.022 10 6.1 22.2
0 4.123 10 6.1 22.2
0 4.223 10 6.1 22.2
0 4.323 10 6.1 22.2
0 4.424 10 6.1 22.2
0 4.524 10 6.1 22.2
0 4.624 10 6.1 22.2
0 4.724 10 6.1 22.2
0 4.824 10 6.1 22.2
0 4.924 10 6.1 22.2
0 5.024 10 6.1 22.2
0 5.125 10 6.1 22.2
0 5.225 10 6.1 22.2
0 5.324 10 6.1 22.2
0 5.425 10 6.1 22.2
0 5.525 10 6.1 22.2
0 5.625 10 6.1 22.2
0 5.725 10 6.1 22.2
0 5.825 10 6.1 22.2
0 5.925 10 6.1 22.2
0 6.026 10 6.1 22.2
0 6.126 10 6.1 22.2
0 6.228 10 6.1 22.2
0 6.326 10 6.1 22.2
0 6.426 10 6.1 22.2
0 6.527 10 6.1 22.2
0 6.626 10 6.1 22.2
0 6.726 10 6.1 22.2
0 6.827 10 6.1 22.2
0 6.927 10 6.1 22.2
0 7.027 10 6.1 22.2
0 7.127 10 6.1 22.2
0 7.228 10 6.1 22.2
0 7.327 10 6.1 22.2
0 7.428 10 6.1 22.2
0 7.527 10 6.1 22.2
0 7.628 10 6.1 22.2
0 7.728 10 6.1 22.2
0 7.829 10 6.1 22.2
0 7.929 10 6.1 22.2
0 8.029 10 6.1 22.2
0 8.129 10 6.1 22.2
0 8.23 10 6.1 22.2
0 8.329 10 6.1 22.2
0 8.429 10 6.1 22.2
0 8.529 10 6.1 22.2
0 8.629 10 6.1 22.2
0 8.729 10 6.1 22.2
0 8.828 10 6.1 22.2
0 8.93 10 6.1 22.2
0 9.03 10 6.1 22.2
0 9.131 10 6.1 22.2
0 9.231 10 6.1 22.2
0 9.331 10 6.1 22.2
0 9.431 10 6.1 22.2
0 9.531 10 6.1 22.2
0 9.631 10 6.1 22.2
0 9.731 10 6.1 22.2
0 9.831 10 6.1 22.2
0 9.931 10 6.1 22.2
0 10.032 10 1.5 22.2
0 10.131 10 1.5 22.2
0 10.233 10 1.5 22.2
0 10.329 10 1.5 22.2
0 10.431 10 1.5 22.2
0 10.532 10 1.5 22.2
0 10.632 10 1.5 22.2
0 10.732 10 1.5 22.2
0 10.832 10 1.5 22.2
0 10.933 10 1.5 22.2
0 11.033 10 1.5 22.2
0 11.133 10 1.5 22.2
0 11.234 10 1.5 22.2
0 11.333 10 1.5 22.2
0 11.433 10 1.5 22.2
0 11.533 10 1.5 22.2
0 11.634 10 1.5 22.2
0 11.734 10 1.5 22.2
0 11.834 10 1.5 22.2
0 11.934 10 1.5 22.2
0 12.034 10 1.5 22.2
