ID TIME pos
8 0.097 [0, 0] [0.17429720198973475, -0.24724329663361827]
8 5.106 [0, 0] [0.17429720198973475, -0.24724329663361827]
8 10.119 [0, 0] [0.17429720198973475, -0.24724329663361827]
8 15.225 [0, 0] [0.17429720198973475, -0.24724329663361827]
8 20.225 [0, 0] [0.17429720198973475, -0.24724329663361827]
8 25.231 [0, 0] [0.17429720198973475, -0.24724329663361827]
8 30.239 [0, 0] [0.17429720198973475, -0.24724329663361827]
8 35.245 [0.20549000000000017, -0.21101999999999999] [0.17429720198973475, -0.24724329663361827]
8 40.252 [0.20549000000000017, -0.21101999999999999] [0.17429720198973475, -0.24724329663361827]
8 45.259 [0.20549000000000017, -0.21101999999999999] [0.17429720198973475, -0.24724329663361827]
8 50.265 [0.20549000000000017, -0.21101999999999999] [0.17429720198973475, -0.24724329663361827]
8 55.272 [0.20214, -0.221005] [0.17429720198973475, -0.24724329663361827]
8 60.276 [0.2016, -0.22165999999999997] [0.17429720198973475, -0.24724329663361827]
8 65.283 [0.2025766666666667, -0.22309666666666664] [0.17429720198973475, -0.24724329663361827]
8 70.291 [0.2025766666666667, -0.22309666666666664] [0.17429720198973475, -0.24724329663361827]
8 75.296 [0.2025766666666667, -0.22309666666666664] [0.17429720198973475, -0.24724329663361827]
8 80.303 [0.19380666666666668, -0.22191666666666665] [0.17429720198973475, -0.24724329663361827]
8 85.309 [0.18872745155748993, -0.23296990152875918] [0.17429720198973475, -0.24724329663361827]
8 90.317 [0.1901221791622133, -0.23491991247000815] [0.17429720198973475, -0.24724329663361827]
8 95.324 [0.19326496124599196, -0.23441392122300728] [0.17429720198973475, -0.24724329663361827]
8 100.429 [0.19380196124599194, -0.2333509212230073] [0.17429720198973475, -0.24724329663361827]
8 105.435 [0.19861905567817448, -0.23259538293000662] [0.17429720198973475, -0.24724329663361827]
8 110.438 [0.1985763284054472, -0.2325917465663703] [0.17429720198973475, -0.24724329663361827]
8 115.447 [0.19830632840544726, -0.23267901929364296] [0.17429720198973475, -0.24724329663361827]
8 120.453 [0.19827451022362907, -0.23267720111182486] [0.17429720198973475, -0.24724329663361827]
8 125.458 [0.19827451022362907, -0.23267720111182486] [0.17429720198973475, -0.24724329663361827]
8 130.466 [0.19827451022362907, -0.23267720111182486] [0.17429720198973475, -0.24724329663361827]
8 135.473 [0.19767663437165997, -0.23213910101917276] [0.17429720198973475, -0.24724329663361827]
8 140.478 [0.1974599677049933, -0.2321249343525061] [0.17429720198973475, -0.24724329663361827]
8 145.485 [0.19748830103832668, -0.23212993435250606] [0.17429720198973475, -0.24724329663361827]
8 150.491 [0.19662830103832665, -0.2326549343525061] [0.17429720198973475, -0.24724329663361827]
8 155.502 [0.19662830103832665, -0.2326549343525061] [0.17429720198973475, -0.24724329663361827]
8 160.504 [0.19662830103832665, -0.2326549343525061] [0.17429720198973475, -0.24724329663361827]
8 165.51 [0.19521580103832661, -0.23208160101917272] [0.17429720198973475, -0.24724329663361827]
8 170.52 [0.19635413437165994, -0.23356410101917277] [0.17429720198973475, -0.24724329663361827]
8 175.523 [0.19614913437165993, -0.23375160101917278] [0.17429720198973475, -0.24724329663361827]
8 180.53 [0.19614913437165993, -0.23375160101917278] [0.17429720198973475, -0.24724329663361827]
8 185.54 [0.19614913437165993, -0.23375160101917278] [0.17429720198973475, -0.24724329663361827]
8 190.543 [0.1959085437471371, -0.23412422944500522] [0.17429720198973475, -0.24724329663361827]
8 195.554 [0.19590282946142282, -0.2341249437307195] [0.17429720198973475, -0.24724329663361827]
