ID TIME pos
10 5.217 [-0.4411076302668614, 0.39179316232373923] []
10 10.232 [-0.4411076302668614, 0.39179316232373923] []
10 15.3 [-0.4411076302668614, 0.39179316232373923] []
10 20.371 [-0.4411076302668614, 0.39179316232373923] []
10 25.451 [-0.4411076302668614, 0.39179316232373923] []
10 30.481 [-0.4411076302668614, 0.39179316232373923] []
10 35.497 [-0.4411076302668614, 0.39179316232373923] []
10 40.552 [-0.4411076302668614, 0.39179316232373923] []
10 45.616 [-0.4411076302668614, 0.39179316232373923] []
10 50.649 [-0.4411076302668614, 0.39179316232373923] []
10 55.686 [-0.4411076302668614, 0.39179316232373923] [(-38753, 55849, 1676648204, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38753, 55849)]
10 90.309 [-0.4411076302668614, 0.39179316232373923] [(-45289, 47046, 1676648204, 0, 4, 40000000000000000000, 30000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -47828, 43976)]
10 121.107 [-0.4411076302668614, 0.39179316232373923] [(-43093, 48968, 1676648268, 1, 10, 100000000000000000000, 50000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -48078, 42167), (-42554, 37551, 1676648262, 0, 3, 30000000000000000000, 30000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -42554, 37551)]
10 148.221 [-0.4411076302668614, 0.39179316232373923] [(-43093, 48968, 1676648296, 1, 10, 100000000000000000000, 50000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -48078, 42167), (-44911, 39884, 1676648262, 0, 8, 85000000000000000000, 75000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -45766, 37842)]
10 179.132 [-0.4411076302668614, 0.39179316232373923] [(-43093, 48968, 1676648328, 1, 10, 100000000000000000000, 50000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -48078, 42167), (-44493, 40315, 1676648328, 1, 10, 105000000000000000000, 80000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -45609, 37879), (-39931, 36062, 1676648308, 0, 8, 101250000000000000000, 58125000000000000000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -45253, 39940)]
10 184.187 [-0.4411076302668614, 0.39179316232373923] [(-43093, 48968, 1676648332, 1, 10, 100000000000000000000, 50000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -48078, 42167), (-44493, 40315, 1676648332, 1, 10, 105000000000000000000, 80000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -45609, 37879), (-40447, 36546, 1676648308, 0, 9, 106250000000000000000, 63125000000000000000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -45700, 40448)]
10 230.114 [-0.4411076302668614, 0.39179316232373923] [(-43093, 48968, 1676648381, 1, 10, 100000000000000000000, 50000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -48078, 42167), (-44493, 40315, 1676648381, 1, 10, 105000000000000000000, 80000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -45609, 37879), (-41187, 36604, 1676648381, 1, 10, 111250000000000000000, 68125000000000000000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -46524, 40257), (-41860, 31400, 1676648341, 0, 8, 77053571428571426000, 72053571428571426000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, -43324, 31940)]
