ID TIME #BLOCKS
2 2.047 1
2 172.034 4
2 200.07 3
2 222.074 1
2 239.04 1
2 290.048 1
2 306.052 2
2 324.047 1
2 411.089 3
2 454.085 2
2 488.095 2
2 586.063 1
2 601.109 1
2 616.104 1
2 634.077 1
2 660.073 1
2 690.08 2
2 709.073 1
2 841.151 3
2 861.096 2
2 901.161 1
2 924.111 3
2 950.101 1
2 966.135 1
2 988.095 1
2 1112.161 1
2 1127.114 2
2 1213.167 2
2 1232.178 1
2 1270.135 1
2 1350.192 1
2 1369.195 2
2 1392.146 2
2 1414.196 1
2 1434.14 1
2 1455.194 2
2 1498.191 1
2 1513.21 1
2 1605.173 2
2 1626.219 1
2 1659.228 2
2 1690.196 1
2 1706.189 1
2 1792.228 1
2 1807.208 1
2 1823.252 1
2 1852.21 3
2 1880.19 1
