ID TIME %RAM %CPU
1 0.003 52.7 19.9
1 7.002 52.9 35.2
1 12.043 52.8 27.1
1 17.513 53.6 22.1
1 23.012 53.4 22.3
1 28.543 53.5 19.6
1 35.051 53.3 15.9
1 41.528 53.4 16.4
1 47.547 53.4 13.9
1 53.525 53.6 17.8
1 60.055 53.5 14.6
1 65.554 53.4 23.0
1 74.055 54.0 16.8
1 81.017 55.3 25.5
1 87.019 56.3 23.8
1 92.024 56.0 25.0
1 98.023 55.5 26.9
1 105.529 53.3 28.8
1 111.038 50.1 19.5
1 117.53 49.8 18.6
1 123.583 50.0 19.8
1 131.031 49.8 19.5
1 137.543 49.8 16.7
1 144.04 49.8 13.4
1 150.03 49.7 14.8
1 155.564 49.7 15.3
1 161.032 49.8 19.1
1 167.039 49.7 15.4
1 173.537 49.7 14.5
1 179.545 49.7 17.6
1 185.543 49.8 16.1
1 191.548 49.6 15.6
1 198.046 49.2 20.8
1 203.549 26.7 42.1
1 211.572 24.5 5.9
1 218.553 23.9 7.1
1 224.597 23.9 5.1
1 231.053 23.9 4.3
1 237.587 23.9 5.0
1 245.05 23.9 4.8
1 253.553 23.9 5.9
1 264.057 23.9 5.5
1 271.073 23.9 4.5
1 284.12 23.9 4.8
1 294.075 23.9 4.3
1 300.09 23.9 4.9
1 306.075 24.0 4.5
1 311.097 23.9 4.6
1 317.07 23.9 4.4
1 322.586 24.0 5.6
1 329.574 24.0 5.0
1 335.084 24.0 5.8
1 340.591 24.0 4.2
1 346.072 24.0 4.2
1 351.084 24.0 3.7
1 357.609 24.0 4.8
1 365.129 24.0 4.2
1 371.587 24.0 5.2
1 378.127 24.0 4.9
1 387.625 24.0 5.8
1 394.584 24.0 3.6
1 399.61 24.0 4.5
1 406.109 24.0 4.5
1 413.093 24.0 4.8
1 419.092 24.0 4.5
1 427.119 24.0 4.7
1 435.093 24.0 4.0
1 442.595 24.0 5.9
1 449.095 24.0 4.6
1 454.104 24.0 4.6
1 459.613 24.0 3.4
1 465.116 24.0 5.0
1 470.6 24.0 5.5
1 479.631 24.0 4.1
1 486.607 24.0 4.3
1 492.64 24.0 4.4
