ID TIME #BLOCKS
3 0.013 1
3 16.983 1
3 43.99 1
3 78.039 3
3 105.988 1
3 122.062 3
3 144.022 1
3 206.075 3
3 230.008 2
3 252.066 1
3 273.06 1
3 295.028 3
3 318.066 1
3 415.021 4
3 439.044 1
3 581.067 5
3 609.093 2
3 631.043 1
3 655.04 1
3 675.099 1
3 757.051 2
3 798.061 3
3 830.112 1
3 845.06 1
3 865.115 1
3 883.061 1
3 899.083 1
3 1041.144 4
3 1140.103 2
3 1186.099 2
3 1224.114 1
3 1241.112 2
3 1278.122 1
3 1294.144 1
3 1311.116 1
3 1347.138 1
3 1364.172 3
3 1412.132 2
3 1432.125 2
3 1487.145 2
