ID TIME pos
13 5.29 [0.3988139285631246, 0.3520681841499724] []
13 10.387 [0.3988139285631246, 0.3520681841499724] []
13 15.477 [0.3988139285631246, 0.3520681841499724] []
13 20.624 [0.3988139285631246, 0.3520681841499724] []
13 25.701 [0.3988139285631246, 0.3520681841499724] []
13 30.72 [0.3988139285631246, 0.3520681841499724] []
13 35.823 [0.3988139285631246, 0.3520681841499724] [(42457, 49973, 1676640817, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 42457, 49973)]
13 135.709 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640933, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (42940, 40783, 1676640891, 0, 8, 80000000000000000000, 60000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42494, 39463)]
13 176.761 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640971, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676640971, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39957, 39842, 1676640945, 0, 5, 50000000000000000000, 50000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39957, 39842)]
13 181.799 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640971, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676640971, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39957, 39842, 1676640945, 0, 5, 50000000000000000000, 50000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39957, 39842)]
13 186.855 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640983, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676640983, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39975, 39416, 1676640945, 0, 6, 61250000000000000000, 61250000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39975, 39416)]
13 213.123 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641011, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641011, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641011, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (47284, 34125, 1676641007, 0, 3, 27500000000000000000, 27500000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 47284, 34125)]
13 218.238 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641017, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641017, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641017, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (44673, 35966, 1676641007, 0, 6, 55000000000000000000, 55000000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 44673, 35966)]
13 360.941 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641157, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641157, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641157, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (43437, 33630, 1676641157, 1, 10, 98750000000000000000, 87500000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 43028, 33553), (36958, 34605, 1676641157, 1, 10, 104375000000000000000, 93750000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 36770, 34307), (41536, 36236, 1676641157, 1, 10, 91423611111111115000, 86111111111111115000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 41175, 35898), (44985, 22150, 1676641157, 0, 1, 5625000000000000000, 5625000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44985, 22150)]
