ID TIME pos
13 0.094 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 5.107 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 10.114 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 15.117 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 20.123 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 25.135 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 30.14 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 35.145 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 40.251 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 45.254 [-0.39318999999999993, -0.39493] [-0.3627042145495745, -0.3886294839370129]
13 50.267 [-0.34370999999999996, -0.370795] [-0.3627042145495745, -0.3886294839370129]
13 55.368 [-0.3430599999999999, -0.370525] [-0.3627042145495745, -0.3886294839370129]
13 60.373 [-0.3324466666666666, -0.37979333333333337] [-0.3627042145495745, -0.3886294839370129]
13 65.385 [-0.3324466666666666, -0.37979333333333337] [-0.3627042145495745, -0.3886294839370129]
13 70.388 [-0.3324466666666666, -0.37979333333333337] [-0.3627042145495745, -0.3886294839370129]
13 75.396 [-0.3324466666666666, -0.37979333333333337] [-0.3627042145495745, -0.3886294839370129]
13 80.4 [-0.3252025, -0.38477999999999996] [-0.3627042145495745, -0.3886294839370129]
13 85.408 [-0.27141659360621484, -0.3850497470318751] [-0.3627042145495745, -0.3886294839370129]
13 90.414 [-0.2898747097187249, -0.3817526764513394] [-0.3627042145495745, -0.3886294839370129]
13 95.423 [-0.2871032811472963, -0.3810669621656252] [-0.3627042145495745, -0.3886294839370129]
13 100.428 [-0.28752613829015344, -0.38040410502276806] [-0.3627042145495745, -0.3886294839370129]
13 105.442 [-0.2879347097187249, -0.3807526764513395] [-0.3627042145495745, -0.3886294839370129]
13 110.538 [-0.2879847097187249, -0.38073696216562514] [-0.3627042145495745, -0.3886294839370129]
13 115.554 [-0.28803756686158205, -0.38097553359419656] [-0.3627042145495745, -0.3886294839370129]
13 120.554 [-0.29362787100388427, -0.383199841894922] [-0.3627042145495745, -0.3886294839370129]
13 125.56 [-0.2943678710038843, -0.382992341894922] [-0.3627042145495745, -0.3886294839370129]
13 130.566 [-0.29909921867011935, -0.38495763723993065] [-0.3627042145495745, -0.3886294839370129]
13 135.57 [-0.29909588533678605, -0.38495541501770847] [-0.3627042145495745, -0.3886294839370129]
13 140.576 [-0.29909588533678605, -0.38495541501770847] [-0.3627042145495745, -0.3886294839370129]
13 145.586 [-0.29909588533678605, -0.38495541501770847] [-0.3627042145495745, -0.3886294839370129]
13 150.587 [-0.29909588533678605, -0.38495541501770847] [-0.3627042145495745, -0.3886294839370129]
13 155.596 [-0.29909588533678605, -0.38495541501770847] [-0.3627042145495745, -0.3886294839370129]
13 160.601 [-0.29909588533678605, -0.38495541501770847] [-0.3627042145495745, -0.3886294839370129]
13 165.719 [-0.29909588533678605, -0.38495541501770847] [-0.3627042145495745, -0.3886294839370129]
13 170.719 [-0.29909588533678605, -0.38495541501770847] [-0.3627042145495745, -0.3886294839370129]
13 175.722 [-0.29909588533678605, -0.38495541501770847] [-0.3627042145495745, -0.3886294839370129]
13 180.727 [-0.2997314408923416, -0.3848187483510418] [-0.3627042145495745, -0.3886294839370129]
13 185.738 [-0.3035892968031074, -0.3861688735159376] [-0.3627042145495745, -0.3886294839370129]
13 190.741 [-0.3064772968031074, -0.38409087351593757] [-0.3627042145495745, -0.3886294839370129]
13 195.746 [-0.3064722968031074, -0.38405687351593765] [-0.3627042145495745, -0.3886294839370129]
13 200.754 [-0.30646829680310744, -0.38384087351593765] [-0.3627042145495745, -0.3886294839370129]
13 205.765 [-0.3070212968031074, -0.3844618735159376] [-0.3627042145495745, -0.3886294839370129]
13 210.768 [-0.3070252968031074, -0.3844618735159376] [-0.3627042145495745, -0.3886294839370129]
13 215.776 [-0.3067222968031075, -0.3843878735159376] [-0.3627042145495745, -0.3886294839370129]
13 220.778 [-0.309222997093734, -0.38481533955994324] [-0.3627042145495745, -0.3886294839370129]
13 225.778 [-0.309222997093734, -0.38481533955994324] [-0.3627042145495745, -0.3886294839370129]
13 230.786 [-0.309222997093734, -0.38481533955994324] [-0.3627042145495745, -0.3886294839370129]
13 235.796 [-0.3103511789119158, -0.38518443046903417] [-0.3627042145495745, -0.3886294839370129]
13 240.807 [-0.31271941400258957, -0.3871240612632813] [-0.3627042145495745, -0.3886294839370129]
13 245.81 [-0.3123302473359228, -0.38677739459661464] [-0.3627042145495745, -0.3886294839370129]
13 250.819 [-0.31231608066925615, -0.38677239459661467] [-0.3627042145495745, -0.3886294839370129]
13 255.827 [-0.3107269140025895, -0.38702239459661464] [-0.3627042145495745, -0.3886294839370129]
13 260.83 [-0.31071358066925614, -0.3870240612632813] [-0.3627042145495745, -0.3886294839370129]
13 265.836 [-0.30958274733592284, -0.38685489459661465] [-0.3627042145495745, -0.3886294839370129]
13 270.842 [-0.30958274733592284, -0.38685489459661465] [-0.3627042145495745, -0.3886294839370129]
13 275.848 [-0.30958274733592284, -0.38685489459661465] [-0.3627042145495745, -0.3886294839370129]
13 280.855 [-0.30958274733592284, -0.38685489459661465] [-0.3627042145495745, -0.3886294839370129]
13 285.857 [-0.3139487834307909, -0.3879006239399554] [-0.3627042145495745, -0.3886294839370129]
