ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES #MYVOTES #MYOKVOTES R? C?
8 20.935 2 20.999999999999947306 40 0 3 0 0 0 None None False False
8 31.993 2 20.999999999999947306 40 0 3 0 0 0 None None False False
8 49.933 3 60.999999999999947306 0 0 3 0 0 0 None None False False
8 69.935 4 40.999998781395213942 0 0 5 0 1 0 None None False False
8 88.987 6 0.99999798746379839 0 0 8 0 2 0 None None False False
8 103.966 6 0.99999798746379839 0 0 8 0 1 0 None None False False
8 117.004 6 40.999998781395213942 0 0 5 0 1 0 None None False False
8 135.943 7 0.99999798746379839 0 0 8 0 5 0 None None False False
8 150.969 8 1.000000289306222198 20 0 8 0 5 0 None None False False
8 179.995 10 20.999999858442424425 0 0 8 0 7 0 None None False False
8 192.996 10 20.999999858442424425 0 0 8 0 9 0 None None True False
8 207.948 11 20.999999858442424425 0 0 8 0 9 0 None None True False
8 257.952 13 20.999999858442030835 0 80 8 2700627 10 8 None None False False
8 303.984 15 100.999999858442030835 0 0 8 2700627 13 8 None None False False
8 480.976 18 100.999999858442030835 20 0 8 2700627 15 8 None None False False
8 542.987 22 40.999999597041557308 0 53 8 2742568 23 14 None None False False
8 564.987 24 40.999999597041557308 0 98 8 2943972 25 21 None None False False
8 592.052 25 98.999998803110120538 0 0 8 2943972 26 21 None None False False
8 620.99 27 58.999998009178679668 0 0 8 2943972 31 21 None None False False
8 688.026 28 58.999998009178679668 0 0 8 2943972 36 21 None None True False
8 767.038 33 18.999997215247264116 20 151 8 2911764 45 34 None None False True
8 809.077 35 18.999997215247264116 20 151 8 2910233 49 41 None None False True
