ID TIME pos
8 0.097 [0, 0] [-0.26338720063524884, -0.1710551276553231]
8 5.109 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 10.11 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 15.117 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 20.125 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 25.131 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 30.138 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 35.145 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 40.151 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 45.159 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 50.166 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 55.172 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 60.178 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 65.186 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 70.194 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 75.194 [-0.22611568930214285, -0.2722133515706575] [-0.26338720063524884, -0.1710551276553231]
8 80.207 [-0.22318284465107147, -0.25097167578532875] [-0.26338720063524884, -0.1710551276553231]
8 85.21 [-0.21857522976738097, -0.2346044505235525] [-0.26338720063524884, -0.1710551276553231]
8 90.219 [-0.21870189643404767, -0.23334445052355246] [-0.26338720063524884, -0.1710551276553231]
8 95.228 [-0.218735229767381, -0.23322445052355248] [-0.26338720063524884, -0.1710551276553231]
8 100.23 [-0.218735229767381, -0.23322445052355248] [-0.26338720063524884, -0.1710551276553231]
8 105.237 [-0.218735229767381, -0.23322445052355248] [-0.26338720063524884, -0.1710551276553231]
8 110.238 [-0.21372392232553575, -0.23840833789266436] [-0.26338720063524884, -0.1710551276553231]
8 115.253 [-0.2248471378604286, -0.24268267031413152] [-0.26338720063524884, -0.1710551276553231]
8 120.26 [-0.22498913786042857, -0.24216267031413152] [-0.26338720063524884, -0.1710551276553231]
8 125.269 [-0.22499713786042858, -0.2421366703141315] [-0.26338720063524884, -0.1710551276553231]
8 130.272 [-0.22499713786042858, -0.2421366703141315] [-0.26338720063524884, -0.1710551276553231]
8 135.278 [-0.22499713786042858, -0.2421366703141315] [-0.26338720063524884, -0.1710551276553231]
8 140.285 [-0.22499713786042858, -0.2421366703141315] [-0.26338720063524884, -0.1710551276553231]
8 145.291 [-0.22499713786042858, -0.2421366703141315] [-0.26338720063524884, -0.1710551276553231]
8 150.3 [-0.22506913786042854, -0.2422406703141315] [-0.26338720063524884, -0.1710551276553231]
8 155.309 [-0.22399513786042852, -0.23557467031413154] [-0.26338720063524884, -0.1710551276553231]
8 160.315 [-0.22249261488369046, -0.22819722526177624] [-0.26338720063524884, -0.1710551276553231]
8 165.321 [-0.22239261488369047, -0.2282188919284429] [-0.26338720063524884, -0.1710551276553231]
8 170.326 [-0.22391081275744895, -0.22250190736723677] [-0.26338720063524884, -0.1710551276553231]
8 175.335 [-0.22468446116276783, -0.2181066689463322] [-0.26338720063524884, -0.1710551276553231]
8 180.341 [-0.22420696116276784, -0.21673666894633217] [-0.26338720063524884, -0.1710551276553231]
8 185.346 [-0.22274396547801587, -0.21516481684118416] [-0.26338720063524884, -0.1710551276553231]
8 190.35 [-0.2228984099224603, -0.21498037239673973] [-0.26338720063524884, -0.1710551276553231]
8 195.356 [-0.2228995210335714, -0.21498481684118417] [-0.26338720063524884, -0.1710551276553231]
8 200.362 [-0.22290063214468253, -0.21498481684118417] [-0.26338720063524884, -0.1710551276553231]
8 205.372 [-0.22468656893021427, -0.2147843351570658] [-0.26338720063524884, -0.1710551276553231]
8 210.378 [-0.22716656893021425, -0.21761533515706571] [-0.26338720063524884, -0.1710551276553231]
8 215.384 [-0.22719456893021425, -0.21761133515706574] [-0.26338720063524884, -0.1710551276553231]
8 220.391 [-0.22719456893021425, -0.21761133515706574] [-0.26338720063524884, -0.1710551276553231]
8 225.396 [-0.22719456893021425, -0.21761133515706574] [-0.26338720063524884, -0.1710551276553231]
8 230.403 [-0.22719456893021425, -0.21761133515706574] [-0.26338720063524884, -0.1710551276553231]
8 235.412 [-0.2272125689302143, -0.21763033515706579] [-0.26338720063524884, -0.1710551276553231]
8 240.415 [-0.22944415357292208, -0.21377394105187797] [-0.26338720063524884, -0.1710551276553231]
8 245.423 [-0.22975688084564938, -0.2127612137791507] [-0.26338720063524884, -0.1710551276553231]
8 250.431 [-0.2299205172092857, -0.21295212287005982] [-0.26338720063524884, -0.1710551276553231]
8 255.438 [-0.2299359717547403, -0.2129703046882416] [-0.26338720063524884, -0.1710551276553231]
8 260.447 [-0.2318114263001948, -0.20987757741551433] [-0.26338720063524884, -0.1710551276553231]
8 265.454 [-0.23276297410851188, -0.20907861263088812] [-0.26338720063524884, -0.1710551276553231]
8 270.457 [-0.23337736071554943, -0.2084525655054352] [-0.26338720063524884, -0.1710551276553231]
8 275.464 [-0.23338505302324172, -0.20844102704389675] [-0.26338720063524884, -0.1710551276553231]
8 280.471 [-0.23340197610016486, -0.2084379501208198] [-0.26338720063524884, -0.1710551276553231]
8 285.479 [-0.23340197610016486, -0.2084379501208198] [-0.26338720063524884, -0.1710551276553231]
8 290.487 [-0.23326197610016483, -0.20783102704389675] [-0.26338720063524884, -0.1710551276553231]
8 295.489 [-0.23326197610016483, -0.2078302578131275] [-0.26338720063524884, -0.1710551276553231]
8 300.497 [-0.23326197610016483, -0.2078302578131275] [-0.26338720063524884, -0.1710551276553231]
8 305.502 [-0.23326197610016483, -0.2078302578131275] [-0.26338720063524884, -0.1710551276553231]
8 310.509 [-0.23326197610016483, -0.2078302578131275] [-0.26338720063524884, -0.1710551276553231]
8 315.519 [-0.23326197610016483, -0.2078302578131275] [-0.26338720063524884, -0.1710551276553231]
8 320.522 [-0.23326197610016483, -0.2078302578131275] [-0.26338720063524884, -0.1710551276553231]
8 325.529 [-0.23326197610016483, -0.2078302578131275] [-0.26338720063524884, -0.1710551276553231]
8 330.535 [-0.23326197610016483, -0.2078302578131275] [-0.26338720063524884, -0.1710551276553231]
8 335.542 [-0.23326197610016483, -0.2078302578131275] [-0.26338720063524884, -0.1710551276553231]
