ID TIME ESTIMATE W B S1 S2 S3
6 0.002 0.125 0 3 0 0 0
6 0.973 0.071 0 6 0.0 0.0 0.0
6 2.482 0.25 2 7 0.0 1.0 1.0
6 3.968 0.269 3 9 0.0 0.0 0.7490196078431373
6 5.466 0.281 4 11 0.0 0.0 1.0
6 6.967 0.237 4 14 0.0 0.0 0.0
6 8.479 0.341 7 14 1.0 1.0 1.0
6 9.957 0.3 7 17 0.0 0.0 0.0
6 10.966 0.268 7 20 0.0 0.0 0.0
6 12.497 0.339 10 20 1.0 1.0 1.0
6 13.511 0.309 10 23 0.0 0.0 0.0
6 14.971 0.284 10 26 0.0 0.0 0.0
6 16.487 0.263 10 29 0.0 0.0 0.0
6 17.963 0.244 10 32 0.0 0.0 0.0
6 19.005 0.228 10 35 0.0 0.0 0.0
6 20.498 0.214 10 38 0.0 0.0 0.0
6 21.969 0.202 10 41 0.0 0.0 0.0
6 22.973 0.191 10 44 0.0 0.0 0.0
6 24.481 0.181 10 47 0.0 0.0 0.0
6 25.999 0.172 10 50 0.0 0.0 0.0
6 27.467 0.164 10 53 0.0 0.0 0.0
6 28.483 0.157 10 56 0.0 0.0 0.0
6 29.494 0.15 10 59 0.0 0.0 0.0
6 30.978 0.144 10 62 0.0 0.0 0.0
6 32.492 0.151 11 64 0.0 0.24313725490196078 0.0
6 33.994 0.184 14 64 1.0 1.0 1.0
6 35.476 0.213 17 64 1.0 1.0 1.0
6 36.961 0.206 17 67 0.0 0.0 0.0
6 37.965 0.233 20 67 1.0 1.0 1.0
6 38.97 0.225 20 70 0.0 0.0 0.0
6 39.983 0.25 23 70 1.0 1.0 1.0
6 41.477 0.242 23 73 0.0 0.0 0.0
6 42.982 0.245 24 75 1.0 0.0 0.0
6 44.471 0.267 27 75 1.0 1.0 1.0
6 45.975 0.259 27 78 0.0 0.0 0.0
6 47.01 0.252 27 81 0.0 0.0 0.0
6 48.472 0.246 27 84 0.0 0.0 0.0
6 50.01 0.248 28 86 1.0 0.0 0.0
6 51.503 0.267 31 86 1.0 1.0 1.0
6 52.964 0.26 31 89 0.0 0.0 0.0
6 53.965 0.278 34 89 1.0 1.0 1.0
6 55.48 0.272 34 92 0.0 0.0 0.0
6 56.993 0.265 34 95 0.0 0.0 0.0
6 58.514 0.259 34 98 0.0 0.0 0.0
6 59.993 0.276 37 98 1.0 1.0 1.0
6 61.477 0.27 37 101 0.0 0.0 0.0
6 62.973 0.278 39 102 1.0 0.7490196078431373 0.0
6 64.479 0.279 40 104 1.0 0.0 0.0
6 65.51 0.274 40 107 0.0 0.0 0.0
6 66.999 0.288 43 107 1.0 1.0 1.0
6 68.007 0.282 43 110 0.0 0.0 0.0
6 69.476 0.277 43 113 0.0 0.0 0.0
6 70.512 0.272 43 116 0.0 0.0 0.0
6 71.998 0.267 43 119 0.0 0.0 0.0
6 73.478 0.262 43 122 0.0 0.0 0.0
6 74.978 0.257 43 125 0.0 0.0 0.0
6 75.995 0.27 46 125 1.0 1.0 1.0
6 77.477 0.266 46 128 0.0 0.0 0.0
6 78.502 0.261 46 131 0.0 0.0 0.0
6 80.014 0.257 46 134 0.0 0.0 0.0
6 81.514 0.269 49 134 1.0 1.0 1.0
6 82.981 0.281 52 134 1.0 1.0 1.0
6 83.999 0.276 52 137 0.0 0.0 0.0
6 85.48 0.288 55 137 0.24313725490196078 1.0 1.0
6 86.519 0.283 55 140 0.0 0.0 0.0
6 88.006 0.289 57 141 1.0 0.7490196078431373 0.0
6 89.484 0.3 60 141 1.0 1.0 1.0
6 90.516 0.295 60 144 0.0 0.0 0.0
6 92.006 0.305 63 144 1.0 1.0 1.0
6 93.513 0.301 63 147 0.0 0.0 0.0
6 94.522 0.311 66 147 1.0 1.0 1.0
6 96.016 0.32 69 147 1.0 1.0 1.0
6 97.519 0.33 72 147 1.0 1.0 1.0
6 98.995 0.339 75 147 1.0 1.0 1.0
6 100.484 0.334 75 150 0.0 0.0 0.0
6 101.988 0.33 75 153 0.0 0.0 0.0
6 103.519 0.338 78 153 1.0 1.0 1.0
6 104.989 0.343 80 154 1.0 1.0 0.0
6 106.51 0.338 80 157 0.0 0.0 0.0
6 107.982 0.338 81 159 0.0 0.0 0.24313725490196078
6 109.017 0.334 81 162 0.0 0.0 0.0
6 110.023 0.33 81 165 0.0 0.0 0.0
6 111.486 0.338 84 165 1.0 1.0 1.0
6 113.009 0.334 84 168 0.0 0.0 0.0
6 114.506 0.33 84 171 0.0 0.0 0.0
6 116.017 0.326 84 174 0.0 0.0 0.0
6 117.488 0.33 86 175 0.0 0.7490196078431373 1.0
6 119.0 0.326 86 178 0.0 0.0 0.0
6 120.504 0.323 86 181 0.0 0.0 0.0
6 121.992 0.319 86 184 0.0 0.0 0.0
6 123.51 0.316 86 187 0.0 0.0 0.0
6 124.994 0.312 86 190 0.0 0.0 0.0
6 125.996 0.32 89 190 1.0 1.0 1.0
6 127.505 0.327 92 190 1.0 1.0 1.0
6 128.981 0.323 92 193 0.0 0.0 0.0
6 130.012 0.32 92 196 0.0 0.0 0.0
6 131.508 0.317 92 199 0.0 0.0 0.0
6 132.988 0.314 92 202 0.0 0.0 0.0
6 134.005 0.32 95 202 1.0 1.0 1.0
6 135.023 0.317 95 205 0.0 0.0 0.0
6 136.538 0.324 98 205 1.0 1.0 1.0
6 137.991 0.327 100 206 1.0 1.0 0.0
6 139.013 0.327 101 208 1.0 0.0 0.0
6 140.024 0.324 101 211 0.0 0.0 0.0
6 141.492 0.331 104 211 1.0 1.0 1.0
6 142.515 0.337 107 211 1.0 1.0 1.0
6 144.002 0.334 107 214 0.0 0.0 0.0
6 145.488 0.331 107 217 0.0 0.0 0.0
6 146.994 0.328 107 220 0.0 0.0 0.0
6 148.496 0.325 107 223 0.0 0.0 0.0
6 149.502 0.331 110 223 1.0 1.0 1.0
6 150.515 0.337 113 223 1.0 1.0 0.24313725490196078
6 151.549 0.337 114 225 0.0 0.0 0.24313725490196078
6 152.993 0.334 114 228 0.0 0.0 0.0
6 154.01 0.331 114 231 0.0 0.0 0.0
6 155.52 0.337 117 231 1.0 1.0 1.0
6 157.02 0.334 117 234 0.0 0.0 0.0
6 158.494 0.331 117 237 0.0 0.0 0.0
6 159.515 0.328 117 240 0.0 0.0 0.0
6 161.033 0.325 117 243 0.0 0.0 0.0
6 162.491 0.326 118 245 1.0 0.0 0.0
6 163.492 0.323 118 248 0.0 0.0 0.0
6 164.494 0.328 121 248 1.0 1.0 1.0
6 165.505 0.326 121 251 0.0 0.0 0.0
6 166.996 0.323 121 254 0.0 0.0 0.0
6 168.024 0.326 123 255 0.0 0.24313725490196078 1.0
6 169.491 0.326 124 257 0.0 0.0 0.24313725490196078
6 171.026 0.331 127 257 1.0 1.0 1.0
6 172.491 0.334 129 258 0.0 1.0 1.0
6 173.993 0.331 129 261 0.0 0.0 0.0
6 175.0 0.329 129 264 0.0 0.0 0.0
6 176.506 0.334 132 264 1.0 1.0 1.0
6 177.996 0.331 132 267 0.0 0.0 0.0
6 179.521 0.329 132 270 0.0 0.0 0.0
6 181.002 0.326 132 273 0.0 0.0 0.0
6 182.503 0.331 135 273 1.0 1.0 1.0
6 183.531 0.329 135 276 0.0 0.0 0.0
6 185.032 0.327 135 279 0.0 0.0 0.0
6 186.511 0.324 135 282 0.0 0.0 0.0
6 188.012 0.322 135 285 0.0 0.0 0.0
6 189.507 0.32 135 288 0.0 0.0 0.0
6 190.518 0.317 135 291 0.0 0.0 0.0
6 191.522 0.322 138 291 1.0 1.0 1.0
6 192.997 0.32 138 294 0.0 0.0 0.0
6 194.0 0.318 138 297 0.0 0.0 0.0
6 195.016 0.315 138 300 0.0 0.0 0.0
6 196.038 0.318 140 301 1.0 0.7490196078431373 0.0
6 197.533 0.316 140 304 0.0 0.0 0.0
