ID TIME pos
10 1.213 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 96.745 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0, 0], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 101.753 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0, 0], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 106.859 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0, 0], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 111.866 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0, 0], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 116.874 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0, 0], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 121.881 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0, 0], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 126.988 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 132.195 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 137.201 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 142.209 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 147.216 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 152.222 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 157.23 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 162.237 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 167.245 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 172.252 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 177.36 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 182.467 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 187.475 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 192.482 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 197.489 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 202.495 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 207.504 [-0.2360237896546039, 0.6206086034722459] [-0.2877818038578227, 0.4168869411467225] [[0.018689999999999873, -0.0032799999999999496], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 212.611 [0.062190847357493445, -0.10942259373158353] [-0.2877818038578227, 0.4168869411467225] [[0.05589999999999984, -0.09436], [0, 0], [0, 0], [0.11894999999999989, -0.16297000000000006], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 217.617 [0.062252832057109325, -0.10957427620220128] [-0.2877818038578227, 0.4168869411467225] [[0.05597999999999992, -0.09454999999999991], [0, 0], [0, 0], [0.1190500000000001, -0.16321999999999992], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 222.626 [0.06225285714209162, -0.10957428571399544] [-0.2877818038578227, 0.4168869411467225] [[0.05597999999999992, -0.09454999999999991], [0, 0], [0, 0], [0.1190500000000001, -0.16321999999999992], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 227.634 [0.06225285714285715, -0.10957428571428571] [-0.2877818038578227, 0.4168869411467225] [[0.05597999999999992, -0.09454999999999991], [0, 0], [0, 0], [0.1190500000000001, -0.16321999999999992], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 232.641 [0.06225285714285717, -0.10957428571428572] [-0.2877818038578227, 0.4168869411467225] [[0.05597999999999992, -0.09454999999999991], [0, 0], [0, 0], [0.1190500000000001, -0.16321999999999992], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 237.649 [0.06225285714285717, -0.10957428571428572] [-0.2877818038578227, 0.4168869411467225] [[0.05597999999999992, -0.09454999999999991], [0, 0], [0, 0], [0.1190500000000001, -0.16321999999999992], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 242.656 [0.06225285714285717, -0.10957428571428572] [-0.2877818038578227, 0.4168869411467225] [[0.05597999999999992, -0.09454999999999991], [0, 0], [0, 0], [0.1190500000000001, -0.16321999999999992], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 247.664 [0.06679644509451732, -0.11571969281877792] [-0.2877818038578227, 0.4168869411467225] [[0.05597999999999992, -0.09454999999999991], [0, 0], [0, 0], [0.15090000000000003, -0.20631], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 252.672 [0.08001669788955977, -0.1302196050931647] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351000000000007], [0, 0], [0, 0], [0.15311999999999992, -0.20879000000000003], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 257.679 [0.0800199998992276, -0.13022428557144453] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 262.687 [0.08001999999999694, -0.13022428571428138] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 267.695 [0.08002000000000001, -0.13022428571428574] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [0, 0], [0, 0], [0, 0], [-0.44211, 0.4399899999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 272.703 [0.10977691358024692, -0.13233326278659616] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [-0.20318999999999998, 0.41233999999999993], [0, 0], [0, 0], [0.14037999999999995, -0.18184], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 277.711 [0.11932820364296738, -0.14297672785758925] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [-0.20318999999999998, 0.41233999999999993], [0, 0], [0, 0], [0.15556999999999999, -0.2045999999999999], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 282.718 [0.11990287499167267, -0.13899874998823133] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [-0.20318999999999998, 0.41233999999999993], [0, 0], [0.12812, -0.11332999999999993], [0.15252, -0.19446000000000008], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 287.726 [0.12401654642874997, -0.1508751473874999] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [-0.20318999999999998, 0.41233999999999993], [0, 0], [0.16035000000000021, -0.2121599999999999], [0.15675000000000017, -0.2065300000000001], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 292.733 [0.1240188888654643, -0.15088222205147392] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [-0.20318999999999998, 0.41233999999999993], [0, 0], [0.16035999999999984, -0.2121900000000001], [0.15675000000000017, -0.2065300000000001], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 297.74 [0.12401888888888865, -0.15088222222222056] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [-0.20318999999999998, 0.41233999999999993], [0, 0], [0.16035999999999984, -0.2121900000000001], [0.15675000000000017, -0.2065300000000001], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 302.748 [0.1240188888888889, -0.15088222222222228] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [-0.20318999999999998, 0.41233999999999993], [0, 0], [0.16035999999999984, -0.2121900000000001], [0.15675000000000017, -0.2065300000000001], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 307.755 [0.1240188888888889, -0.15088222222222228] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [-0.20318999999999998, 0.41233999999999993], [0, 0], [0.16035999999999984, -0.2121900000000001], [0.15675000000000017, -0.2065300000000001], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 312.762 [0.1639630888888889, -0.21910352222222224] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [0.1604000000000001, -0.20863999999999994], [0, 0], [0.16035999999999984, -0.2121900000000001], [0.15675000000000017, -0.2065300000000001], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 317.77 [0.16613935933088889, -0.22314997593522223] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [0.17006999999999994, -0.22832000000000008], [0, 0], [0.16035999999999984, -0.2121900000000001], [0.16277000000000008, -0.21667999999999998], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 322.777 [0.1662199971935933, -0.22331110329975937] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [0.17040999999999995, -0.2289699999999999], [0, 0], [0.16035999999999984, -0.2121900000000001], [0.16296, -0.21707999999999994], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 327.785 [0.16621999999997192, -0.22331111111103302] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [0.17040999999999995, -0.2289699999999999], [0, 0], [0.16035999999999984, -0.2121900000000001], [0.16296, -0.21707999999999994], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
10 332.792 [0.16621999999999998, -0.22331111111111115] [-0.2877818038578227, 0.4168869411467225] [[0.1462699999999999, -0.19351999999999991], [0, 0], [0, 0], [0.15313, -0.2088000000000001], [0.17040999999999995, -0.2289699999999999], [0, 0], [0.16035999999999984, -0.2121900000000001], [0.16296, -0.21707999999999994], [0, 0], [0, 0], [0, 0], [-0.40569999999999995, -0.4489700000000001], [0.43606999999999996, 0.33955], [0.38458000000000014, -0.39332999999999996], [0.28790000000000004, -0.44649000000000005]]
