ID TIME pos
3 5.073 [0.38509267377971046, -0.38220035780845835] []
3 10.097 [0.38509267377971046, -0.38220035780845835] []
3 15.105 [0.38509267377971046, -0.38220035780845835] []
3 20.135 [0.38509267377971046, -0.38220035780845835] []
3 25.225 [0.38509267377971046, -0.38220035780845835] []
3 30.274 [0.38509267377971046, -0.38220035780845835] []
3 35.286 [0.38509267377971046, -0.38220035780845835] []
3 40.338 [0.38509267377971046, -0.38220035780845835] [(-34665, -38461, 1676636670, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -34665, -38461)]
3 67.425 [0.38509267377971046, -0.38220035780845835] [(-34937, -38191, 1676636670, 0, 3, 30000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -34665, -38461)]
3 92.639 [0.38509267377971046, -0.38220035780845835] [(-34784, -37985, 1676636670, 0, 8, 80000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -34665, -38461)]
3 97.659 [0.38509267377971046, -0.38220035780845835] [(-34560, -38017, 1676636670, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -34665, -38461)]
3 102.831 [0.38509267377971046, -0.38220035780845835] [(-34560, -38017, 1676636670, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -34665, -38461)]
3 107.844 [0.38509267377971046, -0.38220035780845835] [(-34560, -38017, 1676636670, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -34665, -38461)]
3 112.885 [0.38509267377971046, -0.38220035780845835] [(-34560, -38017, 1676636670, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -34665, -38461)]
3 117.91 [0.38509267377971046, -0.38220035780845835] [(-34560, -38017, 1676636670, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -34665, -38461)]
3 122.93 [0.38509267377971046, -0.38220035780845835] [(-34560, -38017, 1676636670, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -34665, -38461)]
3 128.021 [0.38509267377971046, -0.38220035780845835] [(-34560, -38017, 1676636670, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -34665, -38461)]
3 133.102 [0.38509267377971046, -0.38220035780845835] [(-34560, -38017, 1676636670, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -34665, -38461)]
