ID TIME pos
5 0.098 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 5.107 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 10.112 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 15.119 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 20.126 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 25.132 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 30.139 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 35.146 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 40.154 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 45.161 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 50.167 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 55.174 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 60.18 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 65.186 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 70.194 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 75.201 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 80.204 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 85.214 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 90.222 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 95.227 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 100.233 [0, 0] [-0.2547674020358321, 0.3940334880744533]
5 105.239 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 110.239 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 115.25 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 120.257 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 125.264 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 130.27 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 135.277 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 140.284 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 145.286 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 150.296 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 155.302 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 160.309 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 165.316 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 170.322 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 175.33 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 180.335 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 185.342 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 190.348 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 195.354 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 200.362 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 205.367 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 210.374 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 215.382 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 220.386 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 225.393 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 230.4 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 235.405 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 240.412 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 245.421 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 250.425 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 255.432 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
5 260.438 [0.040139999999999953, 0.4875100000000001] [-0.2547674020358321, 0.3940334880744533]
5 265.446 [-0.02486333333333331, 0.46314666666666665] [-0.2547674020358321, 0.3940334880744533]
5 270.453 [-0.05041750000000006, 0.4588825000000001] [-0.2547674020358321, 0.3940334880744533]
5 275.46 [-0.09213166666666672, 0.4501116666666667] [-0.2547674020358321, 0.3940334880744533]
5 280.463 [-0.15671666666666664, 0.432375] [-0.2547674020358321, 0.3940334880744533]
5 285.468 [-0.15803500000000004, 0.432185] [-0.2547674020358321, 0.3940334880744533]
5 290.478 [-0.15879000000000001, 0.4318916666666666] [-0.2547674020358321, 0.3940334880744533]
5 295.486 [-0.15919333333333333, 0.43185999999999997] [-0.2547674020358321, 0.3940334880744533]
5 300.492 [-0.16369833333333336, 0.4298466666666667] [-0.2547674020358321, 0.3940334880744533]
5 305.498 [-0.16905714285714288, 0.4295157142857144] [-0.2547674020358321, 0.3940334880744533]
5 310.504 [-0.17094571428571426, 0.4294514285714285] [-0.2547674020358321, 0.3940334880744533]
