ID TIME pos
5 0.099 [0, 0] [-0.19002951602297016, -0.3950251933572502]
5 5.105 [-0.09913896258337473, -0.3545782656346993] [-0.19002951602297016, -0.3950251933572502]
5 10.112 [-0.09913896258337473, -0.3545782656346993] [-0.19002951602297016, -0.3950251933572502]
5 15.12 [-0.09913896258337473, -0.3545782656346993] [-0.19002951602297016, -0.3950251933572502]
5 20.125 [-0.09913896258337473, -0.3545782656346993] [-0.19002951602297016, -0.3950251933572502]
5 25.132 [-0.09913896258337473, -0.3545782656346993] [-0.19002951602297016, -0.3950251933572502]
5 30.139 [-0.04101448129168728, -0.3869491328173496] [-0.19002951602297016, -0.3950251933572502]
5 35.144 [-0.04078948129168736, -0.3870791328173497] [-0.19002951602297016, -0.3950251933572502]
5 40.15 [-0.04610632086112484, -0.4008227552115664] [-0.19002951602297016, -0.3950251933572502]
5 45.157 [-0.05404965419445825, -0.40096942187823315] [-0.19002951602297016, -0.3950251933572502]
5 50.167 [-0.10068779251667492, -0.37685965312693986] [-0.19002951602297016, -0.3950251933572502]
5 55.172 [-0.10550699465476779, -0.4010768950906713] [-0.19002951602297016, -0.3950251933572502]
5 60.177 [-0.10865270894048216, -0.40307689509067135] [-0.19002951602297016, -0.3950251933572502]
5 65.184 [-0.11029612032292185, -0.4088622832043375] [-0.19002951602297016, -0.3950251933572502]
5 70.191 [-0.11022362032292182, -0.4091697832043375] [-0.19002951602297016, -0.3950251933572502]
5 75.197 [-0.1181048703229218, -0.41143853320433743] [-0.19002951602297016, -0.3950251933572502]
5 80.205 [-0.11853987032292185, -0.4117560332043375] [-0.19002951602297016, -0.3950251933572502]
5 85.212 [-0.11720988473148604, -0.41166758507052215] [-0.19002951602297016, -0.3950251933572502]
5 90.218 [-0.11726432917593052, -0.4116631406260777] [-0.19002951602297016, -0.3950251933572502]
5 95.226 [-0.11826189625833743, -0.41248382656346994] [-0.19002951602297016, -0.3950251933572502]
5 100.231 [-0.11914689625833745, -0.41150782656346996] [-0.19002951602297016, -0.3950251933572502]
5 105.236 [-0.11939263296212496, -0.4116489332395181] [-0.19002951602297016, -0.3950251933572502]
5 110.241 [-0.11976172387121586, -0.4116498423304272] [-0.19002951602297016, -0.3950251933572502]
5 115.247 [-0.11970717841667042, -0.41110529687588176] [-0.19002951602297016, -0.3950251933572502]
5 120.256 [-0.11973536023485222, -0.4108552968758817] [-0.19002951602297016, -0.3950251933572502]
5 125.264 [-0.11973536023485222, -0.4108552968758817] [-0.19002951602297016, -0.3950251933572502]
5 130.268 [-0.11973536023485222, -0.4108552968758817] [-0.19002951602297016, -0.3950251933572502]
5 135.275 [-0.11973536023485222, -0.4108552968758817] [-0.19002951602297016, -0.3950251933572502]
5 140.282 [-0.11973536023485222, -0.4108552968758817] [-0.19002951602297016, -0.3950251933572502]
5 145.288 [-0.11973536023485222, -0.4108552968758817] [-0.19002951602297016, -0.3950251933572502]
5 150.294 [-0.11973536023485222, -0.4108552968758817] [-0.19002951602297016, -0.3950251933572502]
5 155.302 [-0.11973536023485222, -0.4108552968758817] [-0.19002951602297016, -0.3950251933572502]
5 160.308 [-0.12081626932576132, -0.4103734786940635] [-0.19002951602297016, -0.3950251933572502]
5 165.314 [-0.12081354205303403, -0.41037711505769986] [-0.19002951602297016, -0.3950251933572502]
5 170.321 [-0.12081445114394312, -0.41037711505769986] [-0.19002951602297016, -0.3950251933572502]
5 175.328 [-0.12162741354861455, -0.41137902213622496] [-0.19002951602297016, -0.3950251933572502]
5 180.333 [-0.12230241354861453, -0.4111081888028916] [-0.19002951602297016, -0.3950251933572502]
5 185.34 [-0.12231491354861451, -0.4111065221362249] [-0.19002951602297016, -0.3950251933572502]
5 190.346 [-0.12231491354861451, -0.4111065221362249] [-0.19002951602297016, -0.3950251933572502]
5 195.356 [-0.12231491354861451, -0.4111065221362249] [-0.19002951602297016, -0.3950251933572502]
5 200.362 [-0.12231491354861451, -0.4111065221362249] [-0.19002951602297016, -0.3950251933572502]
5 205.369 [-0.12231491354861451, -0.4111065221362249] [-0.19002951602297016, -0.3950251933572502]
5 210.375 [-0.12231491354861451, -0.4111065221362249] [-0.19002951602297016, -0.3950251933572502]
5 215.382 [-0.12231491354861451, -0.4111065221362249] [-0.19002951602297016, -0.3950251933572502]
5 220.388 [-0.12231491354861451, -0.4111065221362249] [-0.19002951602297016, -0.3950251933572502]
5 225.395 [-0.12231491354861451, -0.4111065221362249] [-0.19002951602297016, -0.3950251933572502]
5 230.399 [-0.12240324688194786, -0.41077568880289156] [-0.19002951602297016, -0.3950251933572502]
5 235.406 [-0.12240324688194786, -0.41077568880289156] [-0.19002951602297016, -0.3950251933572502]
5 240.412 [-0.12149992019872109, -0.41125063581805377] [-0.19002951602297016, -0.3950251933572502]
5 245.419 [-0.12152299712179801, -0.41124909735651527] [-0.19002951602297016, -0.3950251933572502]
5 250.426 [-0.12127761250641342, -0.41085909735651527] [-0.19002951602297016, -0.3950251933572502]
5 255.435 [-0.12285492589881246, -0.4110763046881928] [-0.19002951602297016, -0.3950251933572502]
5 260.437 [-0.12285492589881246, -0.4110763046881928] [-0.19002951602297016, -0.3950251933572502]
5 265.444 [-0.12285492589881246, -0.4110763046881928] [-0.19002951602297016, -0.3950251933572502]
5 270.451 [-0.12285492589881246, -0.4110763046881928] [-0.19002951602297016, -0.3950251933572502]
5 275.46 [-0.12285492589881246, -0.4110763046881928] [-0.19002951602297016, -0.3950251933572502]
