ID TIME pos
4 0.099 [0, 0] [-0.2251434990567176, -0.0021543592253753015]
4 5.107 [-0.16525999999999996, -0.0044000000000000705] [-0.2251434990567176, -0.0021543592253753015]
4 10.113 [-0.16525999999999996, -0.0043999999999999595] [-0.2251434990567176, -0.0021543592253753015]
4 15.12 [-0.20236525203457234, 0.009548088421310724] [-0.2251434990567176, -0.0021543592253753015]
4 20.126 [-0.2067442016276579, 0.002306470737048598] [-0.2251434990567176, -0.0021543592253753015]
4 25.133 [-0.20640620162765785, 0.0019204707370485564] [-0.2251434990567176, -0.0021543592253753015]
4 30.138 [-0.20542620162765785, 0.001062470737048531] [-0.2251434990567176, -0.0021543592253753015]
4 35.145 [-0.20506820162765785, 0.0007424707370485662] [-0.2251434990567176, -0.0021543592253753015]
4 40.152 [-0.20533183468971486, 0.002278725614207133] [-0.2251434990567176, -0.0021543592253753015]
4 45.159 [-0.20533183468971486, 0.002278725614207133] [-0.2251434990567176, -0.0021543592253753015]
4 50.168 [-0.20978850135638152, -1.9607719126157826e-05] [-0.2251434990567176, -0.0021543592253753015]
4 55.173 [-0.21601300116261274, -0.00043537804496529233] [-0.2251434990567176, -0.0021543592253753015]
4 60.179 [-0.21238512601728615, -0.007019705789344685] [-0.2251434990567176, -0.0021543592253753015]
4 65.184 [-0.21243637601728615, -0.0068509557893446345] [-0.2251434990567176, -0.0021543592253753015]
4 70.189 [-0.21411122312647657, -0.0057652940349730295] [-0.2251434990567176, -0.0021543592253753015]
4 75.195 [-0.21411122312647657, -0.0057652940349730295] [-0.2251434990567176, -0.0021543592253753015]
4 80.202 [-0.2135367786820321, -0.006271960701639685] [-0.2251434990567176, -0.0021543592253753015]
4 85.209 [-0.21353566757092102, -0.006283071812750819] [-0.2251434990567176, -0.0021543592253753015]
4 90.216 [-0.213585667570921, -0.006204182923861931] [-0.2251434990567176, -0.0021543592253753015]
4 95.222 [-0.21428100073984452, -0.002622513301341554] [-0.2251434990567176, -0.0021543592253753015]
4 100.229 [-0.21423554619438995, -0.003030695119523402] [-0.2251434990567176, -0.0021543592253753015]
4 105.235 [-0.21443841734485747, -0.003052303859563064] [-0.2251434990567176, -0.0021543592253753015]
4 110.24 [-0.21471469293371456, -0.00240981894728901] [-0.2251434990567176, -0.0021543592253753015]
4 115.245 [-0.21459315447217614, -0.003104434331904368] [-0.2251434990567176, -0.0021543592253753015]
4 120.252 [-0.21462392370294536, -0.0029152035626735886] [-0.2251434990567176, -0.0021543592253753015]
4 125.259 [-0.21556623139525305, -0.0011405881780582267] [-0.2251434990567176, -0.0021543592253753015]
4 130.265 [-0.21547238524140688, -0.0015698189472889898] [-0.2251434990567176, -0.0021543592253753015]
4 135.271 [-0.21547238524140688, -0.0015698189472889898] [-0.2251434990567176, -0.0021543592253753015]
4 140.278 [-0.21547238524140688, -0.0015698189472889898] [-0.2251434990567176, -0.0021543592253753015]
4 145.285 [-0.21908930831833, 0.0012601810527110178] [-0.2251434990567176, -0.0021543592253753015]
4 150.291 [-0.21922853908756076, 0.0014317195142494758] [-0.2251434990567176, -0.0021543592253753015]
4 155.3 [-0.21985007754909922, 0.0030924887450187065] [-0.2251434990567176, -0.0021543592253753015]
4 160.305 [-0.21985007754909922, 0.0030924887450187065] [-0.2251434990567176, -0.0021543592253753015]
4 165.312 [-0.21984315447217612, 0.0031009502834802322] [-0.2251434990567176, -0.0021543592253753015]
4 170.319 [-0.21979546216448384, 0.0031855656680956244] [-0.2251434990567176, -0.0021543592253753015]
4 175.325 [-0.21979623139525303, 0.003187104129634096] [-0.2251434990567176, -0.0021543592253753015]
4 180.331 [-0.21972007754909922, 0.0028847964373263876] [-0.2251434990567176, -0.0021543592253753015]
4 185.339 [-0.2198754621644838, 0.003013257975787948] [-0.2251434990567176, -0.0021543592253753015]
4 190.345 [-0.22127469293371457, 0.002882488745018714] [-0.2251434990567176, -0.0021543592253753015]
4 195.353 [-0.22129853908756075, 0.002869411821941808] [-0.2251434990567176, -0.0021543592253753015]
4 200.359 [-0.22129853908756075, 0.0028701810527110437] [-0.2251434990567176, -0.0021543592253753015]
4 205.366 [-0.22129930831832997, 0.0028701810527110437] [-0.2251434990567176, -0.0021543592253753015]
4 210.373 [-0.22135161601063766, 0.0027817195142495065] [-0.2251434990567176, -0.0021543592253753015]
4 215.38 [-0.22135161601063766, 0.0027817195142495065] [-0.2251434990567176, -0.0021543592253753015]
4 220.382 [-0.22135546216448382, 0.002779411821941799] [-0.2251434990567176, -0.0021543592253753015]
4 225.391 [-0.2213570006260223, 0.0027771041296341258] [-0.2251434990567176, -0.0021543592253753015]
4 230.397 [-0.2213423852414069, 0.002783257975787978] [-0.2251434990567176, -0.0021543592253753015]
4 235.406 [-0.22147161601063764, 0.0011771041296341313] [-0.2251434990567176, -0.0021543592253753015]
4 240.41 [-0.2215777698567915, 0.0012147964373264127] [-0.2251434990567176, -0.0021543592253753015]
4 245.416 [-0.2197593577241635, 0.00047731097751738675] [-0.2251434990567176, -0.0021543592253753015]
4 250.424 [-0.21977221486702067, 0.0004851681203745176] [-0.2251434990567176, -0.0021543592253753015]
4 255.429 [-0.21984792915273493, 0.0005151681203745397] [-0.2251434990567176, -0.0021543592253753015]
4 260.436 [-0.21987864343844923, 0.0005258824060888163] [-0.2251434990567176, -0.0021543592253753015]
4 265.443 [-0.21987864343844923, 0.0005258824060888163] [-0.2251434990567176, -0.0021543592253753015]
4 270.448 [-0.21987864343844923, 0.0005258824060888163] [-0.2251434990567176, -0.0021543592253753015]
4 275.455 [-0.21987864343844923, 0.0005258824060888163] [-0.2251434990567176, -0.0021543592253753015]
4 280.462 [-0.21987864343844923, 0.0005258824060888163] [-0.2251434990567176, -0.0021543592253753015]
4 285.469 [-0.21987864343844923, 0.0005258824060888163] [-0.2251434990567176, -0.0021543592253753015]
4 290.477 [-0.21987864343844923, 0.0005258824060888163] [-0.2251434990567176, -0.0021543592253753015]
4 295.484 [-0.21987864343844923, 0.0005258824060888163] [-0.2251434990567176, -0.0021543592253753015]
4 300.489 [-0.21987864343844923, 0.0005258824060888163] [-0.2251434990567176, -0.0021543592253753015]
4 305.497 [-0.21993507200987777, 0.0004823109775173878] [-0.2251434990567176, -0.0021543592253753015]
4 310.503 [-0.21993507200987777, 0.0004823109775173878] [-0.2251434990567176, -0.0021543592253753015]
4 315.511 [-0.2200350720098778, 0.00034016812037451934] [-0.2251434990567176, -0.0021543592253753015]
4 320.518 [-0.2202357862955921, 9.873954894595228e-05] [-0.2251434990567176, -0.0021543592253753015]
4 325.523 [-0.22023792915273493, 9.802526323166189e-05] [-0.2251434990567176, -0.0021543592253753015]
4 330.53 [-0.2202400720098778, 9.516812037451618e-05] [-0.2251434990567176, -0.0021543592253753015]
4 335.536 [-0.2202400720098778, 9.516812037451618e-05] [-0.2251434990567176, -0.0021543592253753015]
4 340.543 [-0.2202400720098778, 9.516812037451618e-05] [-0.2251434990567176, -0.0021543592253753015]
4 345.549 [-0.22058721486702068, -0.0003069747367683427] [-0.2251434990567176, -0.0021543592253753015]
4 350.556 [-0.2206357862955921, -0.00037840330819693794] [-0.2251434990567176, -0.0021543592253753015]
4 355.564 [-0.22063935772416352, -0.00037697473676832547] [-0.2251434990567176, -0.0021543592253753015]
4 360.572 [-0.22063935772416352, -0.00037697473676832547] [-0.2251434990567176, -0.0021543592253753015]
4 365.577 [-0.22069007200987784, -0.0003962604510540392] [-0.2251434990567176, -0.0021543592253753015]
4 370.584 [-0.22142792915273496, -0.00032840330819691174] [-0.2251434990567176, -0.0021543592253753015]
4 375.588 [-0.22145364343844928, -0.0003741175939111956] [-0.2251434990567176, -0.0021543592253753015]
4 380.596 [-0.22145364343844928, -0.0003741175939111956] [-0.2251434990567176, -0.0021543592253753015]
4 385.603 [-0.22145364343844928, -0.0003741175939111956] [-0.2251434990567176, -0.0021543592253753015]
4 390.609 [-0.22146507200987783, -0.00038268902248261686] [-0.2251434990567176, -0.0021543592253753015]
4 395.617 [-0.22146578629559213, -0.00038268902248261686] [-0.2251434990567176, -0.0021543592253753015]
4 400.621 [-0.22146578629559213, -0.00038268902248261686] [-0.2251434990567176, -0.0021543592253753015]
