ID TIME POS
6 0.175 0.396351i + 0.341284j
6 10.236 0.157776i + 0.30913j
6 20.24 0.395264i + 0.340101j
6 30.429 0.760787i + 0.212715j
6 40.437 0.853144i + 0.107209j
6 50.441 0.850384i + -0.0400155j
6 60.442 0.231843i + 0.317802j
6 70.483 1.11849i + 0.538249j
6 80.538 0.690171i + 0.979445j
6 90.557 0.232816i + 0.843239j
6 100.677 0.795876i + 0.57433j
6 110.743 0.848342i + 0.793638j
6 120.793 1.10455i + 0.343131j
6 130.846 1.00224i + 0.274591j
6 140.847 0.658387i + 0.251271j
6 150.856 0.611634i + 0.497122j
6 160.946 0.119233i + 0.599092j
6 170.946 0.275558i + 0.347183j
6 181.25 -0.155707i + -0.120438j
6 191.345 -0.000370299i + -0.137389j
6 201.346 0.0724486i + -0.206476j
6 211.448 -0.267408i + -0.515546j
6 221.606 -0.547885i + -0.788981j
6 231.679 -0.938641i + -0.484088j
6 241.772 -0.849444i + -0.0998634j
6 251.91 -0.699825i + 0.096209j
6 261.947 -0.432812i + 0.0366683j
6 272.047 -0.106682i + 0.275654j
6 282.208 0.350334i + 0.685012j
