ID TIME pos
14 0.094 [0, 0] [-0.5489664982619349, -0.40786683238381183]
14 5.108 [0, 0] [-0.5489664982619349, -0.40786683238381183]
14 10.22 [0, 0] [-0.5489664982619349, -0.40786683238381183]
14 15.222 [0, 0] [-0.5489664982619349, -0.40786683238381183]
14 20.23 [0, 0] [-0.5489664982619349, -0.40786683238381183]
14 25.234 [0, 0] [-0.5489664982619349, -0.40786683238381183]
14 30.242 [0, 0] [-0.5489664982619349, -0.40786683238381183]
14 35.243 [0, 0] [-0.5489664982619349, -0.40786683238381183]
14 40.256 [0, 0] [-0.5489664982619349, -0.40786683238381183]
14 45.264 [-0.44648356748150886, -0.20925831071679218] [-0.5489664982619349, -0.40786683238381183]
14 50.268 [-0.44648356748150886, -0.20925831071679218] [-0.5489664982619349, -0.40786683238381183]
14 55.271 [-0.44648356748150886, -0.20925831071679218] [-0.5489664982619349, -0.40786683238381183]
14 60.285 [-0.4122817837407544, -0.2794441553583962] [-0.5489664982619349, -0.40786683238381183]
14 65.288 [-0.4121467837407544, -0.2797191553583961] [-0.5489664982619349, -0.40786683238381183]
14 70.295 [-0.4121467837407544, -0.2797191553583961] [-0.5489664982619349, -0.40786683238381183]
14 75.304 [-0.4121467837407544, -0.2797191553583961] [-0.5489664982619349, -0.40786683238381183]
14 80.41 [-0.4121467837407544, -0.2797191553583961] [-0.5489664982619349, -0.40786683238381183]
14 85.412 [-0.4121467837407544, -0.2797191553583961] [-0.5489664982619349, -0.40786683238381183]
14 90.416 [-0.4121467837407544, -0.2797191553583961] [-0.5489664982619349, -0.40786683238381183]
14 95.426 [-0.39599118916050297, -0.3314594369055974] [-0.5489664982619349, -0.40786683238381183]
14 100.434 [-0.38746118916050293, -0.3611527702389307] [-0.5489664982619349, -0.40786683238381183]
14 105.443 [-0.3872211891605029, -0.361986103572264] [-0.5489664982619349, -0.40786683238381183]
14 110.535 [-0.3903867134963017, -0.3885116621433584] [-0.5489664982619349, -0.40786683238381183]
14 115.549 [-0.38587479535450125, -0.3949469015309703] [-0.5489664982619349, -0.40786683238381183]
14 120.56 [-0.38552193821164404, -0.39446547295954165] [-0.5489664982619349, -0.40786683238381183]
14 125.567 [-0.38913193821164416, -0.3938669015309702] [-0.5489664982619349, -0.40786683238381183]
14 130.569 [-0.38869484083127875, -0.3996642567463101] [-0.5489664982619349, -0.40786683238381183]
14 135.576 [-0.3887992852757232, -0.4007053678574213] [-0.5489664982619349, -0.40786683238381183]
14 140.579 [-0.389237063053501, -0.40081981230186575] [-0.5489664982619349, -0.40786683238381183]
14 145.594 [-0.389487063053501, -0.40016314563519906] [-0.5489664982619349, -0.40786683238381183]
14 150.695 [-0.3894013567481509, -0.39925483107167914] [-0.5489664982619349, -0.40786683238381183]
14 155.706 [-0.3898713567481509, -0.39811083107167916] [-0.5489664982619349, -0.40786683238381183]
14 160.71 [-0.3935685061346826, -0.3942334827924356] [-0.5489664982619349, -0.40786683238381183]
14 165.713 [-0.3959785061346826, -0.3938989373378902] [-0.5489664982619349, -0.40786683238381183]
14 170.718 [-0.3960785061346826, -0.393897119156072] [-0.5489664982619349, -0.40786683238381183]
14 175.727 [-0.3961103243165008, -0.3938743918833447] [-0.5489664982619349, -0.40786683238381183]
14 180.73 [-0.39623123340740984, -0.39376257370152656] [-0.5489664982619349, -0.40786683238381183]
14 185.739 [-0.39623123340740984, -0.39376257370152656] [-0.5489664982619349, -0.40786683238381183]
14 190.741 [-0.39627759704377347, -0.3932489373378902] [-0.5489664982619349, -0.40786683238381183]
14 195.76 [-0.39627759704377347, -0.3932489373378902] [-0.5489664982619349, -0.40786683238381183]
14 200.857 [-0.39627759704377347, -0.3932489373378902] [-0.5489664982619349, -0.40786683238381183]
14 205.868 [-0.39627759704377347, -0.3932489373378902] [-0.5489664982619349, -0.40786683238381183]
14 210.869 [-0.39627759704377347, -0.3932489373378902] [-0.5489664982619349, -0.40786683238381183]
14 215.877 [-0.39860941522559173, -0.3919916646106174] [-0.5489664982619349, -0.40786683238381183]
14 220.883 [-0.3986875970437735, -0.39196439188334475] [-0.5489664982619349, -0.40786683238381183]
14 225.888 [-0.4009411306234591, -0.391816525893066] [-0.5489664982619349, -0.40786683238381183]
14 230.905 [-0.40097279729012575, -0.39180235922639933] [-0.5489664982619349, -0.40786683238381183]
14 236.005 [-0.40097279729012575, -0.39180235922639933] [-0.5489664982619349, -0.40786683238381183]
14 241.011 [-0.40097279729012575, -0.39180235922639933] [-0.5489664982619349, -0.40786683238381183]
