ID TIME cluster
5 1676886987.588 (-25088, -74536, 1676885268, 2, 10, 50000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -26583, -73977) 0
5 1676886987.589 (67199, 7254, 1676886980, 1, 10, 49027777777777777000, 32361111111111111000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 70107, 9635) 1
5 1676886987.589 (54913, -50559, 1676885297, 2, 10, 51805555555555554000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 54843, -50212) 0
5 1676886987.59 (-81615, -40765, 1676885303, 2, 10, 50416666666666665000, 5000000000000000000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, -81904, -40740) 0
5 1676886987.591 (-45930, -59592, 1676886980, 1, 10, 54166666666666665000, 54166666666666665000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, -45860, -59477) 1
5 1676886987.591 (67247, 14335, 1676886980, 1, 10, 50367063492063492300, 46617063492063492300, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 67389, 14993) 1
5 1676886987.592 (54454, -49777, 1676885747, 2, 10, 48908730158730158300, 3750000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 54706, -49073) 0
5 1676886987.593 (-47707, -57895, 1676886980, 1, 10, 52202380952380953300, 52202380952380953300, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -47707, -57895) 1
5 1676886987.593 (70696, 10687, 1676886980, 1, 10, 53462301587301586500, 39077380952380952500, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 70189, 9927) 1
5 1676886987.594 (55524, -49142, 1676886017, 2, 10, 47490610827664400000, 2812500000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 56587, -48995) 0
5 1676886987.594 (70560, 12211, 1676886980, 1, 10, 56027671485260771000, 56027671485260771000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 70560, 12211) 1
5 1676886987.595 (-46588, -56779, 1676886980, 1, 10, 52324440192743765500, 52324440192743765500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -46588, -56779) 1
5 1676886987.596 (73254, 12020, 1676886980, 1, 10, 52617098922902495000, 52617098922902495000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 73254, 12020) 1
5 1676886987.596 (-48531, -59281, 1676886980, 1, 10, 53738130668934240500, 53738130668934240500, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -48531, -59281) 1
5 1676886987.597 (56951, -51288, 1676886318, 2, 10, 48771258503401361000, 2109375000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 56560, -51531) 0
5 1676886987.597 (70076, 13205, 1676886980, 1, 10, 50819603883219955000, 42412485827664400000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 70125, 12391) 1
5 1676886987.598 (-46487, -57423, 1676886980, 1, 10, 50262246337337020000, 50262246337337020000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -46487, -57423) 1
5 1676886987.598 (56337, -51553, 1676886498, 2, 10, 52958566401821146500, 1582031250000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 55515, -48538) 0
5 1676886987.599 (-46961, -56536, 1676886980, 1, 10, 55173871306335032500, 46881247453408445500, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -48008, -57332) 1
5 1676886987.599 (56469, -49586, 1676886738, 2, 10, 46388114877298577000, 1186523437500000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 56817, -49395) 0
5 1676886987.599 (-48605, -55172, 1676886980, 1, 10, 54346345395457989500, 48479052692854487500, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -48414, -55320) 1
5 1676886987.6 (56571, -50147, 1676886918, 0, 6, 38310506594334238900, 889892578125000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 56087, -49655) 0
5 1676886987.6 (-48511, -62123, 1676886936, 0, 5, 21935266003136551800, 21935266003136551800, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -48511, -62123) 1
