ID TIME ESTIMATE W B S1 S2 S3
7 0.002 0 0 3 0 0 0
7 0.967 0 3 3 1.0 1.0 1.0
7 2.984 0 4 5 1.0 0.0 0.0
7 4.0 0 4 8 0.0 0.0 0.0
7 5.961 0 4 11 0.0 0.0 0.0
7 7.002 0 4 14 0.0 0.0 0.0
7 8.981 0 4 17 0.0 0.0 0.0
7 9.994 0 7 17 1.0 1.0 1.0
7 11.963 0 8 19 0.24313725490196078 0.0 0.0
7 12.991 0 8 22 0.0 0.0 0.0
7 13.996 0 8 25 0.0 0.0 0.0
7 15.998 0 11 25 1.0 1.0 1.0
7 17.002 0 14 25 1.0 1.0 1.0
7 18.998 0 14 28 0.0 0.0 0.0
7 20.952 0 14 31 0.0 0.0 0.0
7 21.995 0 14 34 0.0 0.0 0.0
7 23.964 0 17 34 1.0 1.0 1.0
7 25.003 0 20 34 1.0 1.0 1.0
7 26.983 0 20 37 0.0 0.0 0.0
7 28.951 0 20 40 0.0 0.0 0.0
7 29.97 0 20 43 0.0 0.0 0.0
7 31.995 0 20 46 0.0 0.0 0.0
7 33.99 0 23 46 1.0 1.0 1.0
7 34.995 0 26 46 1.0 1.0 1.0
7 36.953 0 29 46 1.0 1.0 1.0
7 37.99 0 32 46 0.7490196078431373 1.0 1.0
7 39.965 0 35 46 1.0 1.0 1.0
7 40.992 0 37 47 0.0 0.24313725490196078 1.0
7 43.0 0 37 50 0.0 0.0 0.0
7 44.999 0 37 53 0.0 0.0 0.0
7 46.952 0 40 53 1.0 1.0 1.0
7 47.997 0 43 53 1.0 1.0 1.0
7 49.996 0 46 53 1.0 1.0 1.0
7 52.015 0 49 53 1.0 1.0 0.7490196078431373
7 53.984 0 49 56 0.0 0.0 0.0
7 54.989 0 49 59 0.0 0.0 0.0
7 56.971 0 51 60 0.0 0.24313725490196078 1.0
7 58.967 0 51 63 0.0 0.0 0.0
7 59.995 0 51 66 0.0 0.0 0.0
7 61.986 0 52 68 1.0 0.0 0.0
7 63.981 0 52 71 0.0 0.0 0.0
7 65.969 0 55 71 1.0 1.0 1.0
7 67.958 0 55 74 0.0 0.0 0.0
7 68.99 0 55 77 0.0 0.0 0.0
7 70.949 0 58 77 1.0 1.0 1.0
7 71.958 0 61 77 1.0 1.0 1.0
7 72.97 0 61 80 0.0 0.0 0.0
7 74.981 0 61 83 0.0 0.0 0.0
7 75.987 0 61 86 0.0 0.0 0.0
7 77.961 0 61 89 0.0 0.0 0.0
7 78.974 0 61 92 0.0 0.0 0.0
7 80.963 0 61 95 0.0 0.0 0.0
7 81.974 0 61 98 0.0 0.0 0.0
7 83.975 0 61 101 0.0 0.0 0.0
7 84.986 0 63 102 0.0 0.7490196078431373 1.0
7 86.997 0 63 105 0.0 0.0 0.0
7 89.007 0 63 108 0.0 0.0 0.0
7 90.981 0 66 108 1.0 1.0 1.0
7 92.967 0 66 111 0.0 0.0 0.0
7 94.968 0 66 114 0.0 0.0 0.0
7 95.987 0 66 117 0.0 0.0 0.0
7 97.998 0 66 120 0.0 0.0 0.0
7 100.0 0 69 120 1.0 1.0 0.24313725490196078
7 101.995 0 69 123 0.0 0.0 0.0
7 103.968 0 69 126 0.0 0.0 0.0
7 105.001 0 69 129 0.0 0.0 0.0
7 107.0 0 69 132 0.0 0.0 0.0
7 108.012 0 69 135 0.0 0.0 0.0
7 109.974 0 69 138 0.0 0.0 0.0
7 110.976 0 69 141 0.0 0.0 0.0
7 112.001 0 69 144 0.0 0.0 0.0
7 113.999 0 69 147 0.0 0.0 0.0
7 115.992 0 69 150 0.0 0.0 0.0
7 117.004 0 69 153 0.0 0.0 0.0
7 118.995 0 69 156 0.0 0.0 0.0
7 120.984 0 69 159 0.0 0.0 0.0
7 122.997 0 69 162 0.0 0.0 0.0
7 124.0 0 71 163 0.0 1.0 1.0
7 125.969 0 74 163 1.0 1.0 0.24313725490196078
7 127.017 0 74 166 0.0 0.0 0.0
7 128.982 0 77 166 1.0 1.0 1.0
7 129.999 0 80 166 1.0 1.0 1.0
7 132.018 0 80 169 0.0 0.0 0.0
7 133.975 0 80 172 0.0 0.0 0.0
7 134.992 0 80 175 0.0 0.0 0.0
7 136.975 0 83 175 1.0 1.0 1.0
7 138.999 0 83 178 0.0 0.0 0.0
7 141.007 0 85 179 1.0 1.0 0.0
7 143.013 0 88 179 0.24313725490196078 1.0 1.0
7 144.968 0 91 179 1.0 1.0 1.0
7 145.98 0 91 182 0.0 0.0 0.0
7 146.998 0 91 185 0.0 0.0 0.0
7 149.001 0 91 188 0.0 0.0 0.0
7 151.003 0 91 191 0.0 0.0 0.0
7 153.005 0 91 194 0.0 0.0 0.0
7 154.981 0 94 194 1.0 1.0 0.24313725490196078
7 156.007 0 94 197 0.0 0.0 0.0
7 157.986 0 97 197 1.0 1.0 1.0
7 159.974 0 97 200 0.0 0.0 0.0
7 161.99 0 97 203 0.0 0.0 0.0
7 163.973 0 97 206 0.0 0.0 0.0
7 164.995 0 97 209 0.0 0.0 0.0
7 166.982 0 97 212 0.0 0.0 0.0
7 169.011 0 100 212 1.0 1.0 1.0
7 170.999 0 100 215 0.0 0.0 0.0
7 172.005 0 101 217 0.0 0.0 0.24313725490196078
7 174.007 0 104 217 1.0 1.0 1.0
7 175.969 0 107 217 1.0 1.0 1.0
7 178.01 0 107 220 0.0 0.0 0.0
7 180.017 0 107 223 0.0 0.0 0.0
7 182.031 0 107 226 0.0 0.0 0.0
7 184.012 0 107 229 0.0 0.0 0.0
7 185.021 0 107 232 0.0 0.0 0.0
7 186.974 0 110 232 1.0 0.24313725490196078 1.0
7 187.977 0 110 235 0.0 0.0 0.0
7 189.015 0 110 238 0.0 0.0 0.0
7 191.008 0 110 241 0.0 0.0 0.0
7 193.023 0 113 241 1.0 1.0 1.0
7 194.981 0 113 244 0.0 0.0 0.0
7 196.013 0 113 247 0.0 0.0 0.0
7 198.015 0 113 250 0.0 0.0 0.0
7 200.016 0 114 252 0.7490196078431373 0.0 0.0
7 201.969 0 114 255 0.0 0.0 0.0
7 203.014 0 114 258 0.0 0.0 0.0
7 205.006 0 115 260 0.0 0.0 1.0
7 207.012 0 115 263 0.0 0.0 0.0
7 209.023 0 115 266 0.0 0.0 0.0
7 210.974 0 115 269 0.0 0.0 0.0
7 212.002 0 115 272 0.0 0.0 0.0
7 213.988 0 115 275 0.0 0.0 0.0
7 215.009 0 115 278 0.0 0.0 0.0
7 216.991 0 115 281 0.0 0.0 0.0
7 219.011 0 115 284 0.0 0.0 0.0
7 221.026 0 115 287 0.0 0.0 0.0
7 222.988 0 115 290 0.0 0.0 0.0
7 225.028 0 115 293 0.0 0.0 0.0
7 226.972 0 115 296 0.0 0.0 0.0
7 228.002 0 115 299 0.0 0.0 0.0
7 230.012 0 115 302 0.0 0.0 0.0
7 232.014 0 115 305 0.0 0.0 0.0
7 233.965 0 117 306 0.0 0.24313725490196078 1.0
7 234.978 0 118 308 0.0 0.0 0.7490196078431373
7 236.028 0 118 311 0.0 0.0 0.0
7 238.045 0 118 314 0.0 0.0 0.0
7 239.979 0 119 316 1.0 0.0 0.0
7 241.056 0 119 319 0.0 0.0 0.0
7 242.985 0 122 319 1.0 1.0 1.0
