ID TIME POS
15 0.209 -0.0261076i + 0.573697j
15 10.216 -0.528543i + 0.328284j
15 20.3 0.397374i + 0.894875j
15 30.556 -0.378664i + -0.141903j
15 40.643 0.599866i + -0.298744j
15 50.658 0.141379i + -0.0341749j
15 60.717 -0.163397i + -0.113144j
15 70.723 -0.644834i + -0.70129j
15 80.882 -1.09317i + 0.0885107j
15 91.127 0.0933047i + 0.313204j
15 101.138 -0.598334i + 1.05901j
15 111.187 0.0693258i + 0.262682j
15 121.24 0.0175044i + 0.428829j
15 131.286 -0.301005i + -0.866805j
15 141.289 0.636302i + -1.20861j
