ID TIME pos
5 0.099 [0, 0] [-0.32228721682564804, 0.4458270469294284]
5 5.104 [0, 0] [-0.32228721682564804, 0.4458270469294284]
5 10.111 [0, 0] [-0.32228721682564804, 0.4458270469294284]
5 15.118 [0, 0] [-0.32228721682564804, 0.4458270469294284]
5 20.124 [0, 0] [-0.32228721682564804, 0.4458270469294284]
5 25.131 [-0.33867, 0.6200600000000001] [-0.32228721682564804, 0.4458270469294284]
5 30.138 [-0.3412299999999999, 0.6189499999999999] [-0.32228721682564804, 0.4458270469294284]
5 35.146 [-0.3412299999999999, 0.6189499999999999] [-0.32228721682564804, 0.4458270469294284]
5 40.154 [-0.3412299999999999, 0.6189499999999999] [-0.32228721682564804, 0.4458270469294284]
5 45.16 [-0.3412299999999999, 0.6189499999999999] [-0.32228721682564804, 0.4458270469294284]
5 50.167 [-0.334105, 0.5814949999999999] [-0.32228721682564804, 0.4458270469294284]
5 55.174 [-0.334105, 0.5814949999999999] [-0.32228721682564804, 0.4458270469294284]
5 60.181 [-0.334105, 0.5814949999999999] [-0.32228721682564804, 0.4458270469294284]
5 65.184 [-0.3842966666666667, 0.5587333333333334] [-0.32228721682564804, 0.4458270469294284]
5 70.191 [-0.35247, 0.5805166666666666] [-0.32228721682564804, 0.4458270469294284]
5 75.198 [-0.3459966666666667, 0.5829766666666666] [-0.32228721682564804, 0.4458270469294284]
5 80.203 [-0.33864500000000003, 0.5780783333333334] [-0.32228721682564804, 0.4458270469294284]
5 85.212 [-0.33685, 0.5747374999999999] [-0.32228721682564804, 0.4458270469294284]
5 90.219 [-0.3370866666666666, 0.5729311111111112] [-0.32228721682564804, 0.4458270469294284]
5 95.226 [-0.3369266666666666, 0.5722566666666666] [-0.32228721682564804, 0.4458270469294284]
5 100.232 [-0.3362822222222222, 0.5687055555555555] [-0.32228721682564804, 0.4458270469294284]
5 105.238 [-0.33625, 0.567641111111111] [-0.32228721682564804, 0.4458270469294284]
5 110.242 [-0.33621555555555555, 0.5666766666666666] [-0.32228721682564804, 0.4458270469294284]
5 115.248 [-0.3362055555555556, 0.566641111111111] [-0.32228721682564804, 0.4458270469294284]
5 120.254 [-0.33617444444444444, 0.5667077777777778] [-0.32228721682564804, 0.4458270469294284]
5 125.263 [-0.33803799999999995, 0.565738] [-0.32228721682564804, 0.4458270469294284]
5 130.266 [-0.3349109090909091, 0.5591663636363637] [-0.32228721682564804, 0.4458270469294284]
5 135.274 [-0.3332391666666666, 0.5605058333333334] [-0.32228721682564804, 0.4458270469294284]
5 140.281 [-0.3342058333333333, 0.5603208333333334] [-0.32228721682564804, 0.4458270469294284]
5 145.287 [-0.33427749999999995, 0.5603183333333334] [-0.32228721682564804, 0.4458270469294284]
5 150.295 [-0.33427749999999995, 0.5603175] [-0.32228721682564804, 0.4458270469294284]
5 155.303 [-0.33427749999999995, 0.5603175] [-0.32228721682564804, 0.4458270469294284]
5 160.311 [-0.33400230769230765, 0.5605023076923078] [-0.32228721682564804, 0.4458270469294284]
5 165.317 [-0.3339523076923076, 0.5588069230769231] [-0.32228721682564804, 0.4458270469294284]
5 170.322 [-0.3339638461538461, 0.5587238461538461] [-0.32228721682564804, 0.4458270469294284]
5 175.329 [-0.3339638461538461, 0.5587238461538461] [-0.32228721682564804, 0.4458270469294284]
5 180.336 [-0.3339638461538461, 0.5587238461538461] [-0.32228721682564804, 0.4458270469294284]
5 185.345 [-0.3337892307692307, 0.5587330769230768] [-0.32228721682564804, 0.4458270469294284]
5 190.35 [-0.33378615384615384, 0.5587284615384616] [-0.32228721682564804, 0.4458270469294284]
5 195.357 [-0.33379384615384616, 0.5588184615384615] [-0.32228721682564804, 0.4458270469294284]
5 200.36 [-0.33371615384615383, 0.5587230769230769] [-0.32228721682564804, 0.4458270469294284]
5 205.369 [-0.3355037760841095, 0.5560963936179465] [-0.32228721682564804, 0.4458270469294284]
5 210.374 [-0.3347416332269666, 0.5549085364750895] [-0.32228721682564804, 0.4458270469294284]
