ID TIME POS
4 0.184 -0.108239i + 0.132856j
4 10.335 -0.149596i + 0.181918j
4 20.506 -0.207008i + -0.209778j
4 30.549 -0.254751i + -0.140699j
4 40.56 -0.396117i + -0.832986j
4 50.584 -0.51726i + -0.544173j
4 60.657 -0.207746i + -0.427148j
4 70.764 -0.10884i + -0.0351304j
4 80.825 -0.28851i + -0.431613j
4 90.915 -0.51992i + -0.0816106j
4 100.993 -0.353822i + 0.251663j
4 110.995 -0.307872i + 0.511697j
4 121.06 -0.193488i + 0.340568j
4 131.149 -0.080268i + 0.36053j
4 141.219 -0.248198i + 0.205486j
4 151.25 -0.0955743i + -0.258955j
4 161.351 0.320901i + -0.211641j
4 171.447 0.348936i + -0.36534j
4 181.858 0.44443i + -0.368544j
4 192.099 0.326499i + -0.394957j
4 202.192 0.217396i + -0.0888488j
4 212.217 0.103012i + -0.0464842j
4 222.221 0.665705i + -0.0487299j
4 232.242 0.740185i + -0.355821j
4 242.269 0.452915i + 0.0794882j
4 252.346 0.190213i + 0.104673j
4 262.405 0.274741i + -0.0123607j
4 272.467 -0.089431i + -0.134626j
4 282.468 -0.17584i + -0.182995j
4 292.527 -0.511325i + -0.406507j
4 302.554 -0.417929i + -0.658302j
4 312.603 -0.186399i + -0.615257j
4 322.666 -0.110506i + -0.381053j
4 332.77 -0.0128536i + -0.17197j
4 342.832 0.143599i + -0.357427j
4 352.848 0.355236i + -0.368758j
4 362.897 0.233928i + -0.390152j
4 373.066 0.0442069i + 0.0076501j
4 383.101 0.127484i + -0.344462j
4 393.158 0.0619304i + -0.300234j
4 403.175 0.0946209i + -0.463808j
4 413.2 -0.311727i + -0.300487j
4 423.26 -0.556153i + -0.522159j
4 433.458 -0.325824i + 0.290402j
4 443.757 -0.0222895i + 0.0116883j
4 454.077 -0.0349415i + -0.00511034j
4 464.12 0.167482i + -0.194911j
4 474.402 0.243471i + -0.243993j
4 484.496 0.43166i + -0.129595j
4 494.517 0.416723i + -0.123106j
4 504.881 0.0392455i + -0.0243552j
4 514.981 0.319459i + -0.155645j
4 524.992 0.57135i + -0.289174j
4 535.089 0.452556i + -0.355029j
4 545.137 0.519605i + -0.0263535j
4 555.137 0.19112i + 0.0988384j
4 565.436 0.269957i + -0.0220345j
4 575.498 -0.0946605i + 0.341387j
4 585.517 0.0511571i + 0.545138j
4 595.607 -0.442493i + 0.133861j
4 605.707 -0.571795i + 0.127028j
4 615.816 -0.289969i + 0.309763j
4 625.874 0.0873822i + 0.155834j
4 635.922 0.53041i + 0.121181j
4 646.016 0.618105i + 0.0922927j
4 656.037 0.623342i + 0.0136041j
4 666.099 0.146965i + 0.284028j
4 676.202 0.276694i + 0.0937295j
4 686.246 -0.0835398i + -0.0283398j
4 696.258 0.0502106i + 0.22057j
4 706.331 -0.231572i + 0.229622j
4 716.356 0.073006i + 0.314167j
4 726.437 0.082948i + 0.343824j
4 736.681 -0.0406033i + 0.217775j
4 746.871 0.00375075i + 0.186717j
4 756.894 -0.0720538i + 0.316574j
4 766.961 0.0912263i + 0.0114988j
4 777.026 0.327391i + 0.0231916j
4 787.19 0.714594i + 0.0646923j
4 797.509 0.503957i + -0.0127854j
4 807.54 0.54404i + -0.0371271j
4 817.625 0.250904i + 0.230424j
4 827.808 0.267236i + 0.0385121j
4 837.836 0.245566i + -0.241143j
4 847.855 0.845216i + 0.0499692j
4 858.203 0.523275i + -0.0025614j
4 868.213 0.38309i + 0.167957j
4 878.334 0.0492347i + 0.00659174j
4 888.371 -0.0316499i + 0.379104j
4 898.401 0.387216i + 0.366876j
4 908.47 0.0154209i + 0.0894893j
4 918.63 -0.0507355i + 0.0791555j
4 928.707 -0.0999412i + 0.059523j
4 938.773 -0.164905i + -0.218086j
4 948.788 -0.413609i + -0.344528j
4 958.872 -0.334105i + -0.463223j
4 968.981 -0.0163486i + 0.135929j
4 979.047 -0.101167i + -0.287238j
4 989.257 0.0148162i + -0.38289j
4 999.289 0.202809i + -0.437895j
4 1009.335 0.85709i + -0.68384j
4 1019.35 0.423487i + -0.506602j
4 1029.373 0.695371i + -0.606554j
4 1039.447 0.511355i + -0.424641j
4 1049.54 0.22588i + -0.460297j
4 1059.842 0.276569i + -0.0187675j
4 1069.969 -0.0694878i + -0.236824j
4 1080.054 -0.226485i + -0.43924j
4 1090.149 -0.32324i + -0.566717j
4 1100.242 -0.397335i + -0.628421j
4 1110.288 -0.263672i + -0.506977j
4 1120.35 -0.187442i + -0.0267387j
4 1130.587 -0.174594i + -0.085838j
4 1140.668 -0.15082i + 0.0227056j
4 1150.929 -0.128279i + 0.246412j
4 1160.933 -0.111824i + 0.408503j
4 1170.935 -0.10022i + 0.64037j
4 1180.949 -0.0791035i + 0.683471j
4 1191.014 -0.00195193i + 0.619214j
4 1201.173 -0.192325i + -0.0460677j
4 1211.3 -0.177058i + 0.0313669j
4 1221.38 0.0592492i + -0.0957877j
4 1231.609 0.130585i + -0.312982j
