ID TIME #RESOURCES
0 32.15 1
0 36.258 2
0 37.257 3
0 39.86 4
0 42.562 5
0 47.669 6
0 48.368 7
0 55.579 8
0 55.579 9
0 64.309 10
0 67.193 11
0 74.303 12
0 75.004 13
0 75.316 14
0 75.609 15
0 77.207 16
0 77.508 17
0 78.607 18
0 85.218 19
0 86.722 20
0 93.526 21
0 95.131 22
0 98.835 23
0 99.646 24
0 106.743 25
0 108.545 26
0 110.545 27
0 113.248 28
0 114.551 29
0 118.076 30
0 118.158 31
0 122.563 32
0 124.283 33
0 126.068 34
0 127.169 35
0 129.673 36
0 130.672 37
0 135.782 38
0 136.69 39
0 141.487 40
0 143.59 41
0 145.995 42
0 147.697 43
0 148.901 44
0 155.807 45
0 157.611 46
0 163.716 47
0 164.418 48
0 171.125 49
0 174.129 50
0 176.432 51
0 181.842 52
0 182.141 53
0 194.356 54
0 197.462 55
0 201.365 56
0 202.584 57
0 204.267 58
0 205.07 59
0 208.272 60
0 215.082 61
0 218.585 62
0 223.395 63
0 224.294 64
0 224.694 65
0 224.993 66
0 232.906 67
0 234.71 68
0 238.512 69
0 240.417 70
0 241.115 71
0 242.725 72
0 243.221 73
0 243.917 74
0 247.822 75
0 253.428 76
0 257.852 77
0 258.139 78
0 260.844 79
0 261.239 80
0 262.444 81
0 264.342 82
0 270.655 83
0 274.656 84
0 278.262 85
0 280.767 86
0 285.072 87
0 286.872 88
0 286.972 89
0 287.972 90
0 295.783 91
0 295.999 92
0 300.288 93
0 301.49 94
0 303.795 95
0 305.314 96
0 309.399 97
0 319.209 98
0 322.415 99
0 323.215 100
0 332.026 101
0 338.44 102
0 339.936 103
0 351.054 104
0 360.166 105
0 365.879 106
0 370.983 107
0 373.483 108
0 374.986 109
0 379.894 110
0 380.692 111
0 381.509 112
0 386.402 113
0 388.21 114
0 388.299 115
0 392.909 116
0 393.408 117
0 394.009 118
0 401.32 119
0 406.021 120
0 406.522 121
0 407.121 122
0 407.723 123
0 415.631 124
0 420.239 125
0 421.64 126
0 431.763 127
0 432.155 128
0 433.155 129
0 434.659 130
0 436.059 131
0 437.261 132
0 442.767 133
0 448.477 134
0 449.676 135
0 449.774 136
0 457.699 137
0 464.293 138
0 464.495 139
0 464.596 140
0 471.706 141
0 476.414 142
0 481.117 143
0 481.315 144
0 489.928 145
0 490.63 146
0 491.75 147
0 502.95 148
0 506.151 149
0 507.973 150
0 508.151 151
0 511.758 152
0 511.859 153
0 517.565 154
0 518.565 155
0 522.267 156
0 522.77 157
0 522.969 158
0 524.47 159
0 524.569 160
0 525.372 161
0 526.173 162
0 537.888 163
0 539.994 164
0 554.007 165
0 559.114 166
0 564.121 167
0 568.428 168
0 569.226 169
0 571.828 170
0 572.031 171
0 572.031 172
0 574.631 173
0 583.643 174
0 584.848 175
0 587.649 176
