ID TIME pos
11 5.261 [0.4105151752968675, -0.3727422656972347] []
11 10.28 [0.4105151752968675, -0.3727422656972347] []
11 15.352 [0.4105151752968675, -0.3727422656972347] [(-44488, 31018, 1676579367, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -44488, 31018)]
11 357.439 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579711, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-41196, 37987, 1676579699, 0, 2, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -41196, 37987)]
11 393.093 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579745, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37503, 44381, 1676579699, 0, 10, 91919642857142855000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42314, -33241, 1676579719, 0, 2, 24062500000000000000, 24062500000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42314, -33241)]
11 418.587 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579765, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42314, -33241, 1676579719, 0, 2, 24062500000000000000, 24062500000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42314, -33241)]
11 469.344 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579815, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676579815, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (45365, -42321, 1676579815, 0, 1, 14118303571428571000, 14118303571428571000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 45365, -42321)]
11 535.617 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579891, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676579891, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676579891, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43981, -32238, 1676579885, 0, 2, 20786830357142857000, 20786830357142857000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43981, -32238)]
11 571.142 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579923, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676579923, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676579923, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (44780, -34785, 1676579885, 0, 6, 75652901785714284000, 75652901785714284000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 44780, -34785), (-44488, 31018, 1676579907, 0, 1, 1250000000000000000, 1250000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -44488, 31018)]
11 636.238 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676579989, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676579989, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676579989, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676579989, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (33231, -29664, 1676579907, 0, 5, 43091517857142856000, 28973214285714285000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 27793, -29804)]
11 666.759 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676580007, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676580007, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676580007, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676580007, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (34198, -28627, 1676579907, 0, 6, 56741071428571427000, 28973214285714285000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 27793, -29804)]
11 720.207 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676580074, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676580074, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676580074, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676580074, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (36641, -33490, 1676579907, 0, 9, 94508928571428569000, 60463169642857141000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35941, -36333), (64799, -22391, 1676580074, 0, 1, 13649553571428571000, 13649553571428571000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 64799, -22391)]
11 755.668 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676580108, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676580108, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676580108, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676580108, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (36445, -32976, 1676580108, 1, 10, 107840401785714283000, 60463169642857141000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35941, -36333), (49929, -33427, 1676580074, 0, 5, 63663504464285713000, 53934151785714284000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 47413, -35341)]
11 760.737 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676580108, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676580108, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676580108, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676580108, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (36445, -32976, 1676580108, 1, 10, 107840401785714283000, 60463169642857141000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35941, -36333), (49929, -33427, 1676580074, 0, 5, 63663504464285713000, 53934151785714284000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 47413, -35341)]
11 765.818 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676580108, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676580108, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676580108, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676580108, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (36445, -32976, 1676580108, 1, 10, 107840401785714283000, 60463169642857141000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35941, -36333), (49929, -33427, 1676580074, 0, 5, 63663504464285713000, 53934151785714284000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 47413, -35341)]
11 770.832 [0.4105151752968675, -0.3727422656972347] [(-42413, 32662, 1676579367, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35191, 37974), (-37908, 43703, 1676579445, 2, 10, 101250000000000000000, 15000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -33901, 44948), (1441, -13950, 1676579447, 2, 9, 102812500000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 1937, -13807), (42556, -35418, 1676580124, 1, 8, 96562500000000000000, 83750000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 41996, -35359), (-36518, 39492, 1676579603, 2, 11, 100044642857142855000, 12500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38136, 39375), (-37769, 43520, 1676579699, 2, 11, 105647321428571426000, 6250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38135, 39375), (42896, -36215, 1676580124, 1, 8, 98816964285714284000, 73839285714285713000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42817, -37319), (44385, -39787, 1676580124, 1, 8, 102712053571428568000, 102712053571428568000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44385, -39787), (43733, -36686, 1676580124, 1, 8, 105033482142857140000, 105033482142857140000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 43733, -36686), (36445, -32976, 1676580124, 1, 10, 107840401785714283000, 60463169642857141000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35941, -36333), (53058, -30824, 1676580074, 0, 6, 83342633928571428000, 53934151785714284000, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 47413, -35341)]
