ID TIME pos
11 0.095 [0, 0] [0.35283777483355916, -0.12539184974878545]
11 5.11 [0.6304400000000001, -0.2140200000000001] [0.35283777483355916, -0.12539184974878545]
11 10.119 [0.3196039731773518, -0.14956002555796208] [0.35283777483355916, -0.12539184974878545]
11 15.121 [0.30017897317735176, -0.14553502555796213] [0.35283777483355916, -0.12539184974878545]
11 20.129 [0.30017897317735176, -0.14553502555796213] [0.35283777483355916, -0.12539184974878545]
11 25.137 [0.3259093154515678, -0.13802335037197475] [0.35283777483355916, -0.12539184974878545]
11 30.138 [0.32532598211823455, -0.13725335037197475] [0.35283777483355916, -0.12539184974878545]
11 35.145 [0.35098465772578386, -0.14436500851932074] [0.35283777483355916, -0.12539184974878545]
11 40.152 [0.35239299105911726, -0.14547500851932074] [0.35283777483355916, -0.12539184974878545]
11 45.16 [0.35239299105911726, -0.14547500851932074] [0.35283777483355916, -0.12539184974878545]
11 50.166 [0.35463542090781475, -0.14710857873084637] [0.35283777483355916, -0.12539184974878545]
11 55.173 [0.355191135193529, -0.14716429301656064] [0.35283777483355916, -0.12539184974878545]
11 60.184 [0.3550597066221005, -0.14755429301656062] [0.35283777483355916, -0.12539184974878545]
11 65.188 [0.3558625637649577, -0.14795429301656057] [0.35283777483355916, -0.12539184974878545]
11 70.197 [0.3556468494792434, -0.14791143587370345] [0.35283777483355916, -0.12539184974878545]
11 75.2 [0.3556468494792434, -0.14791143587370345] [0.35283777483355916, -0.12539184974878545]
11 80.205 [0.359365993294338, -0.14818375638949052] [0.35283777483355916, -0.12539184974878545]
11 85.216 [0.36351199403941153, -0.14685556123510268] [0.35283777483355916, -0.12539184974878545]
11 90.218 [0.36351199403941153, -0.14685556123510268] [0.35283777483355916, -0.12539184974878545]
11 95.224 [0.36351199403941153, -0.14685556123510268] [0.35283777483355916, -0.12539184974878545]
11 100.234 [0.36351199403941153, -0.14685556123510268] [0.35283777483355916, -0.12539184974878545]
11 105.237 [0.36351199403941153, -0.14685556123510268] [0.35283777483355916, -0.12539184974878545]
11 110.239 [0.3643087946354704, -0.14778100511159242] [0.35283777483355916, -0.12539184974878545]
11 115.252 [0.3632647946354704, -0.14696800511159241] [0.35283777483355916, -0.12539184974878545]
11 120.257 [0.3632527946354704, -0.14695900511159243] [0.35283777483355916, -0.12539184974878545]
11 125.259 [0.3632437946354704, -0.14696600511159244] [0.35283777483355916, -0.12539184974878545]
11 130.269 [0.3632437946354704, -0.14696600511159244] [0.35283777483355916, -0.12539184974878545]
11 135.274 [0.3632437946354704, -0.14696600511159244] [0.35283777483355916, -0.12539184974878545]
11 140.284 [0.3632717946354704, -0.14679600511159244] [0.35283777483355916, -0.12539184974878545]
11 145.287 [0.3632717946354704, -0.14679600511159244] [0.35283777483355916, -0.12539184974878545]
11 150.3 [0.3632717946354704, -0.14679600511159244] [0.35283777483355916, -0.12539184974878545]
11 155.3 [0.3632717946354704, -0.14679600511159244] [0.35283777483355916, -0.12539184974878545]
11 160.313 [0.36431379463547037, -0.14629600511159244] [0.35283777483355916, -0.12539184974878545]
11 165.405 [0.36431379463547037, -0.14629600511159244] [0.35283777483355916, -0.12539184974878545]
11 170.418 [0.36432479463547035, -0.14629100511159246] [0.35283777483355916, -0.12539184974878545]
11 175.425 [0.36432479463547035, -0.14629100511159246] [0.35283777483355916, -0.12539184974878545]
11 180.443 [0.36694079463547036, -0.14710400511159244] [0.35283777483355916, -0.12539184974878545]
11 185.539 [0.370559813304973, -0.14596000464690223] [0.35283777483355916, -0.12539184974878545]
11 190.546 [0.3705625405777003, -0.14596000464690223] [0.35283777483355916, -0.12539184974878545]
11 195.554 [0.37055799512315485, -0.14595909555599312] [0.35283777483355916, -0.12539184974878545]
11 200.567 [0.37058254057770035, -0.14576636828326583] [0.35283777483355916, -0.12539184974878545]
11 205.665 [0.3708698133049731, -0.1456745501014477] [0.35283777483355916, -0.12539184974878545]
11 210.675 [0.3759348288628919, -0.14433417092632703] [0.35283777483355916, -0.12539184974878545]
11 215.678 [0.37598982886289206, -0.1443258375929937] [0.35283777483355916, -0.12539184974878545]
11 220.688 [0.37598982886289206, -0.1443258375929937] [0.35283777483355916, -0.12539184974878545]
11 225.692 [0.37598982886289206, -0.1443258375929937] [0.35283777483355916, -0.12539184974878545]
11 230.701 [0.37658566219622536, -0.14419750425966035] [0.35283777483355916, -0.12539184974878545]
11 235.705 [0.37658649552955864, -0.14419750425966035] [0.35283777483355916, -0.12539184974878545]
11 240.712 [0.37662982886289215, -0.14417000425966037] [0.35283777483355916, -0.12539184974878545]
11 245.721 [0.37662982886289215, -0.14417000425966037] [0.35283777483355916, -0.12539184974878545]
11 250.727 [0.3715206621962254, -0.14107500425966035] [0.35283777483355916, -0.12539184974878545]
11 255.735 [0.3720264955295587, -0.1410258375929937] [0.35283777483355916, -0.12539184974878545]
11 260.737 [0.3720264955295587, -0.1410258375929937] [0.35283777483355916, -0.12539184974878545]
11 265.746 [0.3724181621962253, -0.14054000425966034] [0.35283777483355916, -0.12539184974878545]
11 270.752 [0.372389828862892, -0.14054167092632702] [0.35283777483355916, -0.12539184974878545]
