ID TIME pos
15 0.094 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 5.107 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 10.119 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 15.207 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 20.224 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 25.231 [0.57504, 0.3670499999999999] [0.4514688196983951, 0.4391248372732914]
15 30.237 [0.57504, 0.3670499999999999] [0.4514688196983951, 0.4391248372732914]
15 35.249 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 40.35 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 45.353 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 50.36 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 55.366 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 60.378 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 65.389 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 70.392 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 75.394 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 80.401 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 85.408 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 90.417 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 95.423 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 100.427 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 105.438 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 110.536 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 115.543 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 120.549 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 125.562 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 130.668 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 135.673 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 140.684 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 145.788 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
15 150.791 [0.6498363033443892, 0.428254276451371] [0.4514688196983951, 0.4391248372732914]
