ID TIME pos
8 0.098 [0, 0] [-0.06557974630883136, -0.38388817278191345]
8 5.107 [0, 0] [-0.06557974630883136, -0.38388817278191345]
8 10.113 [0, 0] [-0.06557974630883136, -0.38388817278191345]
8 15.119 [0, 0] [-0.06557974630883136, -0.38388817278191345]
8 20.13 [0, 0] [-0.06557974630883136, -0.38388817278191345]
8 25.131 [0, 0] [-0.06557974630883136, -0.38388817278191345]
8 30.134 [0, 0] [-0.06557974630883136, -0.38388817278191345]
8 35.145 [0, 0] [-0.06557974630883136, -0.38388817278191345]
8 40.147 [-0.3688832632540562, -0.5885957461014046] [-0.06557974630883136, -0.38388817278191345]
8 45.161 [-0.31070663162702805, -0.4962178730507023] [-0.06557974630883136, -0.38388817278191345]
8 50.164 [-0.2864477544180187, -0.4479319153671349] [-0.06557974630883136, -0.38388817278191345]
8 55.172 [-0.2604858158135141, -0.42999643652535113] [-0.06557974630883136, -0.38388817278191345]
8 60.179 [-0.2604858158135141, -0.42999643652535113] [-0.06557974630883136, -0.38388817278191345]
8 65.185 [-0.2604858158135141, -0.42999643652535113] [-0.06557974630883136, -0.38388817278191345]
8 70.189 [-0.2611133158135141, -0.43200393652535113] [-0.06557974630883136, -0.38388817278191345]
8 75.202 [-0.25540554387567604, -0.42536762435023406] [-0.06557974630883136, -0.38388817278191345]
8 80.202 [-0.24918721054234272, -0.4175909576835674] [-0.06557974630883136, -0.38388817278191345]
8 85.211 [-0.24614721054234276, -0.4170059576835674] [-0.06557974630883136, -0.38388817278191345]
8 90.216 [-0.24614721054234276, -0.4170059576835674] [-0.06557974630883136, -0.38388817278191345]
8 95.223 [-0.2433576090362938, -0.4133536780144863] [-0.06557974630883136, -0.38388817278191345]
8 100.23 [-0.24335475189343664, -0.4133493923002006] [-0.06557974630883136, -0.38388817278191345]
8 105.231 [-0.24335475189343664, -0.4133493923002006] [-0.06557974630883136, -0.38388817278191345]
8 110.237 [-0.24335475189343664, -0.4133493923002006] [-0.06557974630883136, -0.38388817278191345]
8 115.248 [-0.24335475189343664, -0.4133493923002006] [-0.06557974630883136, -0.38388817278191345]
8 120.255 [-0.24335475189343664, -0.4133493923002006] [-0.06557974630883136, -0.38388817278191345]
8 125.264 [-0.24335475189343664, -0.4133493923002006] [-0.06557974630883136, -0.38388817278191345]
8 130.27 [-0.23927814036156184, -0.4081484162334894] [-0.06557974630883136, -0.38388817278191345]
8 135.276 [-0.2381448070282285, -0.4074350829001561] [-0.06557974630883136, -0.38388817278191345]
8 140.28 [-0.2372570292504507, -0.40626397178904494] [-0.06557974630883136, -0.38388817278191345]
