ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC PENDING QUEUED
5 3.16 3.5333375930786133 1627934248 1 0x2068851e4568cc696bb44c42d730d03ebabdf124fea7e57ccdcdef8d59d9e1bd 0x19a39244655079188c9c4b95f383b6e9fe80c2e3c8f16c0acef88966cd6fe8a3 1 2 610 0 0 0 0
5 7.942 8.412798881530762 1627934248 1 0x7e55f0a267137eac76476bac596d892ab78ce6baa53be07894f4141ef80114c5 0x19a39244655079188c9c4b95f383b6e9fe80c2e3c8f16c0acef88966cd6fe8a3 2 3 610 0 0 0 0
5 15.489 0.9353928565979004 1627934263 2 0x4c533446e6162b7555a3457cae5946d91d71e11d6f132ba662ac34f4d362a08e 0x7e55f0a267137eac76476bac596d892ab78ce6baa53be07894f4141ef80114c5 2 5 610 0 0 0 0
5 30.918 1.439640760421753 1627934278 3 0x0094cac29d6af4668ce56dbb92914a79f78e838f5123cad8b395111820f3f450 0x4c533446e6162b7555a3457cae5946d91d71e11d6f132ba662ac34f4d362a08e 2 7 610 0 0 0 0
5 45.645 1.1480371952056885 1627934293 4 0x1e63ef3b12319a80f3f8227724e56422c944f8d0de6a6a4dd3e7a1b660b37e15 0x0094cac29d6af4668ce56dbb92914a79f78e838f5123cad8b395111820f3f450 1 8 610 0 0 0 0
5 61.659 1.254941463470459 1627934309 5 0xf20da7f008777d1b64b4d090fc84eeadb492c9d28463ae3df2a1cb831a2cf8bc 0x1e63ef3b12319a80f3f8227724e56422c944f8d0de6a6a4dd3e7a1b660b37e15 1 9 610 0 0 0 0
5 86.005 9.61576533317566 1627934325 6 0xf7116a744f2f7390ad2246846f839b1cb7f8015c7cf69a4eaf9fae8c4594c9a0 0x0a252783f6f6df57441b7c5d8daa039517f480bbcca729afea7dd6be8ceb5a2d 1 10 610 0 0 0 0
5 93.55 2.236736297607422 1627934340 7 0xdff59278e506d22ef8a88793d7501bd605416bed09608efebff94e651b655edb 0xf7116a744f2f7390ad2246846f839b1cb7f8015c7cf69a4eaf9fae8c4594c9a0 1 11 610 0 0 0 0
5 121.102 29.7874596118927 1627934340 7 0xeaf4185ec4b289ff80b4f9ad2c2459e0f8ebaeadedf6415b52595fd65d826c0f 0xf7116a744f2f7390ad2246846f839b1cb7f8015c7cf69a4eaf9fae8c4594c9a0 1 11 610 0 0 0 0
5 121.677 15.307251453399658 1627934355 8 0xda4aa7a236ef44bed7ee902a1c59021ce443d5d0519e3772bbaa3d8d205228a0 0xeaf4185ec4b289ff80b4f9ad2c2459e0f8ebaeadedf6415b52595fd65d826c0f 1 12 610 0 0 0 0
