ID TIME pos
11 5.224 [0.44196514336552767, -0.43993198194930905] []
11 10.235 [0.44196514336552767, -0.43993198194930905] []
11 15.238 [0.44196514336552767, -0.43993198194930905] []
11 20.316 [0.44196514336552767, -0.43993198194930905] []
11 25.457 [0.44196514336552767, -0.43993198194930905] []
11 30.533 [0.44196514336552767, -0.43993198194930905] []
11 35.614 [0.44196514336552767, -0.43993198194930905] []
11 40.662 [0.44196514336552767, -0.43993198194930905] []
11 45.786 [0.44196514336552767, -0.43993198194930905] [(39213, 39999, 1676636067, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999)]
11 82.616 [0.44196514336552767, -0.43993198194930905] [(39807, 39554, 1676636067, 0, 2, 20000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (38391, -49382, 1676636073, 0, 4, 40000000000000000000, 30000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 40351, -49240)]
11 123.496 [0.44196514336552767, -0.43993198194930905] [(39570, 40329, 1676636067, 0, 9, 90000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (41093, -47420, 1676636073, 0, 6, 60000000000000000000, 40000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44600, -46050)]
11 158.653 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (41338, -48205, 1676636073, 0, 7, 70000000000000000000, 50000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44242, -47424)]
11 178.911 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43508, -48349, 1676636073, 0, 8, 80555555555555555000, 60555555555555555000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46161, -47840)]
11 183.939 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636210, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487)]
11 189.101 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636212, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487)]
11 194.226 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636218, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487), (37130, -45603, 1676636218, 0, 1, 10555555555555555000, 10555555555555555000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 37130, -45603)]
11 245.298 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636270, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487), (39174, -46394, 1676636270, 1, 9, 100158730158730156000, 76190476190476188000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 39917, -46521), (38993, 39299, 1676636250, 0, 2, 18696145124716553000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999)]
11 331.392 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636354, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487), (39174, -46394, 1676636354, 1, 9, 100158730158730156000, 76190476190476188000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 39917, -46521), (39398, 39733, 1676636250, 0, 9, 83202947845804986000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (44560, -45251, 1676636270, 0, 7, 69376417233560090000, 57108843537414966000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 44866, -45046)]
11 362.083 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636378, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487), (39174, -46394, 1676636378, 1, 9, 100158730158730156000, 76190476190476188000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 39917, -46521), (39593, 39819, 1676636250, 2, 11, 102891156462585031000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (44883, -46371, 1676636378, 1, 9, 93356009070294781000, 68820861678004533000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 44955, -46498), (44308, -44382, 1676636374, 0, 1, 13696145124716551000, 13696145124716551000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44308, -44382)]
11 400.279 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636418, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487), (39174, -46394, 1676636418, 1, 9, 100158730158730156000, 76190476190476188000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 39917, -46521), (39593, 39819, 1676636250, 2, 11, 102891156462585031000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (44883, -46371, 1676636418, 1, 9, 93356009070294781000, 68820861678004533000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 44955, -46498), (42577, -43029, 1676636374, 0, 8, 79121477162293486000, 65735179786200191000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 42108, -42805)]
11 445.876 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636472, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487), (39174, -46394, 1676636472, 1, 9, 100158730158730156000, 76190476190476188000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 39917, -46521), (39593, 39819, 1676636250, 2, 11, 102891156462585031000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (44883, -46371, 1676636472, 1, 9, 93356009070294781000, 68820861678004533000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 44955, -46498), (42417, -43590, 1676636472, 1, 10, 92366051182377710000, 78979753806284415000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 42000, -43499), (45647, -45795, 1676636464, 0, 2, 21020236070618723000, 21020236070618723000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45647, -45795)]
11 566.116 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636590, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487), (39174, -46394, 1676636590, 1, 9, 100158730158730156000, 76190476190476188000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 39917, -46521), (39593, 39819, 1676636250, 2, 11, 102891156462585031000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (44883, -46371, 1676636590, 1, 9, 93356009070294781000, 68820861678004533000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 44955, -46498), (42417, -43590, 1676636590, 1, 10, 92366051182377710000, 78979753806284415000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 42000, -43499), (45760, -44254, 1676636590, 1, 9, 95074667962423063000, 95074667962423063000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45760, -44254), (43526, -42075, 1676636590, 1, 10, 93997995626822156000, 68639860706187235000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43199, -43076), (45656, -46047, 1676636584, 0, 2, 28728933835438937000, 28728933835438937000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45656, -46047)]
