ID TIME ETH
5 0.342 21
5 5.411 21
5 10.509 21
5 15.611 21
5 20.712 21
5 25.811 21
5 30.909 21
5 35.997 21
5 41.089 21
5 46.213 21
5 51.31 21
5 56.389 21
5 61.503 21
5 66.602 21
5 71.714 21
5 76.777 21
5 81.907 21
5 87.007 21
5 92.112 21
5 97.207 21
5 102.305 21
5 107.384 21
5 112.471 21
5 117.605 21
5 122.688 21
5 127.813 21
5 132.906 21
5 138.007 21
5 143.112 21
5 148.215 21
5 153.311 21
5 158.408 21
5 163.508 21
5 168.605 21
5 173.705 21
5 178.801 21
5 183.911 21
5 189.004 21
5 194.111 21
5 199.209 21
5 204.311 21
