ID TIME pos
4 0.099 [0, 0] [-0.3627042145495745, -0.3886294839370129]
4 5.109 [0, 0] [-0.3627042145495745, -0.3886294839370129]
4 10.114 [0, 0] [-0.3627042145495745, -0.3886294839370129]
4 15.118 [0, 0] [-0.3627042145495745, -0.3886294839370129]
4 20.125 [0, 0] [-0.3627042145495745, -0.3886294839370129]
4 25.131 [0, 0] [-0.3627042145495745, -0.3886294839370129]
4 30.138 [0, 0] [-0.3627042145495745, -0.3886294839370129]
4 35.144 [0, 0] [-0.3627042145495745, -0.3886294839370129]
4 40.15 [-0.5259100000000001, -0.6065400000000001] [-0.3627042145495745, -0.3886294839370129]
4 45.157 [-0.503955, -0.6026349999999999] [-0.3627042145495745, -0.3886294839370129]
4 50.164 [-0.503955, -0.6026349999999999] [-0.3627042145495745, -0.3886294839370129]
4 55.171 [-0.49684000000000006, -0.59413] [-0.3627042145495745, -0.3886294839370129]
4 60.178 [-0.47712867576566015, -0.5384991335578745] [-0.3627042145495745, -0.3886294839370129]
4 65.184 [-0.4768120090989935, -0.5380524668912078] [-0.3627042145495745, -0.3886294839370129]
4 70.191 [-0.4768120090989935, -0.5380524668912078] [-0.3627042145495745, -0.3886294839370129]
4 75.2 [-0.4768120090989935, -0.5380524668912078] [-0.3627042145495745, -0.3886294839370129]
4 80.2 [-0.47781400682424513, -0.5642443501684058] [-0.3627042145495745, -0.3886294839370129]
4 85.21 [-0.4851232054593961, -0.5671974801347246] [-0.3627042145495745, -0.3886294839370129]
4 90.216 [-0.49123433788283005, -0.5696645667789372] [-0.3627042145495745, -0.3886294839370129]
4 95.223 [-0.49380657532814004, -0.5695082000962318] [-0.3627042145495745, -0.3886294839370129]
4 100.23 [-0.4932837181852829, -0.5691396286676604] [-0.3627042145495745, -0.3886294839370129]
4 105.237 [-0.48678400303299785, -0.5606697111859581] [-0.3627042145495745, -0.3886294839370129]
4 110.242 [-0.48471260272969807, -0.5595667400673625] [-0.3627042145495745, -0.3886294839370129]
4 115.247 [-0.48465260272969807, -0.5594797400673623] [-0.3627042145495745, -0.3886294839370129]
4 120.255 [-0.4845766027296981, -0.5595137400673625] [-0.3627042145495745, -0.3886294839370129]
4 125.261 [-0.48218466894141504, -0.5636806167228019] [-0.3627042145495745, -0.3886294839370129]
4 130.267 [-0.47952466894141504, -0.562208116722802] [-0.3627042145495745, -0.3886294839370129]
4 135.274 [-0.47836969440746, -0.562559030821048] [-0.3627042145495745, -0.3886294839370129]
4 140.28 [-0.4783058482536139, -0.5624898000518171] [-0.3627042145495745, -0.3886294839370129]
4 145.288 [-0.47775046363822926, -0.5622251846672018] [-0.3627042145495745, -0.3886294839370129]
4 150.29 [-0.47775046363822926, -0.5622251846672018] [-0.3627042145495745, -0.3886294839370129]
4 155.299 [-0.47775046363822926, -0.5622251846672018] [-0.3627042145495745, -0.3886294839370129]
4 160.306 [-0.4758668590926415, -0.5648333857624017] [-0.3627042145495745, -0.3886294839370129]
4 165.313 [-0.47631185909264145, -0.5642169571909731] [-0.3627042145495745, -0.3886294839370129]
4 170.319 [-0.47631185909264145, -0.5642169571909731] [-0.3627042145495745, -0.3886294839370129]
4 175.325 [-0.47631185909264145, -0.5642169571909731] [-0.3627042145495745, -0.3886294839370129]
4 180.332 [-0.47631185909264145, -0.5642169571909731] [-0.3627042145495745, -0.3886294839370129]
4 185.338 [-0.47631185909264145, -0.5642169571909731] [-0.3627042145495745, -0.3886294839370129]
4 190.346 [-0.47930373515313207, -0.5706411600449084] [-0.3627042145495745, -0.3886294839370129]
4 195.355 [-0.47930373515313207, -0.5706411600449084] [-0.3627042145495745, -0.3886294839370129]
4 200.36 [-0.47930373515313207, -0.5706411600449084] [-0.3627042145495745, -0.3886294839370129]
4 205.366 [-0.4788190684864654, -0.5704371600449083] [-0.3627042145495745, -0.3886294839370129]
4 210.373 [-0.4782224018197987, -0.5703204933782416] [-0.3627042145495745, -0.3886294839370129]
4 215.378 [-0.4782224018197987, -0.5703204933782416] [-0.3627042145495745, -0.3886294839370129]
4 220.386 [-0.4782224018197987, -0.5703204933782416] [-0.3627042145495745, -0.3886294839370129]
4 225.388 [-0.47874773515313207, -0.5692631600449083] [-0.3627042145495745, -0.3886294839370129]
4 230.398 [-0.47638706848646534, -0.5666784933782415] [-0.3627042145495745, -0.3886294839370129]
4 235.405 [-0.47638706848646534, -0.5666784933782415] [-0.3627042145495745, -0.3886294839370129]
4 240.412 [-0.47638706848646534, -0.5666784933782415] [-0.3627042145495745, -0.3886294839370129]
4 245.417 [-0.476201735153132, -0.5667044933782416] [-0.3627042145495745, -0.3886294839370129]
4 250.423 [-0.47617840181979865, -0.5666971600449083] [-0.3627042145495745, -0.3886294839370129]
4 255.429 [-0.47481173515313196, -0.5661238267115749] [-0.3627042145495745, -0.3886294839370129]
4 260.436 [-0.47481173515313196, -0.5661238267115749] [-0.3627042145495745, -0.3886294839370129]
4 265.443 [-0.4739204018197986, -0.5657558267115749] [-0.3627042145495745, -0.3886294839370129]
4 270.45 [-0.4737024018197987, -0.5656891600449082] [-0.3627042145495745, -0.3886294839370129]
4 275.451 [-0.4747210684864653, -0.5662404933782414] [-0.3627042145495745, -0.3886294839370129]
4 280.461 [-0.4747310684864654, -0.5661691600449081] [-0.3627042145495745, -0.3886294839370129]
4 285.468 [-0.47451640181979865, -0.5663518267115749] [-0.3627042145495745, -0.3886294839370129]
4 290.474 [-0.47443640181979874, -0.5661578267115749] [-0.3627042145495745, -0.3886294839370129]
4 295.481 [-0.4733704018197987, -0.5640838267115748] [-0.3627042145495745, -0.3886294839370129]
4 300.487 [-0.4733704018197987, -0.5640831600449082] [-0.3627042145495745, -0.3886294839370129]
4 305.493 [-0.4733704018197987, -0.5640831600449082] [-0.3627042145495745, -0.3886294839370129]
4 310.5 [-0.4733704018197987, -0.5640831600449082] [-0.3627042145495745, -0.3886294839370129]
4 315.504 [-0.47339706848646546, -0.5640718267115749] [-0.3627042145495745, -0.3886294839370129]
4 320.514 [-0.47181173515313196, -0.5642684933782416] [-0.3627042145495745, -0.3886294839370129]
4 325.522 [-0.47181173515313196, -0.5642304933782416] [-0.3627042145495745, -0.3886294839370129]
4 330.524 [-0.4718704018197986, -0.564297826711575] [-0.3627042145495745, -0.3886294839370129]
4 335.533 [-0.47184973515313194, -0.5642791600449083] [-0.3627042145495745, -0.3886294839370129]
4 340.54 [-0.4718990684864653, -0.564045826711575] [-0.3627042145495745, -0.3886294839370129]
4 345.543 [-0.471741735153132, -0.563875826711575] [-0.3627042145495745, -0.3886294839370129]
4 350.552 [-0.47169240181979866, -0.5638604933782416] [-0.3627042145495745, -0.3886294839370129]
4 355.559 [-0.4715304018197987, -0.5632864933782415] [-0.3627042145495745, -0.3886294839370129]
4 360.565 [-0.4715017351531321, -0.5632564933782417] [-0.3627042145495745, -0.3886294839370129]
4 365.575 [-0.47149240181979873, -0.5632158267115749] [-0.3627042145495745, -0.3886294839370129]
4 370.581 [-0.4710390684864653, -0.5627231600449083] [-0.3627042145495745, -0.3886294839370129]
4 375.587 [-0.47087706848646527, -0.5625304933782416] [-0.3627042145495745, -0.3886294839370129]
4 380.593 [-0.4708297351531321, -0.562461826711575] [-0.3627042145495745, -0.3886294839370129]
4 385.599 [-0.47074906848646536, -0.562443826711575] [-0.3627042145495745, -0.3886294839370129]
4 390.602 [-0.47074840181979877, -0.5624431600449084] [-0.3627042145495745, -0.3886294839370129]
4 395.609 [-0.469979735153132, -0.562365826711575] [-0.3627042145495745, -0.3886294839370129]
4 400.615 [-0.4699790684864654, -0.562365826711575] [-0.3627042145495745, -0.3886294839370129]
4 405.622 [-0.4698964018197987, -0.5622511600449083] [-0.3627042145495745, -0.3886294839370129]
4 410.629 [-0.46989573515313204, -0.5622504933782416] [-0.3627042145495745, -0.3886294839370129]
4 415.636 [-0.469663735153132, -0.5618758267115749] [-0.3627042145495745, -0.3886294839370129]
4 420.642 [-0.46917973515313205, -0.5601791600449083] [-0.3627042145495745, -0.3886294839370129]
4 425.649 [-0.4691790684864653, -0.5601784933782417] [-0.3627042145495745, -0.3886294839370129]
4 430.656 [-0.4679990684864654, -0.5592431600449083] [-0.3627042145495745, -0.3886294839370129]
4 435.663 [-0.46797840181979866, -0.5592211600449083] [-0.3627042145495745, -0.3886294839370129]
4 440.669 [-0.46797840181979866, -0.5592211600449083] [-0.3627042145495745, -0.3886294839370129]
4 445.677 [-0.46797773515313207, -0.5592211600449083] [-0.3627042145495745, -0.3886294839370129]
4 450.683 [-0.46797773515313207, -0.5592211600449083] [-0.3627042145495745, -0.3886294839370129]
4 455.687 [-0.4679430684864654, -0.559177826711575] [-0.3627042145495745, -0.3886294839370129]
4 460.694 [-0.46725506848646536, -0.5588091600449083] [-0.3627042145495745, -0.3886294839370129]
4 465.7 [-0.46696640181979876, -0.5586458267115748] [-0.3627042145495745, -0.3886294839370129]
4 470.706 [-0.46694906848646534, -0.5586278267115748] [-0.3627042145495745, -0.3886294839370129]
4 475.716 [-0.46692106848646536, -0.5586284933782416] [-0.3627042145495745, -0.3886294839370129]
4 480.723 [-0.4670324018197987, -0.558847826711575] [-0.3627042145495745, -0.3886294839370129]
4 485.729 [-0.46703306848646536, -0.5588498267115748] [-0.3627042145495745, -0.3886294839370129]
4 490.734 [-0.46703306848646536, -0.5588498267115748] [-0.3627042145495745, -0.3886294839370129]
4 495.738 [-0.4670350684864654, -0.5588511600449082] [-0.3627042145495745, -0.3886294839370129]
4 500.745 [-0.4670350684864654, -0.5588511600449082] [-0.3627042145495745, -0.3886294839370129]
4 505.752 [-0.4670350684864654, -0.5588511600449082] [-0.3627042145495745, -0.3886294839370129]
4 510.759 [-0.46694106848646544, -0.5587451600449083] [-0.3627042145495745, -0.3886294839370129]
4 515.766 [-0.46694106848646544, -0.5587451600449083] [-0.3627042145495745, -0.3886294839370129]
4 520.773 [-0.46690040181979875, -0.5586098267115749] [-0.3627042145495745, -0.3886294839370129]
4 525.78 [-0.4667410684864654, -0.5585544933782416] [-0.3627042145495745, -0.3886294839370129]
4 530.787 [-0.4667410684864654, -0.5585544933782416] [-0.3627042145495745, -0.3886294839370129]
4 535.793 [-0.4665684018197987, -0.5583371600449082] [-0.3627042145495745, -0.3886294839370129]
4 540.797 [-0.46672573515313204, -0.5585224933782416] [-0.3627042145495745, -0.3886294839370129]
4 545.806 [-0.46627973515313204, -0.5578851600449082] [-0.3627042145495745, -0.3886294839370129]
4 550.813 [-0.4662710684864654, -0.5578738267115748] [-0.3627042145495745, -0.3886294839370129]
4 555.82 [-0.46605906848646544, -0.5574258267115748] [-0.3627042145495745, -0.3886294839370129]
4 560.827 [-0.46605906848646544, -0.5574258267115748] [-0.3627042145495745, -0.3886294839370129]
4 565.834 [-0.4658737351531321, -0.5572598267115748] [-0.3627042145495745, -0.3886294839370129]
4 570.837 [-0.46584106848646545, -0.5572331600449083] [-0.3627042145495745, -0.3886294839370129]
4 575.844 [-0.4657010684864654, -0.5571004933782415] [-0.3627042145495745, -0.3886294839370129]
4 580.851 [-0.46557506848646546, -0.5569238267115749] [-0.3627042145495745, -0.3886294839370129]
4 585.858 [-0.46554973515313214, -0.5569098267115749] [-0.3627042145495745, -0.3886294839370129]
4 590.865 [-0.4654437351531321, -0.5565731600449081] [-0.3627042145495745, -0.3886294839370129]
4 595.872 [-0.46522240181979874, -0.5563604933782416] [-0.3627042145495745, -0.3886294839370129]
