ID TIME POS
14 0.206 -0.140371i + 1.11807j
14 10.471 0.376437i + 0.196958j
14 20.62 1.35206i + -0.790091j
14 30.82 1.09225i + -0.457849j
14 40.975 0.764315i + 0.286111j
14 51.011 0.263513i + -1.22745j
14 61.024 -0.0536371i + 0.346713j
14 71.087 0.310066i + -1.01362j
14 81.113 1.44481i + 0.613623j
14 91.127 0.0236121i + -0.0993253j
14 101.129 -0.871724i + 0.0280186j
14 111.188 0.0798384i + 0.0144806j
14 121.233 1.11688i + -0.160464j
14 131.238 0.607277i + -0.0930308j
14 141.289 0.267236i + -0.254194j
