ID TIME pos
8 0.097 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 5.107 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 10.112 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 15.121 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 20.132 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 25.134 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 30.14 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 35.147 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 40.154 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 45.161 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 50.167 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 55.171 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 60.179 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 65.186 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 70.191 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 75.196 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 80.204 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 85.211 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 90.22 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 95.223 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 100.227 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 105.232 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 110.238 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 115.244 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 120.253 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 125.257 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 130.264 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 135.274 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 140.276 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 145.283 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 150.287 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 155.295 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 160.3 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 165.306 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 170.311 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 175.321 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 180.327 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 185.333 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 190.339 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 195.345 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 200.352 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 205.364 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 210.369 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 215.372 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 220.383 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 225.384 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 230.39 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 235.399 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 240.404 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 245.411 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 250.419 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 255.426 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 260.432 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 265.437 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 270.442 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 275.448 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 280.451 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 285.461 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 290.47 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 295.476 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 300.481 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 305.491 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 310.494 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 315.5 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 320.507 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 325.508 [0.37544753388214963, 0.8809605135520824] [0.4514688196983951, 0.4391248372732914]
8 330.522 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 335.529 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 340.533 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 345.539 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 350.546 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 355.552 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 360.561 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 365.565 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 370.574 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 375.578 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 380.585 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 385.591 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 390.601 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 395.607 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 400.611 [0.5557755067764298, 0.7078461027104165] [0.4514688196983951, 0.4391248372732914]
8 405.617 [0.5060725112940497, 0.7567468378506943] [0.4514688196983951, 0.4391248372732914]
8 410.624 [0.5557755067764298, 0.7078461027104165] [0.4514688196983951, 0.4391248372732914]
