ID TIME cluster
15 1676764783.293 (-12407, -76828, 1676764783, 1, 10, 50000000000000000000, 30000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -14334, -78921) 1
15 1676764783.293 (-5078, 136060, 1676759426, 0, 8, 36666666666666667000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -4463, 136385) 0
15 1676764783.293 (43847, -40101, 1676759440, 2, 10, 45833333333333333000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44709, -40192) 0
15 1676764783.293 (-9390, 67390, 1676764783, 1, 10, 48888888888888888300, 43888888888888888300, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -9367, 67407) 1
15 1676764783.293 (-13499, -79149, 1676759530, 0, 9, 41666666666666666000, 32916666666666666000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13213, -79335) 1
15 1676764783.293 (8741, 47778, 1676759548, 3, 1, 3750000000000000000, 3750000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 8741, 47778) 0
15 1676764783.293 (-10329, 68020, 1676760378, 0, 7, 32361111111111112300, 32361111111111112300, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, -10389, 67900) 1
15 1676764783.294 (-6429, 54955, 1676761665, 0, 7, 28888888888888890500, 22777777777777779500, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -6270, 54821) 1
15 1676764783.294 (-66896, 33240, 1676761713, 3, 1, 4027777777777778000, 4027777777777778000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -66896, 33240) 1
15 1676764783.294 (-59704, 34396, 1676763264, 3, 1, 4027777777777779000, 4027777777777779000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, -59704, 34396) 1
15 1676764783.294 (-66993, 33032, 1676763324, 3, 1, 4027777777777778000, 4027777777777778000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -66993, 33032) 1
15 1676764783.294 (-62577, 29023, 1676763404, 3, 1, 4027777777777779000, 4027777777777779000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -62577, 29023) 1
