ID TIME pos
14 0.095 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 5.106 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 10.112 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 15.124 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 20.129 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 25.13 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 30.13 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 35.144 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 40.252 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 45.255 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 50.262 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 55.27 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 60.384 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 65.39 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 70.393 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 75.397 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 80.401 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 85.406 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 90.417 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 95.423 [0, 0] [-0.06557974630883136, -0.38388817278191345]
14 100.427 [-0.24961999999999995, -0.40270000000000006] [-0.06557974630883136, -0.38388817278191345]
14 105.437 [-0.24147999999999992, -0.39829000000000003] [-0.06557974630883136, -0.38388817278191345]
14 110.439 [-0.24147999999999992, -0.39829000000000003] [-0.06557974630883136, -0.38388817278191345]
14 115.452 [-0.24147999999999992, -0.39829000000000003] [-0.06557974630883136, -0.38388817278191345]
14 120.452 [-0.24147999999999992, -0.39829000000000003] [-0.06557974630883136, -0.38388817278191345]
14 125.458 [-0.24147999999999992, -0.39829000000000003] [-0.06557974630883136, -0.38388817278191345]
14 130.464 [-0.24147999999999992, -0.39829000000000003] [-0.06557974630883136, -0.38388817278191345]
14 135.47 [-0.21566333333333332, -0.37745] [-0.06557974630883136, -0.38388817278191345]
14 140.478 [-0.20266749999999994, -0.3587925] [-0.06557974630883136, -0.38388817278191345]
14 145.481 [-0.20282999999999998, -0.362162] [-0.06557974630883136, -0.38388817278191345]
14 150.49 [-0.2010742857142857, -0.36265428571428565] [-0.06557974630883136, -0.38388817278191345]
14 155.497 [-0.20094428571428566, -0.36256857142857146] [-0.06557974630883136, -0.38388817278191345]
14 160.499 [-0.2036644444444444, -0.3645811111111111] [-0.06557974630883136, -0.38388817278191345]
14 165.511 [-0.20359777777777774, -0.3646622222222223] [-0.06557974630883136, -0.38388817278191345]
14 170.521 [-0.2037622222222222, -0.36461777777777776] [-0.06557974630883136, -0.38388817278191345]
14 175.522 [-0.20323199999999994, -0.36372499999999997] [-0.06557974630883136, -0.38388817278191345]
14 180.533 [-0.20237799999999995, -0.3628490000000001] [-0.06557974630883136, -0.38388817278191345]
14 185.546 [-0.20260999999999996, -0.3632863636363637] [-0.06557974630883136, -0.38388817278191345]
