ID TIME pos
13 0.095 [0, 0] [0.517497397712664, 0.051011106665474946]
13 5.107 [0, 0] [0.517497397712664, 0.051011106665474946]
13 10.119 [0, 0] [0.517497397712664, 0.051011106665474946]
13 15.125 [0, 0] [0.517497397712664, 0.051011106665474946]
13 20.128 [0, 0] [0.517497397712664, 0.051011106665474946]
13 25.136 [0, 0] [0.517497397712664, 0.051011106665474946]
13 30.138 [0, 0] [0.517497397712664, 0.051011106665474946]
13 35.155 [0, 0] [0.517497397712664, 0.051011106665474946]
13 40.249 [0, 0] [0.517497397712664, 0.051011106665474946]
13 45.259 [0, 0] [0.517497397712664, 0.051011106665474946]
13 50.262 [0, 0] [0.517497397712664, 0.051011106665474946]
13 55.274 [0, 0] [0.517497397712664, 0.051011106665474946]
13 60.278 [0, 0] [0.517497397712664, 0.051011106665474946]
13 65.287 [0, 0] [0.517497397712664, 0.051011106665474946]
13 70.292 [0, 0] [0.517497397712664, 0.051011106665474946]
13 75.297 [0, 0] [0.517497397712664, 0.051011106665474946]
13 80.301 [0, 0] [0.517497397712664, 0.051011106665474946]
13 85.311 [0, 0] [0.517497397712664, 0.051011106665474946]
13 90.32 [0, 0] [0.517497397712664, 0.051011106665474946]
13 95.326 [0, 0] [0.517497397712664, 0.051011106665474946]
13 100.334 [0, 0] [0.517497397712664, 0.051011106665474946]
13 105.343 [0, 0] [0.517497397712664, 0.051011106665474946]
13 110.344 [0, 0] [0.517497397712664, 0.051011106665474946]
13 115.347 [0, 0] [0.517497397712664, 0.051011106665474946]
13 120.36 [0, 0] [0.517497397712664, 0.051011106665474946]
13 125.463 [0, 0] [0.517497397712664, 0.051011106665474946]
13 130.469 [0, 0] [0.517497397712664, 0.051011106665474946]
13 135.475 [0, 0] [0.517497397712664, 0.051011106665474946]
13 140.486 [0, 0] [0.517497397712664, 0.051011106665474946]
13 145.49 [0, 0] [0.517497397712664, 0.051011106665474946]
13 150.5 [0, 0] [0.517497397712664, 0.051011106665474946]
13 155.503 [0, 0] [0.517497397712664, 0.051011106665474946]
13 160.51 [0, 0] [0.517497397712664, 0.051011106665474946]
13 165.525 [0.4679899999999999, -0.06722000000000006] [0.517497397712664, 0.051011106665474946]
13 170.622 [0.4679899999999999, -0.06722000000000006] [0.517497397712664, 0.051011106665474946]
13 175.633 [0.4679899999999999, -0.06722000000000006] [0.517497397712664, 0.051011106665474946]
13 180.735 [0.4679899999999999, -0.06722000000000006] [0.517497397712664, 0.051011106665474946]
13 185.742 [0.4679899999999999, -0.06722000000000006] [0.517497397712664, 0.051011106665474946]
13 190.749 [0.4679899999999999, -0.06722000000000006] [0.517497397712664, 0.051011106665474946]
13 195.755 [0.49170500000000006, -0.04021000000000008] [0.517497397712664, 0.051011106665474946]
13 200.763 [0.4914100000000001, -0.035845000000000016] [0.517497397712664, 0.051011106665474946]
13 205.766 [0.49363, -0.02648250000000002] [0.517497397712664, 0.051011106665474946]
13 210.78 [0.49363, -0.026985000000000037] [0.517497397712664, 0.051011106665474946]
13 215.781 [0.49363, -0.026985000000000037] [0.517497397712664, 0.051011106665474946]
13 220.793 [0.49346, -0.0266575] [0.517497397712664, 0.051011106665474946]
13 225.794 [0.5275089508369097, -0.028967965869282984] [0.517497397712664, 0.051011106665474946]
13 230.801 [0.5295949508369098, -0.02766796586928304] [0.517497397712664, 0.051011106665474946]
13 235.804 [0.5302624590307582, -0.026311638224402505] [0.517497397712664, 0.051011106665474946]
13 240.814 [0.5290957923640915, -0.025949971557735835] [0.517497397712664, 0.051011106665474946]
13 245.822 [0.5251021077406498, -0.02369283276377359] [0.517497397712664, 0.051011106665474946]
13 250.826 [0.5253678220263642, -0.02384426133520214] [0.517497397712664, 0.051011106665474946]
13 255.831 [0.5253921077406499, -0.023945689906630707] [0.517497397712664, 0.051011106665474946]
13 260.837 [0.5238443442730686, -0.024178728668301883] [0.517497397712664, 0.051011106665474946]
13 265.851 [0.5237055942730686, -0.024157478668301854] [0.517497397712664, 0.051011106665474946]
13 270.856 [0.5239855942730687, -0.023893728668301847] [0.517497397712664, 0.051011106665474946]
13 275.867 [0.5251516393538388, -0.023821092149601635] [0.517497397712664, 0.051011106665474946]
13 280.967 [0.5251505282427276, -0.023821092149601635] [0.517497397712664, 0.051011106665474946]
13 285.976 [0.5253438615760609, -0.02385775881626832] [0.517497397712664, 0.051011106665474946]
13 290.985 [0.5251260837982833, -0.023873314371823853] [0.517497397712664, 0.051011106665474946]
13 295.986 [0.5257027504649499, -0.0229866477051572] [0.517497397712664, 0.051011106665474946]
13 300.992 [0.5300964754184548, -0.01878898293464145] [0.517497397712664, 0.051011106665474946]
13 305.999 [0.5300854754184549, -0.018793982934641462] [0.517497397712664, 0.051011106665474946]
13 311.005 [0.5302004754184549, -0.01874798293464145] [0.517497397712664, 0.051011106665474946]
13 316.012 [0.5300574754184548, -0.01868198293464146] [0.517497397712664, 0.051011106665474946]
13 321.019 [0.5300574754184548, -0.01868198293464146] [0.517497397712664, 0.051011106665474946]
13 326.031 [0.5300574754184548, -0.01868198293464146] [0.517497397712664, 0.051011106665474946]
13 331.032 [0.5304084754184549, -0.018205982934641474] [0.517497397712664, 0.051011106665474946]
13 336.036 [0.5304084754184549, -0.018205982934641474] [0.517497397712664, 0.051011106665474946]
13 341.045 [0.5304084754184549, -0.018205982934641474] [0.517497397712664, 0.051011106665474946]
13 346.057 [0.5304084754184549, -0.018205982934641474] [0.517497397712664, 0.051011106665474946]
13 351.164 [0.5303954754184549, -0.018190982934641487] [0.517497397712664, 0.051011106665474946]
13 356.165 [0.5303954754184549, -0.018190982934641487] [0.517497397712664, 0.051011106665474946]
13 361.172 [0.528915475418455, -0.018929982934641487] [0.517497397712664, 0.051011106665474946]
13 366.176 [0.5289164754184549, -0.018929982934641487] [0.517497397712664, 0.051011106665474946]
13 371.183 [0.5285149776531408, -0.017282711758765005] [0.517497397712664, 0.051011106665474946]
13 376.198 [0.528516795834959, -0.01728180266785591] [0.517497397712664, 0.051011106665474946]
13 381.199 [0.5280545628487124, -0.017154152445534598] [0.517497397712664, 0.051011106665474946]
13 386.208 [0.5278072887834269, -0.017776140718955023] [0.517497397712664, 0.051011106665474946]
13 391.211 [0.5279719041680422, -0.017757679180493483] [0.517497397712664, 0.051011106665474946]
13 396.219 [0.5280488272449653, -0.017678448411262707] [0.517497397712664, 0.051011106665474946]
13 401.227 [0.5279426733988115, -0.017684602257416544] [0.517497397712664, 0.051011106665474946]
13 406.23 [0.5279503657065038, -0.017667679180493476] [0.517497397712664, 0.051011106665474946]
13 411.233 [0.5279534426295807, -0.017619217642031927] [0.517497397712664, 0.051011106665474946]
13 416.243 [0.5279534426295807, -0.017619217642031927] [0.517497397712664, 0.051011106665474946]
13 421.249 [0.527961134937273, -0.017622294565108852] [0.517497397712664, 0.051011106665474946]
13 426.26 [0.527961134937273, -0.017622294565108852] [0.517497397712664, 0.051011106665474946]
13 431.356 [0.5266067681560392, -0.017254987810458224] [0.517497397712664, 0.051011106665474946]
13 436.367 [0.5266067681560392, -0.017254987810458224] [0.517497397712664, 0.051011106665474946]
13 441.371 [0.526323911013182, -0.01697570209617252] [0.517497397712664, 0.051011106665474946]
13 446.382 [0.5261603395846105, -0.016954273524743935] [0.517497397712664, 0.051011106665474946]
13 451.394 [0.5261603395846105, -0.016954273524743935] [0.517497397712664, 0.051011106665474946]
13 456.493 [0.5261603395846105, -0.016954273524743935] [0.517497397712664, 0.051011106665474946]
13 461.502 [0.5261603395846105, -0.016954273524743935] [0.517497397712664, 0.051011106665474946]
13 466.505 [0.5261603395846105, -0.016954273524743935] [0.517497397712664, 0.051011106665474946]
13 471.515 [0.526163911013182, -0.016962844953315355] [0.517497397712664, 0.051011106665474946]
13 476.518 [0.526163911013182, -0.016962844953315355] [0.517497397712664, 0.051011106665474946]
13 481.524 [0.526163911013182, -0.016962844953315355] [0.517497397712664, 0.051011106665474946]
13 486.54 [0.526163911013182, -0.016962844953315355] [0.517497397712664, 0.051011106665474946]
13 491.644 [0.526163911013182, -0.016962844953315355] [0.517497397712664, 0.051011106665474946]
13 496.648 [0.526163911013182, -0.016962844953315355] [0.517497397712664, 0.051011106665474946]
13 501.655 [0.5264496252988963, -0.016488559239029626] [0.517497397712664, 0.051011106665474946]
13 506.664 [0.5264717681560391, -0.016394987810458204] [0.517497397712664, 0.051011106665474946]
13 511.667 [0.5264574824417535, -0.016356416381886778] [0.517497397712664, 0.051011106665474946]
13 516.671 [0.5264574824417535, -0.016356416381886778] [0.517497397712664, 0.051011106665474946]
13 521.68 [0.5264574824417535, -0.016356416381886778] [0.517497397712664, 0.051011106665474946]
13 526.691 [0.5262074824417535, -0.015922130667601057] [0.517497397712664, 0.051011106665474946]
13 531.693 [0.5261803395846105, -0.01573784495331534] [0.517497397712664, 0.051011106665474946]
13 536.701 [0.5261710538703249, -0.015727844953315338] [0.517497397712664, 0.051011106665474946]
13 541.704 [0.5261546252988963, -0.0156949878104582] [0.517497397712664, 0.051011106665474946]
13 546.713 [0.5261531967274677, -0.015681416381886765] [0.517497397712664, 0.051011106665474946]
13 551.721 [0.5261660538703249, -0.015602130667601053] [0.517497397712664, 0.051011106665474946]
13 556.73 [0.5260403395846106, -0.015546416381886767] [0.517497397712664, 0.051011106665474946]
13 561.731 [0.5260367681560391, -0.015541416381886766] [0.517497397712664, 0.051011106665474946]
13 566.739 [0.5259310538703249, -0.014809273524743902] [0.517497397712664, 0.051011106665474946]
13 571.744 [0.5259096252988964, -0.014784987810458188] [0.517497397712664, 0.051011106665474946]
13 576.753 [0.5259096252988964, -0.014784987810458188] [0.517497397712664, 0.051011106665474946]
13 581.76 [0.5259096252988964, -0.014784987810458188] [0.517497397712664, 0.051011106665474946]
13 586.763 [0.5259096252988964, -0.014784987810458188] [0.517497397712664, 0.051011106665474946]
13 591.776 [0.5259096252988964, -0.014784987810458188] [0.517497397712664, 0.051011106665474946]
13 596.779 [0.5259096252988964, -0.014784987810458188] [0.517497397712664, 0.051011106665474946]
