ID TIME pos
8 0.097 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 5.107 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 10.112 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 15.12 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 20.125 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 25.133 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 30.14 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 35.147 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 40.155 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 45.159 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 50.165 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 55.174 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 60.178 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 65.186 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 70.192 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 75.201 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 80.209 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 85.214 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 90.222 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 95.227 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 100.233 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 105.239 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 110.241 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 115.246 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 120.254 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 125.264 [0, 0] [0.4514688196983951, 0.4391248372732914]
8 130.266 [0.28973000000000004, 0.7235100000000001] [0.4514688196983951, 0.4391248372732914]
8 135.275 [0.28973000000000004, 0.7235100000000001] [0.4514688196983951, 0.4391248372732914]
8 140.281 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 145.292 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 150.297 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 155.3 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 160.308 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 165.311 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 170.317 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 175.325 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 180.332 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 185.339 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 190.346 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 195.35 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 200.354 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 205.366 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 210.371 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 215.379 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 220.384 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 225.39 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 230.396 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 235.402 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 240.408 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 245.417 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 250.424 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 255.433 [0.36017999999999994, 0.59717] [0.4514688196983951, 0.4391248372732914]
8 260.435 [0.3785535821836516, 0.4752379774920053] [0.4514688196983951, 0.4391248372732914]
8 265.442 [0.3623619155169849, 0.491934644158672] [0.4514688196983951, 0.4391248372732914]
8 270.448 [0.3785535821836516, 0.4752379774920053] [0.4514688196983951, 0.4391248372732914]
8 275.455 [0.3785535821836516, 0.4752379774920053] [0.4514688196983951, 0.4391248372732914]
8 280.462 [0.3548469155169849, 0.5122496441586719] [0.4514688196983951, 0.4391248372732914]
8 285.47 [0.3548469155169849, 0.5122496441586719] [0.4514688196983951, 0.4391248372732914]
8 290.476 [0.3548469155169849, 0.5122496441586719] [0.4514688196983951, 0.4391248372732914]
8 295.483 [0.3548469155169849, 0.5122496441586719] [0.4514688196983951, 0.4391248372732914]
8 300.493 [0.3640769155169849, 0.5008763108253387] [0.4514688196983951, 0.4391248372732914]
8 305.494 [0.35576358218365156, 0.5119096441586719] [0.4514688196983951, 0.4391248372732914]
8 310.5 [0.37436164187170134, 0.5150454092788618] [0.4514688196983951, 0.4391248372732914]
8 315.512 [0.3905116418717013, 0.5131154092788616] [0.4514688196983951, 0.4391248372732914]
8 320.513 [0.3916802133002727, 0.5146125521360044] [0.4514688196983951, 0.4391248372732914]
8 325.523 [0.3916802133002727, 0.5146125521360044] [0.4514688196983951, 0.4391248372732914]
8 330.528 [0.39207735615741557, 0.5145154092788616] [0.4514688196983951, 0.4391248372732914]
8 335.534 [0.37928393663773863, 0.540639733119004] [0.4514688196983951, 0.4391248372732914]
8 340.543 [0.37928393663773863, 0.540639733119004] [0.4514688196983951, 0.4391248372732914]
8 345.547 [0.38694018663773866, 0.5388009831190039] [0.4514688196983951, 0.4391248372732914]
8 350.556 [0.3890439366377386, 0.538822233119004] [0.4514688196983951, 0.4391248372732914]
8 355.563 [0.38694018663773866, 0.5388009831190039] [0.4514688196983951, 0.4391248372732914]
8 360.568 [0.3890439366377386, 0.538822233119004] [0.4514688196983951, 0.4391248372732914]
8 365.574 [0.3890439366377386, 0.538822233119004] [0.4514688196983951, 0.4391248372732914]
8 370.582 [0.3890439366377386, 0.538822233119004] [0.4514688196983951, 0.4391248372732914]
8 375.59 [0.3890439366377386, 0.538822233119004] [0.4514688196983951, 0.4391248372732914]
8 380.596 [0.38856643663773865, 0.5407422331190039] [0.4514688196983951, 0.4391248372732914]
8 385.603 [0.38852518663773866, 0.540745983119004] [0.4514688196983951, 0.4391248372732914]
8 390.609 [0.38856643663773865, 0.5407422331190039] [0.4514688196983951, 0.4391248372732914]
8 395.614 [0.38856643663773865, 0.5407422331190039] [0.4514688196983951, 0.4391248372732914]
8 400.622 [0.39156768663773867, 0.5389184831190039] [0.4514688196983951, 0.4391248372732914]
8 405.63 [0.39182268663773867, 0.539925983119004] [0.4514688196983951, 0.4391248372732914]
8 410.632 [0.39182268663773867, 0.539925983119004] [0.4514688196983951, 0.4391248372732914]
8 415.639 [0.39182268663773867, 0.539925983119004] [0.4514688196983951, 0.4391248372732914]
8 420.65 [0.39182268663773867, 0.539925983119004] [0.4514688196983951, 0.4391248372732914]
8 425.654 [0.39214768663773863, 0.5402222331190041] [0.4514688196983951, 0.4391248372732914]
8 430.661 [0.4094930704431299, 0.5378539807074331] [0.4514688196983951, 0.4391248372732914]
8 435.665 [0.4092787847288442, 0.5394211235645759] [0.4514688196983951, 0.4391248372732914]
8 440.671 [0.4092787847288442, 0.5394211235645759] [0.4514688196983951, 0.4391248372732914]
