ID TIME pos
9 0.098 [0, 0] [0.040421234810850665, -0.5114631713110628]
9 5.104 [0, 0] [0.040421234810850665, -0.5114631713110628]
9 10.114 [0, 0] [0.040421234810850665, -0.5114631713110628]
9 15.116 [0, 0] [0.040421234810850665, -0.5114631713110628]
9 20.122 [-0.1692450000000001, -0.45433] [0.040421234810850665, -0.5114631713110628]
9 25.13 [-0.11911500000000008, -0.488665] [0.040421234810850665, -0.5114631713110628]
9 30.137 [-0.11851500000000004, -0.48907500000000004] [0.040421234810850665, -0.5114631713110628]
9 35.141 [-0.11851500000000004, -0.48907500000000004] [0.040421234810850665, -0.5114631713110628]
9 40.149 [-0.11851500000000004, -0.48907500000000004] [0.040421234810850665, -0.5114631713110628]
9 45.162 [-0.11851500000000004, -0.48907500000000004] [0.040421234810850665, -0.5114631713110628]
9 50.262 [-0.11851500000000004, -0.48907500000000004] [0.040421234810850665, -0.5114631713110628]
9 55.269 [-0.11851500000000004, -0.48907500000000004] [0.040421234810850665, -0.5114631713110628]
9 60.275 [-0.06719666666666664, -0.48637833333333336] [0.040421234810850665, -0.5114631713110628]
9 65.28 [-0.06676428571428568, -0.4862842857142858] [0.040421234810850665, -0.5114631713110628]
9 70.288 [-0.06649428571428571, -0.48654571428571425] [0.040421234810850665, -0.5114631713110628]
9 75.293 [-0.06631857142857142, -0.4865857142857143] [0.040421234810850665, -0.5114631713110628]
9 80.299 [-0.06625714285714286, -0.48640857142857147] [0.040421234810850665, -0.5114631713110628]
9 85.31 [-0.06625714285714286, -0.48640857142857147] [0.040421234810850665, -0.5114631713110628]
9 90.315 [-0.06483624999999998, -0.48658500000000005] [0.040421234810850665, -0.5114631713110628]
9 95.319 [-0.06493624999999997, -0.48664375000000004] [0.040421234810850665, -0.5114631713110628]
9 100.325 [-0.06499625, -0.48657874999999995] [0.040421234810850665, -0.5114631713110628]
9 105.334 [-0.06419666666666668, -0.4864955555555555] [0.040421234810850665, -0.5114631713110628]
9 110.432 [-0.06175333333333333, -0.4852688888888889] [0.040421234810850665, -0.5114631713110628]
9 115.441 [-0.07882105347913855, -0.4775229176868633] [0.040421234810850665, -0.5114631713110628]
9 120.448 [-0.07886605347913855, -0.4773409176868634] [0.040421234810850665, -0.5114631713110628]
9 125.451 [-0.07902505347913855, -0.47735991768686337] [0.040421234810850665, -0.5114631713110628]
9 130.458 [-0.07899205347913854, -0.4775809176868634] [0.040421234810850665, -0.5114631713110628]
9 135.466 [-0.07120705347913854, -0.4784029176868634] [0.040421234810850665, -0.5114631713110628]
9 140.472 [-0.06983732134467141, -0.47881537971533034] [0.040421234810850665, -0.5114631713110628]
9 145.479 [-0.06989186679921686, -0.47883901607896673] [0.040421234810850665, -0.5114631713110628]
9 150.484 [-0.06836421123261545, -0.48069743140571947] [0.040421234810850665, -0.5114631713110628]
9 155.492 [-0.06833504456594879, -0.4808024314057195] [0.040421234810850665, -0.5114631713110628]
9 160.496 [-0.06646619498395273, -0.481271475143741] [0.040421234810850665, -0.5114631713110628]
9 165.503 [-0.06244289534224184, -0.4801420840620453] [0.040421234810850665, -0.5114631713110628]
9 170.514 [-0.06237289534224181, -0.48022922691918807] [0.040421234810850665, -0.5114631713110628]
9 175.519 [-0.062340752485098926, -0.48043065549061664] [0.040421234810850665, -0.5114631713110628]
9 180.527 [-0.0622678953422418, -0.4803849412049023] [0.040421234810850665, -0.5114631713110628]
9 185.531 [-0.06226503819938467, -0.4803842269191881] [0.040421234810850665, -0.5114631713110628]
9 190.541 [-0.06220218105652753, -0.4803742269191881] [0.040421234810850665, -0.5114631713110628]
9 195.547 [-0.062125038199384655, -0.4803449412049023] [0.040421234810850665, -0.5114631713110628]
9 200.552 [-0.062125038199384655, -0.4803449412049023] [0.040421234810850665, -0.5114631713110628]
9 205.559 [-0.062125038199384655, -0.4803449412049023] [0.040421234810850665, -0.5114631713110628]
9 210.565 [-0.062125038199384655, -0.4803449412049023] [0.040421234810850665, -0.5114631713110628]
9 215.571 [-0.062009323913670374, -0.48032565549061657] [0.040421234810850665, -0.5114631713110628]
9 220.583 [-0.062009323913670374, -0.48032565549061657] [0.040421234810850665, -0.5114631713110628]
9 225.584 [-0.062009323913670374, -0.48032565549061657] [0.040421234810850665, -0.5114631713110628]
9 230.591 [-0.062009323913670374, -0.48032565549061657] [0.040421234810850665, -0.5114631713110628]
9 235.597 [-0.061660752485098946, -0.48049279834775943] [0.040421234810850665, -0.5114631713110628]
9 240.603 [-0.0616428953422418, -0.480386369776331] [0.040421234810850665, -0.5114631713110628]
9 245.611 [-0.061637895342241796, -0.4803856554906167] [0.040421234810850665, -0.5114631713110628]
9 250.618 [-0.061637895342241796, -0.4803856554906167] [0.040421234810850665, -0.5114631713110628]
9 255.622 [-0.06158718105652751, -0.4803892269191881] [0.040421234810850665, -0.5114631713110628]
9 260.628 [-0.0615371810565275, -0.4804727983477594] [0.040421234810850665, -0.5114631713110628]
9 265.635 [-0.05889218105652751, -0.48140565549061665] [0.040421234810850665, -0.5114631713110628]
9 270.642 [-0.05871860962795609, -0.4813727983477595] [0.040421234810850665, -0.5114631713110628]
9 275.649 [-0.058698609627956096, -0.48137708406204516] [0.040421234810850665, -0.5114631713110628]
9 280.654 [-0.058698609627956096, -0.48137708406204516] [0.040421234810850665, -0.5114631713110628]
9 285.663 [-0.058698609627956096, -0.48137708406204516] [0.040421234810850665, -0.5114631713110628]
9 290.668 [-0.058698609627956096, -0.48137708406204516] [0.040421234810850665, -0.5114631713110628]
9 295.675 [-0.058672895342241814, -0.4813377983477595] [0.040421234810850665, -0.5114631713110628]
9 300.68 [-0.058672895342241814, -0.4813377983477595] [0.040421234810850665, -0.5114631713110628]
9 305.69 [-0.058672895342241814, -0.4813377983477595] [0.040421234810850665, -0.5114631713110628]
9 310.697 [-0.058672895342241814, -0.4813377983477595] [0.040421234810850665, -0.5114631713110628]
9 315.707 [-0.058672895342241814, -0.4813377983477595] [0.040421234810850665, -0.5114631713110628]
9 320.809 [-0.058672895342241814, -0.4813377983477595] [0.040421234810850665, -0.5114631713110628]
9 325.814 [-0.053553368986092385, -0.4804139451245756] [0.040421234810850665, -0.5114631713110628]
9 330.826 [-0.05353336898609237, -0.4804046117912423] [0.040421234810850665, -0.5114631713110628]
9 335.828 [-0.052836035652759045, -0.4800619451245756] [0.040421234810850665, -0.5114631713110628]
9 340.836 [-0.052836035652759045, -0.4800619451245756] [0.040421234810850665, -0.5114631713110628]
9 345.845 [-0.052836035652759045, -0.4800619451245756] [0.040421234810850665, -0.5114631713110628]
9 350.848 [-0.052836035652759045, -0.4800619451245756] [0.040421234810850665, -0.5114631713110628]
9 355.853 [-0.048330035652759055, -0.47675461179124223] [0.040421234810850665, -0.5114631713110628]
9 360.859 [-0.048330035652759055, -0.47675461179124223] [0.040421234810850665, -0.5114631713110628]
9 365.866 [-0.048330035652759055, -0.47675461179124223] [0.040421234810850665, -0.5114631713110628]
9 370.872 [-0.048330035652759055, -0.47675461179124223] [0.040421234810850665, -0.5114631713110628]
9 375.881 [-0.048330035652759055, -0.47675461179124223] [0.040421234810850665, -0.5114631713110628]
9 380.888 [-0.04772603565275905, -0.4766266117912422] [0.040421234810850665, -0.5114631713110628]
9 385.896 [-0.04772270231942573, -0.47662594512457557] [0.040421234810850665, -0.5114631713110628]
9 390.898 [-0.04772270231942573, -0.47662594512457557] [0.040421234810850665, -0.5114631713110628]
9 395.906 [-0.04772270231942573, -0.47662594512457557] [0.040421234810850665, -0.5114631713110628]
9 400.912 [-0.04772270231942573, -0.47662594512457557] [0.040421234810850665, -0.5114631713110628]
9 405.916 [-0.04772270231942573, -0.47662594512457557] [0.040421234810850665, -0.5114631713110628]
9 410.922 [-0.04772270231942573, -0.47662594512457557] [0.040421234810850665, -0.5114631713110628]
9 415.932 [-0.04772270231942573, -0.47662594512457557] [0.040421234810850665, -0.5114631713110628]
9 420.935 [-0.046655368986092384, -0.47621127845790884] [0.040421234810850665, -0.5114631713110628]
9 425.945 [-0.046655368986092384, -0.47621127845790884] [0.040421234810850665, -0.5114631713110628]
9 430.949 [-0.04643670231942571, -0.4761379451245756] [0.040421234810850665, -0.5114631713110628]
9 435.955 [-0.04643536898609238, -0.4761379451245756] [0.040421234810850665, -0.5114631713110628]
9 440.963 [-0.04498936898609238, -0.47565394512457554] [0.040421234810850665, -0.5114631713110628]
9 445.967 [-0.04498870231942573, -0.4756532784579089] [0.040421234810850665, -0.5114631713110628]
9 450.973 [-0.04493736898609238, -0.4755139451245755] [0.040421234810850665, -0.5114631713110628]
9 455.981 [-0.043172702319425715, -0.4732026117912422] [0.040421234810850665, -0.5114631713110628]
9 460.99 [-0.041506035652759024, -0.4728186117912422] [0.040421234810850665, -0.5114631713110628]
9 465.995 [-0.04142336898609236, -0.4727866117912423] [0.040421234810850665, -0.5114631713110628]
9 471.002 [-0.040802035652759035, -0.47247727845790893] [0.040421234810850665, -0.5114631713110628]
