ID TIME pos
11 5.271 [-0.4474316129337797, -0.2616702833160615] []
11 10.282 [-0.4474316129337797, -0.2616702833160615] []
11 15.351 [-0.4474316129337797, -0.2616702833160615] []
11 20.456 [-0.4474316129337797, -0.2616702833160615] []
11 25.522 [-0.4474316129337797, -0.2616702833160615] []
11 30.587 [-0.4474316129337797, -0.2616702833160615] []
11 35.621 [-0.4474316129337797, -0.2616702833160615] []
11 40.661 [-0.4474316129337797, -0.2616702833160615] [(-40706, -2784, 1676604153, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -40706, -2784)]
11 53.697 [-0.4474316129337797, -0.2616702833160615] [(-58953, -11681, 1676604157, 0, 2, 20000000000000000000, 20000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -58953, -11681)]
11 89.361 [-0.4474316129337797, -0.2616702833160615] [(-52793, -11573, 1676604157, 0, 7, 70000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -55032, -13210), (28460, -43795, 1676604193, 0, 2, 20000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245)]
11 172.258 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604291, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28048, -44056, 1676604193, 0, 8, 80000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-39257, -31945, 1676604235, 0, 4, 41250000000000000000, 41250000000000000000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39257, -31945)]
11 202.599 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604321, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38280, -31808, 1676604235, 0, 7, 69305555555555555000, 58055555555555555000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39454, -30975)]
11 234.132 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604345, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604345, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399)]
11 269.805 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604376, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604376, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-45194, -29015, 1676604349, 0, 4, 47261904761904761000, 35456349206349206000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47889, -27823), (28729, -44245, 1676604376, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245)]
11 332.86 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604448, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604448, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604448, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28831, -44601, 1676604376, 0, 6, 51516439909297052000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-44648, -25052, 1676604410, 0, 4, 40466269841269840000, 40466269841269840000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44648, -25052)]
11 368.515 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604482, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604482, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604482, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28711, -44520, 1676604376, 2, 11, 107345521541950116000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-44982, -25463, 1676604410, 0, 5, 45466269841269840000, 45466269841269840000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44982, -25463)]
