ID TIME VOTE
9 124.005 1728110
9 129.062 1637554
9 195.962 1824925
9 210.044 1869806
9 215.053 1905405
9 228.123 1854219
9 410.978 2883561
9 457.041 2731196
9 468.983 2730024
9 582.975 2757100
9 602.066 2672658
9 617.131 Value Error
9 753.995 2615442
9 778.074 2578870
9 789.066 2579825
9 792.122 2563085
9 1008.065 2651949
9 1016.101 2663445
9 1096.232 2694341
9 1112.125 2730348
9 1310.101 2587738
9 1376.076 2561233
9 1408.062 2549545
9 1413.09 2536976
9 1436.118 2554523
9 1515.2 2570935
9 1556.232 2559835
9 1583.196 2546892
9 1747.152 2507527
9 1751.149 2500000
9 1906.197 2473990
9 1911.169 2477134
9 2028.227 2475518
9 2038.136 2488538
9 2207.266 2556202
9 2213.153 2554792
9 2258.244 2547828
9 2272.247 2537869
9 2320.177 2545935
9 2396.217 2504875
9 2401.265 2497569
9 2451.22 2518421
9 2517.255 2487833
9 2648.307 2459251
9 2665.195 2449671
9 2690.251 2452809
9 2730.287 2452971
9 2802.329 2436511
9 2810.278 2434593
9 2883.292 2426053
9 2888.283 2433771
9 3077.321 2429222
9 3093.314 2431435
9 3172.396 2420364
9 3212.386 2437761
9 3294.337 2466761
9 3363.314 2456582
9 3415.348 2473053
9 3420.337 2470960
9 3463.375 Value Error
9 3534.356 2476844
9 3544.406 2471141
9 3667.382 2472080
9 3670.424 2468535
9 3734.399 Value Error
9 3851.326 2488237
9 3866.377 2476960
9 4001.545 2488691
9 4041.47 2482663
9 4048.37 2481251
9 4062.443 2472693
9 4330.404 2467331
9 4385.44 2461732
9 4398.416 2454871
9 4414.514 2458355
9 4576.462 2443326
9 4580.393 2446551
9 4620.44 2448632
9 4735.449 2442461
9 4740.467 2443118
9 4753.495 2443286
9 4835.453 2442421
9 4883.502 2435836
9 4950.505 2443803
9 5001.501 2443499
9 5095.721 2447173
9 5100.557 2446942
9 5174.451 2442632
9 5181.551 2444431
9 5222.552 2435155
9 5274.495 2442373
9 5426.556 2442359
9 5431.55 2446432
9 5448.541 2445002
9 5496.629 2431731
9 5644.724 2408649
9 5662.636 2408417
9 5706.63 2397568
9 5743.557 2407896
9 5831.628 2437037
9 5884.584 2447999
9 6284.559 2469924
9 6289.642 2468543
9 6382.593 2464121
9 6387.696 2461404
9 6416.591 2461094
9 6419.708 2461812
9 6479.701 2452838
9 6485.613 2455369
9 6512.607 2457795
9 6561.718 2458773
9 6649.694 2481419
9 6654.68 2482097
9 6694.628 2482640
9 6715.701 2474809
9 6771.746 2475019
9 6826.737 2471333
9 6857.713 2473806
9 6880.739 2468116
9 6996.728 2482105
9 7012.73 2483822
9 7068.692 2488331
9 7079.774 2492093
9 7097.713 2492319
9 7109.749 2498135
9 7191.78 2500204
9 7220.804 2496328
9 7255.696 2489038
9 7306.78 2487500
9 7345.764 2493784
9 7356.751 2493191
9 7439.791 2503169
9 7480.774 2500197
9 7663.872 2484412
9 7677.799 2483280
9 7682.751 2483868
9 7767.753 2478726
9 7812.794 2476963
9 7940.796 2482535
9 7954.791 2478115
9 7973.821 2482235
9 7991.798 2483382
9 8095.898 2476666
9 8103.766 2477769
9 8189.901 2470253
9 8194.819 2471347
9 8265.831 2469290
9 8334.899 2490615
9 8375.897 2505286
9 8380.899 2503697
9 8466.903 2509936
9 8472.881 2508886
9 8482.883 2511312
9 8650.881 2496929
9 8776.938 2491255
9 8860.948 2496166
9 8910.949 2495691
9 9005.983 2500982
9 9020.948 2501961
9 9025.968 2501796
9 9030.07 2501795
9 9110.984 2511479
9 9115.944 2510504
9 9206.979 2502399
9 9211.917 2500959
9 9340.964 2490869
9 9360.012 2488845
9 9456.036 2480256
9 9460.11 2483060
9 9473.982 2479361
9 9491.948 2476152
9 9496.017 2475851
9 9568.939 2487560
9 9666.94 2485719
9 9774.997 2484835
9 9815.971 2491925
9 9833.947 2496567
9 9842.978 2494930
9 9855.111 2491810
9 9886.11 2499406
9 9976.035 2491765
9 9996.029 2490460
