ID TIME pos
1 1.204 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 6.213 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 11.22 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 16.228 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 21.236 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 26.244 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 31.251 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 36.26 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 41.268 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 46.276 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 51.284 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 56.392 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 61.4 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 66.408 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0.40086999999999984, 0.2209500000000002], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 71.416 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0.40086999999999984, 0.2209500000000002], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4662700000000002, 0.3881800000000002], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 76.424 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0.40086999999999984, 0.2209500000000002], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4662700000000002, 0.3881800000000002], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 81.432 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0.40086999999999984, 0.2209500000000002], [0, 0], [0.3326500000000001, 0.42433999999999994], [0.3908999999999998, 0.5819299999999998], [0, 0], [0, 0], [0, 0], [0.4662700000000002, 0.3881800000000002], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
1 86.441 [0, 0] [0.39641417314124944, 0.36767969912236664] [[0, 0], [0, 0], [0, 0], [0, 0], [0.40086999999999984, 0.2209500000000002], [0, 0], [0.3326500000000001, 0.42433999999999994], [0.3908999999999998, 0.5819299999999998], [0, 0], [0, 0], [0, 0], [0.4662700000000002, 0.3881800000000002], [0, 0], [0, 0], [0.4012199999999999, -0.30702000000000007]]
