ID TIME VOTE
22 237.861 2475369
22 243.851 2493975
22 430.854 2760695
22 605.922 2639961
22 618.838 2617924
22 668.915 2515257
22 672.945 2495674
22 711.901 2473338
22 764.859 2608861
22 853.972 2520519
22 931.975 2459068
22 957.951 2434170
22 978.891 2453565
22 1010.926 2421511
22 1089.96 2378509
22 1100.015 2375468
22 1104.01 2373198
22 1118.959 2371052
22 1180.968 2410089
22 1260.948 2482452
22 1272.974 2495366
22 1453.019 2469709
22 1459.973 2461816
22 1525.989 2460561
22 1532.956 2449253
22 1588.992 2438979
22 1625.943 2432089
22 1632.093 2443202
22 1750.011 2447776
22 1793.023 2445937
22 1910.111 2536923
22 1916.03 2539122
22 2021.041 2543579
22 2031.06 2541907
22 2064.224 2551890
22 2216.117 2521819
22 2248.13 2502605
22 2263.064 2495472
22 2293.061 2477638
22 2342.127 2466899
22 2425.11 2485542
22 2433.039 2478375
22 2585.152 2542392
22 2643.147 2524325
22 2648.108 2519311
22 2676.14 2495635
22 2694.144 2485906
22 2760.161 2510579
22 2768.161 2530056
22 2940.177 2522370
22 2954.148 2508900
22 2973.095 2517695
22 3015.127 2523264
22 3020.139 2524675
22 3090.109 2543030
22 3100.162 2540056
22 3149.123 2572833
22 3172.28 2578297
22 3226.2 2575538
22 3262.196 2573345
22 3304.231 2588702
22 3476.232 2582564
22 3546.253 2563744
22 3551.234 2559954
22 3611.186 2547611
22 3647.197 2546777
22 3697.168 2532334
22 3703.205 2529940
22 3803.296 2515728
22 3879.184 2537975
22 3925.252 2530075
22 3976.282 2528592
22 4190.217 2583043
22 4195.212 2578742
22 4212.217 2590161
22 4275.364 2617719
22 4333.334 2601718
22 4339.271 2607966
22 4420.323 2626415
22 4431.345 2629400
22 4465.28 2633328
22 4537.51 2638017
22 4541.247 2635991
22 4622.293 2626980
22 4672.329 2613480
22 4790.393 2612574
22 4798.312 2617258
22 4825.306 2620885
22 4883.39 2625967
22 4935.387 2653506
22 4976.301 2656889
22 4994.541 2655068
22 5025.389 2669712
22 5124.397 2677821
22 5151.309 2678893
22 5332.347 2681317
22 5442.436 2668839
22 5458.414 2662012
22 5504.516 2670082
22 5587.439 2677939
22 5670.462 2684766
22 5674.387 2686192
22 5812.46 2698738
22 5816.44 2697118
22 5839.457 2690813
22 5884.469 2677971
22 5937.409 2672971
22 5949.524 2674134
22 6035.526 2669982
22 6123.528 2660790
22 6139.466 2660423
22 6168.417 2660259
22 6263.496 2649696
22 6267.494 2648212
22 6369.486 2647194
22 6400.485 2641051
22 6486.465 2631793
22 6534.477 2638315
22 6545.53 2637643
22 6588.479 2626771
22 6727.591 2605904
22 6778.582 2600121
22 6819.587 2601895
22 6825.545 2601601
22 6865.564 2605067
22 6947.598 2599661
22 6962.563 2603682
22 7069.598 2591775
22 7077.646 2595194
22 7132.579 2602045
22 7137.526 2600115
22 7362.642 2589678
22 7409.574 2583961
22 7476.671 2579133
22 7522.624 2576516
22 7548.63 2583073
22 7688.636 2577789
22 7695.612 2575421
22 7737.709 2573484
22 7744.621 2574939
22 7845.661 2579833
22 7852.649 2579761
22 7859.707 2578019
22 7907.636 2575870
22 7915.63 2572992
22 7944.741 Value Error
22 8045.617 2564337
22 8055.632 2563323
22 8109.739 2554375
22 8118.63 2557962
22 8160.733 2561442
22 8240.675 2554752
22 8308.676 2545977
22 8464.752 2555423
22 8476.746 2552384
22 8555.68 2545009
22 8604.772 2551769
22 8667.786 2555154
22 8701.822 2552217
22 8742.83 2544896
22 8797.712 2543777
22 8853.844 2545339
22 8938.868 2552833
22 8941.822 2553802
22 8987.854 2555978
22 8991.832 2554469
22 9016.84 2554799
22 9073.806 2549217
22 9097.796 2545672
22 9215.935 2539961
22 9316.901 2539958
22 9320.835 2538514
22 9335.769 2538456
22 9360.772 2537083
22 9466.854 2538356
22 9558.791 2540741
22 9635.828 2538555
22 9653.888 2543656
22 9658.843 2544697
22 9755.923 2558972
22 9808.914 2553427
22 9858.899 2551512
22 9886.883 2554473
22 9898.864 2551885
