ID TIME pos
10 0.095 [0, 0] [-0.2504154552744804, 0.2554483443332354]
10 5.105 [0, 0] [-0.2504154552744804, 0.2554483443332354]
10 10.113 [0, 0] [-0.2504154552744804, 0.2554483443332354]
10 15.119 [0, 0] [-0.2504154552744804, 0.2554483443332354]
10 20.126 [0, 0] [-0.2504154552744804, 0.2554483443332354]
10 25.13 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 30.142 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 35.145 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 40.154 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 45.158 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 50.169 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 55.178 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 60.179 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 65.189 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 70.194 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 75.2 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 80.209 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
10 85.22 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
10 90.22 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
10 95.226 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
10 100.237 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
10 105.241 [0.011460000000000026, 0.4300133333333333] [-0.2504154552744804, 0.2554483443332354]
10 110.346 [0.011460000000000026, 0.4300133333333333] [-0.2504154552744804, 0.2554483443332354]
10 115.354 [0.006026666666666698, 0.42936999999999986] [-0.2504154552744804, 0.2554483443332354]
10 120.358 [0.006026666666666698, 0.42936999999999986] [-0.2504154552744804, 0.2554483443332354]
10 125.364 [0.006026666666666698, 0.42936999999999986] [-0.2504154552744804, 0.2554483443332354]
10 130.374 [0.006026666666666698, 0.42936999999999986] [-0.2504154552744804, 0.2554483443332354]
10 135.377 [0.006026666666666698, 0.42936999999999986] [-0.2504154552744804, 0.2554483443332354]
10 140.385 [0.006026666666666698, 0.42936999999999986] [-0.2504154552744804, 0.2554483443332354]
10 145.39 [0.006026666666666698, 0.42936999999999986] [-0.2504154552744804, 0.2554483443332354]
10 150.397 [0.006026666666666698, 0.42936999999999986] [-0.2504154552744804, 0.2554483443332354]
10 155.403 [0.0005116666666666511, 0.42521000000000003] [-0.2504154552744804, 0.2554483443332354]
10 160.411 [0.000531666666666708, 0.42522666666666664] [-0.2504154552744804, 0.2554483443332354]
10 165.418 [-0.008253333333333298, 0.423625] [-0.2504154552744804, 0.2554483443332354]
10 170.423 [-0.008604999999999974, 0.4236533333333334] [-0.2504154552744804, 0.2554483443332354]
10 175.431 [-0.008938571428571431, 0.4221928571428571] [-0.2504154552744804, 0.2554483443332354]
10 180.437 [-0.009510000000000034, 0.4219528571428572] [-0.2504154552744804, 0.2554483443332354]
10 185.441 [-0.009510000000000034, 0.4219528571428572] [-0.2504154552744804, 0.2554483443332354]
10 190.447 [-0.009510000000000034, 0.4219528571428572] [-0.2504154552744804, 0.2554483443332354]
10 195.461 [-0.009510000000000034, 0.4219528571428572] [-0.2504154552744804, 0.2554483443332354]
10 200.462 [-0.009510000000000034, 0.4219528571428572] [-0.2504154552744804, 0.2554483443332354]
10 205.468 [-0.010352857142857148, 0.42141714285714293] [-0.2504154552744804, 0.2554483443332354]
10 210.578 [-0.014672500000000005, 0.41795] [-0.2504154552744804, 0.2554483443332354]
10 215.582 [-0.016397777777777758, 0.4168455555555555] [-0.2504154552744804, 0.2554483443332354]
10 220.592 [-0.019812000000000007, 0.41489900000000013] [-0.2504154552744804, 0.2554483443332354]
10 225.595 [-0.020046999999999992, 0.41480500000000003] [-0.2504154552744804, 0.2554483443332354]
10 230.607 [-0.020046999999999992, 0.41480500000000003] [-0.2504154552744804, 0.2554483443332354]
10 235.609 [-0.02027899999999998, 0.41472600000000004] [-0.2504154552744804, 0.2554483443332354]
10 240.617 [-0.020287999999999973, 0.4147220000000001] [-0.2504154552744804, 0.2554483443332354]
10 245.621 [-0.021319999999999985, 0.4126672727272728] [-0.2504154552744804, 0.2554483443332354]
10 250.632 [-0.02119545454545454, 0.4126672727272728] [-0.2504154552744804, 0.2554483443332354]
10 255.635 [-0.02117818181818182, 0.41267363636363635] [-0.2504154552744804, 0.2554483443332354]
10 260.639 [-0.021744545454545437, 0.41219636363636364] [-0.2504154552744804, 0.2554483443332354]
10 265.646 [-0.0240475, 0.41007750000000004] [-0.2504154552744804, 0.2554483443332354]
10 270.652 [-0.023096923076923057, 0.4099576923076923] [-0.2504154552744804, 0.2554483443332354]
10 275.662 [-0.023008571428571427, 0.4093478571428571] [-0.2504154552744804, 0.2554483443332354]
10 280.666 [-0.02302500000000001, 0.40937071428571425] [-0.2504154552744804, 0.2554483443332354]
10 285.675 [-0.02337642857142857, 0.4092328571428571] [-0.2504154552744804, 0.2554483443332354]
