ID TIME pos
2 0.1 [0, 0] [-0.3627042145495745, -0.3886294839370129]
2 5.108 [0, 0] [-0.3627042145495745, -0.3886294839370129]
2 10.113 [-0.32965593737956067, -0.4395312458294474] [-0.3627042145495745, -0.3886294839370129]
2 15.12 [-0.32787796868978036, -0.34706562291472365] [-0.3627042145495745, -0.3886294839370129]
2 20.125 [-0.2766953124598535, -0.3357504152764825] [-0.3627042145495745, -0.3886294839370129]
2 25.132 [-0.2758919791265202, -0.3357637486098157] [-0.3627042145495745, -0.3886294839370129]
2 30.139 [-0.2758919791265202, -0.3357637486098157] [-0.3627042145495745, -0.3886294839370129]
2 35.146 [-0.28502898434489016, -0.3232203114573618] [-0.3627042145495745, -0.3886294839370129]
2 40.153 [-0.2924564843448902, -0.32126781145736183] [-0.3627042145495745, -0.3886294839370129]
2 45.158 [-0.2971264843448902, -0.3208228114573618] [-0.3627042145495745, -0.3886294839370129]
2 50.162 [-0.2971264843448902, -0.3208228114573618] [-0.3627042145495745, -0.3886294839370129]
2 55.171 [-0.2971264843448902, -0.3208228114573618] [-0.3627042145495745, -0.3886294839370129]
2 60.177 [-0.2971264843448902, -0.3208228114573618] [-0.3627042145495745, -0.3886294839370129]
2 65.184 [-0.2971264843448902, -0.3208228114573618] [-0.3627042145495745, -0.3886294839370129]
2 70.19 [-0.30650318747591215, -0.3287562491658894] [-0.3627042145495745, -0.3886294839370129]
2 75.196 [-0.30760918747591215, -0.3293122491658894] [-0.3627042145495745, -0.3886294839370129]
2 80.203 [-0.3077511874759121, -0.33218824916588946] [-0.3627042145495745, -0.3886294839370129]
2 85.209 [-0.30784718747591217, -0.33312224916588945] [-0.3627042145495745, -0.3886294839370129]
2 90.216 [-0.3078851874759122, -0.33311224916588944] [-0.3627042145495745, -0.3886294839370129]
2 95.223 [-0.32022656248279446, -0.3331230351184925] [-0.3627042145495745, -0.3886294839370129]
2 100.227 [-0.31631510415328445, -0.3278956939810498] [-0.3627042145495745, -0.3886294839370129]
2 105.236 [-0.32180599430723283, -0.3267082950754043] [-0.3627042145495745, -0.3886294839370129]
2 110.241 [-0.32206882811496346, -0.3272492704857873] [-0.3627042145495745, -0.3886294839370129]
2 115.245 [-0.3256796614482967, -0.32919843715245395] [-0.3627042145495745, -0.3886294839370129]
2 120.252 [-0.32783299478163, -0.32960177048578726] [-0.3627042145495745, -0.3886294839370129]
2 125.258 [-0.32763661056765847, -0.32888548044841903] [-0.3627042145495745, -0.3886294839370129]
2 130.265 [-0.32664584133688923, -0.32840240352534206] [-0.3627042145495745, -0.3886294839370129]
2 135.272 [-0.3274389955271114, -0.3283565175592463] [-0.3627042145495745, -0.3886294839370129]
2 140.278 [-0.3301704240985401, -0.3311779461306747] [-0.3627042145495745, -0.3886294839370129]
2 145.284 [-0.3303268526699686, -0.3312808032735319] [-0.3627042145495745, -0.3886294839370129]
2 150.291 [-0.3301611383842543, -0.33128366041638907] [-0.3627042145495745, -0.3886294839370129]
2 155.297 [-0.3301589955271114, -0.3312865175592462] [-0.3627042145495745, -0.3886294839370129]
2 160.304 [-0.3302175669556829, -0.3313193747021033] [-0.3627042145495745, -0.3886294839370129]
2 165.311 [-0.3302182812413972, -0.3313193747021033] [-0.3627042145495745, -0.3886294839370129]
2 170.317 [-0.3306482812413972, -0.33160223184496046] [-0.3627042145495745, -0.3886294839370129]
2 175.323 [-0.33064185266996865, -0.33158651755924623] [-0.3627042145495745, -0.3886294839370129]
2 180.332 [-0.3310370624919708, -0.3313780830552965] [-0.3627042145495745, -0.3886294839370129]
2 185.338 [-0.3310003958253041, -0.33132808305529654] [-0.3627042145495745, -0.3886294839370129]
2 190.344 [-0.3308557291586374, -0.3312934163886298] [-0.3627042145495745, -0.3886294839370129]
2 195.351 [-0.3311017291586374, -0.33170208305529647] [-0.3627042145495745, -0.3886294839370129]
2 200.358 [-0.3294330624919707, -0.3344880830552964] [-0.3627042145495745, -0.3886294839370129]
2 205.365 [-0.3318297291586374, -0.3354174163886298] [-0.3627042145495745, -0.3886294839370129]
2 210.371 [-0.3318843958253041, -0.3355234163886298] [-0.3627042145495745, -0.3886294839370129]
2 215.378 [-0.3318857291586374, -0.33552541638862987] [-0.3627042145495745, -0.3886294839370129]
2 220.384 [-0.3318857291586374, -0.33552541638862987] [-0.3627042145495745, -0.3886294839370129]
2 225.391 [-0.3318857291586374, -0.33552541638862987] [-0.3627042145495745, -0.3886294839370129]
2 230.397 [-0.33188639582530405, -0.3355280830552964] [-0.3627042145495745, -0.3886294839370129]
2 235.402 [-0.3318117291586374, -0.3354800830552965] [-0.3627042145495745, -0.3886294839370129]
2 240.409 [-0.3318663958253041, -0.33551674972196305] [-0.3627042145495745, -0.3886294839370129]
2 245.415 [-0.3318663958253041, -0.33551674972196305] [-0.3627042145495745, -0.3886294839370129]
2 250.421 [-0.3318663958253041, -0.33551674972196305] [-0.3627042145495745, -0.3886294839370129]
2 255.429 [-0.3318663958253041, -0.33551674972196305] [-0.3627042145495745, -0.3886294839370129]
2 260.433 [-0.33186972915863744, -0.33551941638862975] [-0.3627042145495745, -0.3886294839370129]
2 265.44 [-0.33186972915863744, -0.33551941638862975] [-0.3627042145495745, -0.3886294839370129]
2 270.446 [-0.33186972915863744, -0.33551941638862975] [-0.3627042145495745, -0.3886294839370129]
2 275.454 [-0.33186972915863744, -0.33551941638862975] [-0.3627042145495745, -0.3886294839370129]
2 280.46 [-0.33210106249197074, -0.3353200830552964] [-0.3627042145495745, -0.3886294839370129]
2 285.467 [-0.33190106249197077, -0.33481674972196324] [-0.3627042145495745, -0.3886294839370129]
2 290.473 [-0.33171906249197064, -0.3349474163886299] [-0.3627042145495745, -0.3886294839370129]
2 295.48 [-0.331716395825304, -0.33494808305529655] [-0.3627042145495745, -0.3886294839370129]
2 300.486 [-0.3345823958253041, -0.3383420830552965] [-0.3627042145495745, -0.3886294839370129]
2 305.493 [-0.33459972915863734, -0.33838341638862984] [-0.3627042145495745, -0.3886294839370129]
2 310.499 [-0.3346003958253041, -0.33838341638862984] [-0.3627042145495745, -0.3886294839370129]
2 315.506 [-0.3346003958253041, -0.33838341638862984] [-0.3627042145495745, -0.3886294839370129]
2 320.512 [-0.3346003958253041, -0.33838341638862984] [-0.3627042145495745, -0.3886294839370129]
2 325.519 [-0.3346003958253041, -0.33838341638862984] [-0.3627042145495745, -0.3886294839370129]
2 330.526 [-0.3346003958253041, -0.33838341638862984] [-0.3627042145495745, -0.3886294839370129]
2 335.532 [-0.3346003958253041, -0.33838341638862984] [-0.3627042145495745, -0.3886294839370129]
2 340.539 [-0.3346003958253041, -0.33838341638862984] [-0.3627042145495745, -0.3886294839370129]
2 345.546 [-0.3346003958253041, -0.33838341638862984] [-0.3627042145495745, -0.3886294839370129]
2 350.552 [-0.33489239582530406, -0.33866874972196315] [-0.3627042145495745, -0.3886294839370129]
2 355.56 [-0.33489506249197076, -0.3386707497219632] [-0.3627042145495745, -0.3886294839370129]
2 360.566 [-0.33485906249197067, -0.3386567497219632] [-0.3627042145495745, -0.3886294839370129]
2 365.573 [-0.3350910624919707, -0.3389427497219632] [-0.3627042145495745, -0.3886294839370129]
2 370.579 [-0.33510372915863734, -0.3389740830552965] [-0.3627042145495745, -0.3886294839370129]
2 375.586 [-0.335104395825304, -0.3389754163886298] [-0.3627042145495745, -0.3886294839370129]
2 380.592 [-0.335104395825304, -0.3389754163886298] [-0.3627042145495745, -0.3886294839370129]
2 385.598 [-0.335104395825304, -0.3389754163886298] [-0.3627042145495745, -0.3886294839370129]
2 390.605 [-0.335104395825304, -0.3389754163886298] [-0.3627042145495745, -0.3886294839370129]
2 395.611 [-0.335104395825304, -0.3389754163886298] [-0.3627042145495745, -0.3886294839370129]
2 400.617 [-0.335104395825304, -0.3389754163886298] [-0.3627042145495745, -0.3886294839370129]
2 405.622 [-0.3352570624919707, -0.3390880830552965] [-0.3627042145495745, -0.3886294839370129]
2 410.629 [-0.3352570624919707, -0.3390880830552965] [-0.3627042145495745, -0.3886294839370129]
2 415.636 [-0.3352570624919707, -0.33909141638862983] [-0.3627042145495745, -0.3886294839370129]
2 420.642 [-0.33525772915863733, -0.33909208305529653] [-0.3627042145495745, -0.3886294839370129]
2 425.648 [-0.3349710624919707, -0.33912874972196316] [-0.3627042145495745, -0.3886294839370129]
2 430.655 [-0.3350230624919706, -0.33943741638862984] [-0.3627042145495745, -0.3886294839370129]
2 435.662 [-0.33551706249197066, -0.3393927497219632] [-0.3627042145495745, -0.3886294839370129]
2 440.668 [-0.3355317291586373, -0.33940008305529656] [-0.3627042145495745, -0.3886294839370129]
2 445.674 [-0.3355317291586373, -0.33940008305529656] [-0.3627042145495745, -0.3886294839370129]
2 450.68 [-0.33523572915863736, -0.33950474972196326] [-0.3627042145495745, -0.3886294839370129]
2 455.688 [-0.33523572915863736, -0.33950474972196326] [-0.3627042145495745, -0.3886294839370129]
2 460.694 [-0.33523572915863736, -0.33950474972196326] [-0.3627042145495745, -0.3886294839370129]
2 465.701 [-0.33523572915863736, -0.33950474972196326] [-0.3627042145495745, -0.3886294839370129]
2 470.708 [-0.33527572915863735, -0.33955074972196325] [-0.3627042145495745, -0.3886294839370129]
2 475.716 [-0.33543772915863734, -0.3399674163886299] [-0.3627042145495745, -0.3886294839370129]
2 480.721 [-0.33543572915863734, -0.3399680830552965] [-0.3627042145495745, -0.3886294839370129]
2 485.728 [-0.33660172915863734, -0.34211141638862974] [-0.3627042145495745, -0.3886294839370129]
2 490.734 [-0.336688395825304, -0.34216541638862985] [-0.3627042145495745, -0.3886294839370129]
2 495.741 [-0.3366950624919707, -0.3421794163886298] [-0.3627042145495745, -0.3886294839370129]
2 500.747 [-0.3366950624919707, -0.3421794163886298] [-0.3627042145495745, -0.3886294839370129]
2 505.754 [-0.33672639582530395, -0.34225941638862983] [-0.3627042145495745, -0.3886294839370129]
2 510.76 [-0.3367470624919707, -0.3423200830552965] [-0.3627042145495745, -0.3886294839370129]
2 515.766 [-0.33674839582530397, -0.34232141638862984] [-0.3627042145495745, -0.3886294839370129]
2 520.773 [-0.336756395825304, -0.34233741638862986] [-0.3627042145495745, -0.3886294839370129]
2 525.78 [-0.3367577291586373, -0.3423400830552964] [-0.3627042145495745, -0.3886294839370129]
2 530.786 [-0.3367577291586373, -0.3423400830552964] [-0.3627042145495745, -0.3886294839370129]
2 535.794 [-0.3369497291586373, -0.34249608305529644] [-0.3627042145495745, -0.3886294839370129]
