ID TIME pos
13 0.095 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 5.11 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 10.118 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 15.209 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 20.223 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 25.339 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 30.442 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 35.443 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 40.452 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 45.458 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 50.569 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 55.579 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 60.681 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 65.695 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 70.792 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 75.798 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 80.811 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 85.811 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 90.823 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 95.826 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 100.835 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 105.839 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 110.935 [0, 0] [0.4514688196983951, 0.4391248372732914]
13 115.944 [0.56847, 0.4725799999999998] [0.4514688196983951, 0.4391248372732914]
13 120.956 [0.56847, 0.4725799999999998] [0.4514688196983951, 0.4391248372732914]
13 125.958 [0.5323899999999999, 0.4512449999999999] [0.4514688196983951, 0.4391248372732914]
13 130.967 [0.5323899999999999, 0.4512449999999999] [0.4514688196983951, 0.4391248372732914]
13 135.972 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 140.978 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 145.984 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 150.989 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 155.997 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 161.003 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 166.005 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 171.016 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 176.021 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 181.028 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 186.038 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 191.049 [0.44215887921930097, 0.6533995455266991] [0.4514688196983951, 0.4391248372732914]
13 196.05 [0.44246887921930095, 0.7111895455266994] [0.4514688196983951, 0.4391248372732914]
13 201.056 [0.44246887921930095, 0.7111895455266994] [0.4514688196983951, 0.4391248372732914]
13 206.062 [0.44246887921930095, 0.7111895455266994] [0.4514688196983951, 0.4391248372732914]
13 211.071 [0.44246887921930095, 0.7111895455266994] [0.4514688196983951, 0.4391248372732914]
13 216.079 [0.44246887921930095, 0.7111895455266994] [0.4514688196983951, 0.4391248372732914]
13 221.084 [0.44246887921930095, 0.7111895455266994] [0.4514688196983951, 0.4391248372732914]
13 226.095 [0.44246887921930095, 0.7111895455266994] [0.4514688196983951, 0.4391248372732914]
13 231.096 [0.44246887921930095, 0.7111895455266994] [0.4514688196983951, 0.4391248372732914]
13 236.102 [0.44246887921930095, 0.7111895455266994] [0.4514688196983951, 0.4391248372732914]
13 241.112 [0.44246887921930095, 0.7111895455266994] [0.4514688196983951, 0.4391248372732914]
13 246.114 [0.44246887921930095, 0.7111895455266994] [0.4514688196983951, 0.4391248372732914]
13 251.12 [0.4426822125526342, 0.7575762121933659] [0.4514688196983951, 0.4391248372732914]
13 256.127 [0.4426822125526342, 0.7575762121933659] [0.4514688196983951, 0.4391248372732914]
13 261.141 [0.4426822125526342, 0.7575762121933659] [0.4514688196983951, 0.4391248372732914]
13 266.141 [0.4426822125526342, 0.7575762121933659] [0.4514688196983951, 0.4391248372732914]
