ID TIME pos
11 0.096 [0, 0] [-0.3627042145495745, -0.3886294839370129]
11 5.104 [0, 0] [-0.3627042145495745, -0.3886294839370129]
11 10.11 [0, 0] [-0.3627042145495745, -0.3886294839370129]
11 15.118 [-0.32064000000000004, -0.30147999999999997] [-0.3627042145495745, -0.3886294839370129]
11 20.127 [-0.32064000000000004, -0.30147999999999997] [-0.3627042145495745, -0.3886294839370129]
11 25.129 [-0.26187499999999997, -0.29652999999999996] [-0.3627042145495745, -0.3886294839370129]
11 30.139 [-0.26002500000000006, -0.29584] [-0.3627042145495745, -0.3886294839370129]
11 35.143 [-0.25807500000000005, -0.29511] [-0.3627042145495745, -0.3886294839370129]
11 40.155 [-0.2875773124517367, -0.2765073113997159] [-0.3627042145495745, -0.3886294839370129]
11 45.158 [-0.2885029843388025, -0.27652423354978695] [-0.3627042145495745, -0.3886294839370129]
11 50.161 [-0.2905854843388025, -0.2759617335497869] [-0.3627042145495745, -0.3886294839370129]
11 55.172 [-0.2906167343388025, -0.27599923354978695] [-0.3627042145495745, -0.3886294839370129]
11 60.172 [-0.2906167343388025, -0.27599923354978695] [-0.3627042145495745, -0.3886294839370129]
11 65.182 [-0.2907429843388025, -0.27606423354978693] [-0.3627042145495745, -0.3886294839370129]
11 70.189 [-0.2907554843388025, -0.2760617335497869] [-0.3627042145495745, -0.3886294839370129]
11 75.199 [-0.29225923433880246, -0.2778492335497869] [-0.3627042145495745, -0.3886294839370129]
11 80.208 [-0.28396853406458367, -0.2883012607634814] [-0.3627042145495745, -0.3886294839370129]
11 85.217 [-0.28594337497772454, -0.2969356821844843] [-0.3627042145495745, -0.3886294839370129]
11 90.312 [-0.2876749134392631, -0.2992502975690997] [-0.3627042145495745, -0.3886294839370129]
11 95.318 [-0.2888026057469554, -0.30055183603063806] [-0.3627042145495745, -0.3886294839370129]
11 100.325 [-0.28878799036234, -0.3003564514152535] [-0.3627042145495745, -0.3886294839370129]
11 105.331 [-0.28878645190080154, -0.3003533744921766] [-0.3627042145495745, -0.3886294839370129]
11 110.335 [-0.28878645190080154, -0.3003533744921766] [-0.3627042145495745, -0.3886294839370129]
11 115.342 [-0.28878645190080154, -0.3003533744921766] [-0.3627042145495745, -0.3886294839370129]
11 120.345 [-0.28878645190080154, -0.3003533744921766] [-0.3627042145495745, -0.3886294839370129]
11 125.351 [-0.2887664519008015, -0.30123952833833045] [-0.3627042145495745, -0.3886294839370129]
11 130.355 [-0.28890799036234005, -0.3014972206460227] [-0.3627042145495745, -0.3886294839370129]
11 135.364 [-0.28890799036234005, -0.3014972206460227] [-0.3627042145495745, -0.3886294839370129]
11 140.371 [-0.29020799036234, -0.3028972206460227] [-0.3627042145495745, -0.3886294839370129]
11 145.379 [-0.29020799036234, -0.3028972206460227] [-0.3627042145495745, -0.3886294839370129]
11 150.389 [-0.29020799036234, -0.3028972206460227] [-0.3627042145495745, -0.3886294839370129]
11 155.494 [-0.29020799036234, -0.3028972206460227] [-0.3627042145495745, -0.3886294839370129]
11 160.496 [-0.29020799036234, -0.3028972206460227] [-0.3627042145495745, -0.3886294839370129]
11 165.506 [-0.29022260574695535, -0.3028910667998689] [-0.3627042145495745, -0.3886294839370129]
11 170.508 [-0.29022260574695535, -0.3028910667998689] [-0.3627042145495745, -0.3886294839370129]
11 175.516 [-0.29039337497772466, -0.302937989876792] [-0.3627042145495745, -0.3886294839370129]
11 180.533 [-0.29039337497772466, -0.302937989876792] [-0.3627042145495745, -0.3886294839370129]
11 185.627 [-0.29039337497772466, -0.302937989876792] [-0.3627042145495745, -0.3886294839370129]
11 190.634 [-0.2904272211315708, -0.30306337449217663] [-0.3627042145495745, -0.3886294839370129]
11 195.649 [-0.2924326057469554, -0.3045687591075612] [-0.3627042145495745, -0.3886294839370129]
11 200.655 [-0.2924326057469554, -0.3045687591075612] [-0.3627042145495745, -0.3886294839370129]
