ID TIME pos
10 0.096 [0, 0] [-0.19002951602297016, -0.3950251933572502]
10 5.105 [0, 0] [-0.19002951602297016, -0.3950251933572502]
10 10.111 [0, 0] [-0.19002951602297016, -0.3950251933572502]
10 15.122 [-0.09914, -0.3545799999999999] [-0.19002951602297016, -0.3950251933572502]
10 20.125 [-0.09914, -0.3545799999999999] [-0.19002951602297016, -0.3950251933572502]
10 25.133 [-0.09914, -0.3545799999999999] [-0.19002951602297016, -0.3950251933572502]
10 30.138 [-0.09914, -0.3545799999999999] [-0.19002951602297016, -0.3950251933572502]
10 35.144 [-0.09914, -0.3545799999999999] [-0.19002951602297016, -0.3950251933572502]
10 40.152 [-0.09914, -0.3545799999999999] [-0.19002951602297016, -0.3950251933572502]
10 45.16 [-0.09914, -0.3545799999999999] [-0.19002951602297016, -0.3950251933572502]
10 50.169 [-0.09914, -0.3545799999999999] [-0.19002951602297016, -0.3950251933572502]
10 55.173 [-0.09914, -0.3545799999999999] [-0.19002951602297016, -0.3950251933572502]
10 60.177 [-0.11255333333333335, -0.4210833333333334] [-0.19002951602297016, -0.3950251933572502]
10 65.183 [-0.1136025, -0.42165500000000006] [-0.19002951602297016, -0.3950251933572502]
10 70.19 [-0.15799070947387991, -0.4369624199464983] [-0.19002951602297016, -0.3950251933572502]
10 75.198 [-0.1528880321054099, -0.42953056495987374] [-0.19002951602297016, -0.3950251933572502]
10 80.207 [-0.15275053210540995, -0.42950931495987366] [-0.19002951602297016, -0.3950251933572502]
10 85.211 [-0.15253178210540996, -0.42949806495987364] [-0.19002951602297016, -0.3950251933572502]
10 90.218 [-0.15273928210540993, -0.4294055649598737] [-0.19002951602297016, -0.3950251933572502]
10 95.226 [-0.15328553210540996, -0.42948681495987373] [-0.19002951602297016, -0.3950251933572502]
10 100.234 [-0.15331678210540994, -0.4295018149598737] [-0.19002951602297016, -0.3950251933572502]
10 105.236 [-0.1502282507603644, -0.42706827996433216] [-0.19002951602297016, -0.3950251933572502]
10 110.24 [-0.1502171396492533, -0.42706827996433216] [-0.19002951602297016, -0.3950251933572502]
