ID TIME pos
10 0.096 [0, 0] [0.05469106741684591, -0.40379182311109]
10 5.107 [0, 0] [0.05469106741684591, -0.40379182311109]
10 10.116 [0, 0] [0.05469106741684591, -0.40379182311109]
10 15.119 [0, 0] [0.05469106741684591, -0.40379182311109]
10 20.123 [0, 0] [0.05469106741684591, -0.40379182311109]
10 25.132 [0, 0] [0.05469106741684591, -0.40379182311109]
10 30.142 [0, 0] [0.05469106741684591, -0.40379182311109]
10 35.145 [0, 0] [0.05469106741684591, -0.40379182311109]
10 40.254 [0, 0] [0.05469106741684591, -0.40379182311109]
10 45.256 [0, 0] [0.05469106741684591, -0.40379182311109]
10 50.263 [0.1353399999999998, -0.44249000000000005] [0.05469106741684591, -0.40379182311109]
10 55.273 [0.1252399999999998, -0.38429] [0.05469106741684591, -0.40379182311109]
10 60.38 [0.12316999999999985, -0.3832933333333333] [0.05469106741684591, -0.40379182311109]
10 65.388 [0.12316999999999985, -0.3832933333333333] [0.05469106741684591, -0.40379182311109]
10 70.39 [0.12316999999999985, -0.3832933333333333] [0.05469106741684591, -0.40379182311109]
10 75.397 [0.11969185224217171, -0.3511403059601827] [0.05469106741684591, -0.40379182311109]
10 80.408 [0.11791365765135733, -0.3501939412251142] [0.05469106741684591, -0.40379182311109]
10 85.413 [0.11399865765135733, -0.34894394122511424] [0.05469106741684591, -0.40379182311109]
10 90.418 [0.1173376956900954, -0.3419668366445459] [0.05469106741684591, -0.40379182311109]
10 95.425 [0.1175265845789843, -0.3384846144223237] [0.05469106741684591, -0.40379182311109]
10 100.434 [0.1170421401345399, -0.3340623922001015] [0.05469106741684591, -0.40379182311109]
10 105.438 [0.11703880680120654, -0.3340546144223237] [0.05469106741684591, -0.40379182311109]
10 110.442 [0.11771792612108586, -0.3354001529800913] [0.05469106741684591, -0.40379182311109]
10 115.449 [0.11749692612108589, -0.33585015298009135] [0.05469106741684591, -0.40379182311109]
10 120.453 [0.1173639261210859, -0.33502715298009134] [0.05469106741684591, -0.40379182311109]
10 125.466 [0.1173639261210859, -0.33502715298009134] [0.05469106741684591, -0.40379182311109]
10 130.47 [0.1173639261210859, -0.33502715298009134] [0.05469106741684591, -0.40379182311109]
10 135.577 [0.1173639261210859, -0.33502715298009134] [0.05469106741684591, -0.40379182311109]
10 140.58 [0.11719592612108587, -0.33533115298009136] [0.05469106741684591, -0.40379182311109]
10 145.588 [0.11754993283735081, -0.335686502709174] [0.05469106741684591, -0.40379182311109]
10 150.598 [0.1175490237464417, -0.3356846845273558] [0.05469106741684591, -0.40379182311109]
10 155.601 [0.11757084192825987, -0.33569286634553763] [0.05469106741684591, -0.40379182311109]
10 160.608 [0.11757084192825987, -0.33569286634553763] [0.05469106741684591, -0.40379182311109]
10 165.615 [0.11726447829189629, -0.33649559361826487] [0.05469106741684591, -0.40379182311109]
10 170.62 [0.117261751019169, -0.3366565027091739] [0.05469106741684591, -0.40379182311109]
10 175.627 [0.11727266011007807, -0.3372001390728104] [0.05469106741684591, -0.40379182311109]
10 180.636 [0.11725629647371437, -0.3360637754364466] [0.05469106741684591, -0.40379182311109]
10 185.638 [0.11730720556462351, -0.33619013907281026] [0.05469106741684591, -0.40379182311109]
10 190.649 [0.11818538738280536, -0.33713559361826484] [0.05469106741684591, -0.40379182311109]
10 195.651 [0.11822084192825985, -0.3371755936182649] [0.05469106741684591, -0.40379182311109]
10 200.659 [0.11834577176757154, -0.3378801274834095] [0.05469106741684591, -0.40379182311109]
10 205.669 [0.11836493843423822, -0.3378692941500761] [0.05469106741684591, -0.40379182311109]
10 210.673 [0.11834410510090489, -0.33785512748340946] [0.05469106741684591, -0.40379182311109]
