ID TIME pos
14 0.094 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 5.117 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 10.12 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 15.221 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 20.233 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 25.336 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 30.347 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 35.448 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 40.452 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 45.458 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 50.466 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 55.472 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 60.478 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 65.486 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 70.494 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 75.497 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 80.504 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 85.518 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 90.626 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 95.627 [0, 0] [-0.308880448095517, -0.5009523437846779]
14 100.628 [-0.31562, -0.5472300000000001] [-0.308880448095517, -0.5009523437846779]
14 105.64 [-0.31562, -0.5472300000000001] [-0.308880448095517, -0.5009523437846779]
14 110.745 [-0.31562, -0.5472300000000001] [-0.308880448095517, -0.5009523437846779]
14 115.746 [-0.31562, -0.5472300000000001] [-0.308880448095517, -0.5009523437846779]
14 120.754 [-0.31562, -0.5472300000000001] [-0.308880448095517, -0.5009523437846779]
14 125.763 [-0.31562, -0.5472300000000001] [-0.308880448095517, -0.5009523437846779]
14 130.767 [-0.31562, -0.5472300000000001] [-0.308880448095517, -0.5009523437846779]
14 135.776 [-0.31562, -0.5472300000000001] [-0.308880448095517, -0.5009523437846779]
14 140.89 [-0.31562, -0.5472300000000001] [-0.308880448095517, -0.5009523437846779]
14 145.99 [-0.31562, -0.5472300000000001] [-0.308880448095517, -0.5009523437846779]
14 150.994 [-0.31562, -0.5472300000000001] [-0.308880448095517, -0.5009523437846779]
14 156.001 [-0.587094548207926, -0.4672192133789411] [-0.308880448095517, -0.5009523437846779]
14 161.007 [-0.587094548207926, -0.4672192133789411] [-0.308880448095517, -0.5009523437846779]
14 166.013 [-0.587094548207926, -0.4672192133789411] [-0.308880448095517, -0.5009523437846779]
14 171.02 [-0.585874548207926, -0.4536392133789411] [-0.308880448095517, -0.5009523437846779]
14 176.024 [-0.5352330321386173, -0.46210614225262736] [-0.308880448095517, -0.5009523437846779]
14 181.035 [-0.5564763654719507, -0.4548094755859607] [-0.308880448095517, -0.5009523437846779]
14 186.041 [-0.556859698805284, -0.45466947558596077] [-0.308880448095517, -0.5009523437846779]
14 191.052 [-0.556859698805284, -0.45466947558596077] [-0.308880448095517, -0.5009523437846779]
14 196.054 [-0.5527430321386173, -0.45434280891929407] [-0.308880448095517, -0.5009523437846779]
14 201.058 [-0.4638518192831704, -0.46796768535157646] [-0.308880448095517, -0.5009523437846779]
14 206.073 [-0.4627118192831704, -0.4679576853515764] [-0.308880448095517, -0.5009523437846779]
14 211.075 [-0.4150611370519815, -0.4710023033447352] [-0.308880448095517, -0.5009523437846779]
14 216.086 [-0.41472238705198144, -0.4695973033447353] [-0.308880448095517, -0.5009523437846779]
14 221.185 [-0.4133998870519815, -0.4693760533447353] [-0.308880448095517, -0.5009523437846779]
14 226.193 [-0.41286363705198154, -0.4694373033447353] [-0.308880448095517, -0.5009523437846779]
14 231.199 [-0.4127361370519815, -0.46946230334473527] [-0.308880448095517, -0.5009523437846779]
14 236.316 [-0.4128711370519815, -0.4691123033447353] [-0.308880448095517, -0.5009523437846779]
14 241.414 [-0.40471989960176136, -0.47067426963976466] [-0.308880448095517, -0.5009523437846779]
14 246.419 [-0.39202900876507746, -0.47298167515980744] [-0.308880448095517, -0.5009523437846779]
14 251.431 [-0.39285991785598656, -0.47322076606889835] [-0.308880448095517, -0.5009523437846779]
14 256.439 [-0.38864825803465436, -0.4735748688964902] [-0.308880448095517, -0.5009523437846779]
14 261.538 [-0.3886724247013211, -0.4735815355631569] [-0.308880448095517, -0.5009523437846779]
14 266.549 [-0.388677424701321, -0.47358570222982355] [-0.308880448095517, -0.5009523437846779]
14 271.55 [-0.38416993545827516, -0.47632917333984864] [-0.308880448095517, -0.5009523437846779]
14 276.559 [-0.3811592730943901, -0.47753722845052543] [-0.308880448095517, -0.5009523437846779]
14 281.569 [-0.3811592730943901, -0.47753722845052543] [-0.308880448095517, -0.5009523437846779]
14 286.57 [-0.38133393976105684, -0.47746122845052547] [-0.308880448095517, -0.5009523437846779]
14 291.685 [-0.38160460642772354, -0.47744789511719204] [-0.308880448095517, -0.5009523437846779]
14 296.687 [-0.3817999397610568, -0.4775838951171921] [-0.308880448095517, -0.5009523437846779]
14 301.689 [-0.3818466064277235, -0.4775965617838588] [-0.308880448095517, -0.5009523437846779]
14 306.695 [-0.3818979397610568, -0.4774558951171921] [-0.308880448095517, -0.5009523437846779]
14 311.707 [-0.38123460642772344, -0.47670656178385884] [-0.308880448095517, -0.5009523437846779]
14 316.811 [-0.3812059397610568, -0.4767025617838589] [-0.308880448095517, -0.5009523437846779]
14 321.82 [-0.3812059397610568, -0.4767025617838589] [-0.308880448095517, -0.5009523437846779]
14 326.824 [-0.3812132730943901, -0.4767072284505255] [-0.308880448095517, -0.5009523437846779]
14 331.937 [-0.3815412730943901, -0.47651722845052547] [-0.308880448095517, -0.5009523437846779]
14 336.937 [-0.3814266064277234, -0.47649056178385885] [-0.308880448095517, -0.5009523437846779]
14 341.942 [-0.38148460642772347, -0.4764745617838588] [-0.308880448095517, -0.5009523437846779]
14 346.948 [-0.3816039397610568, -0.4764678951171921] [-0.308880448095517, -0.5009523437846779]
14 351.953 [-0.3815026064277234, -0.47636656178385883] [-0.308880448095517, -0.5009523437846779]
14 356.967 [-0.38150193976105673, -0.4763645617838588] [-0.308880448095517, -0.5009523437846779]
14 362.07 [-0.38160727309439013, -0.4760438951171922] [-0.308880448095517, -0.5009523437846779]
14 367.078 [-0.38162393976105674, -0.47603589511719213] [-0.308880448095517, -0.5009523437846779]
14 372.079 [-0.38161193976105673, -0.47604056178385884] [-0.308880448095517, -0.5009523437846779]
14 377.088 [-0.3814659397610568, -0.4760485617838588] [-0.308880448095517, -0.5009523437846779]
14 382.095 [-0.3814659397610568, -0.4760485617838588] [-0.308880448095517, -0.5009523437846779]
14 387.104 [-0.38146527309439004, -0.4760485617838588] [-0.308880448095517, -0.5009523437846779]
14 392.205 [-0.38163593976105675, -0.47588522845052544] [-0.308880448095517, -0.5009523437846779]
14 397.212 [-0.3816486064277234, -0.4758718951171922] [-0.308880448095517, -0.5009523437846779]
14 402.223 [-0.3816219397610567, -0.47582922845052544] [-0.308880448095517, -0.5009523437846779]
14 407.228 [-0.3816512730943901, -0.47579522845052546] [-0.308880448095517, -0.5009523437846779]
14 412.235 [-0.38087060642772336, -0.4754858951171921] [-0.308880448095517, -0.5009523437846779]
14 417.242 [-0.38087060642772336, -0.4754858951171921] [-0.308880448095517, -0.5009523437846779]
14 422.251 [-0.3808692730943901, -0.4754872284505255] [-0.308880448095517, -0.5009523437846779]
14 427.259 [-0.38089927309439003, -0.47547122845052553] [-0.308880448095517, -0.5009523437846779]
14 432.266 [-0.38086927309439, -0.4754078951171921] [-0.308880448095517, -0.5009523437846779]
14 437.272 [-0.3815246064277234, -0.47415789511719214] [-0.308880448095517, -0.5009523437846779]
14 442.281 [-0.3815246064277234, -0.4741572284505255] [-0.308880448095517, -0.5009523437846779]
14 447.284 [-0.38160593976105683, -0.47406056178385886] [-0.308880448095517, -0.5009523437846779]
14 452.292 [-0.3802339397610568, -0.47388722845052544] [-0.308880448095517, -0.5009523437846779]
14 457.295 [-0.3798399397610568, -0.4739192284505254] [-0.308880448095517, -0.5009523437846779]
14 462.3 [-0.3798412730943902, -0.47391856178385877] [-0.308880448095517, -0.5009523437846779]
14 467.314 [-0.3787966064277235, -0.47265722845052544] [-0.308880448095517, -0.5009523437846779]
14 472.314 [-0.3787919397610568, -0.4726518951171921] [-0.308880448095517, -0.5009523437846779]
14 477.319 [-0.3787919397610568, -0.4726518951171921] [-0.308880448095517, -0.5009523437846779]
14 482.326 [-0.3787919397610568, -0.4726518951171921] [-0.308880448095517, -0.5009523437846779]
14 487.332 [-0.3787919397610568, -0.4726518951171921] [-0.308880448095517, -0.5009523437846779]
14 492.34 [-0.3787919397610568, -0.4726518951171921] [-0.308880448095517, -0.5009523437846779]
14 497.348 [-0.37875927309439017, -0.4726405617838587] [-0.308880448095517, -0.5009523437846779]
14 502.357 [-0.37875927309439017, -0.4726405617838587] [-0.308880448095517, -0.5009523437846779]
14 507.368 [-0.37875927309439017, -0.4726405617838587] [-0.308880448095517, -0.5009523437846779]
14 512.37 [-0.37875927309439017, -0.4726405617838587] [-0.308880448095517, -0.5009523437846779]
14 517.382 [-0.3787526064277234, -0.4726238951171921] [-0.308880448095517, -0.5009523437846779]
14 522.385 [-0.3785999397610568, -0.4724518951171921] [-0.308880448095517, -0.5009523437846779]
