ID TIME ESTIMATE W B S1 S2 S3
6 0.002 0.125 0 3 0 0 0
6 0.982 0.071 0 6 0.0 0.0 0.0
6 2.001 0.05 0 9 0.0 0.0 0.0
6 3.986 0.038 0 12 0.0 0.0 0.0
6 6.001 0.156 2 13 0.0 0.24313725490196078 1.0
6 7.98 0.132 2 16 0.0 0.0 0.0
6 9.018 0.114 2 19 0.0 0.0 0.0
6 10.995 0.1 2 22 0.0 0.0 0.0
6 12.979 0.196 5 22 1.0 1.0 1.0
6 14.985 0.177 5 25 0.0 0.0 0.0
6 16.978 0.162 5 28 0.0 0.0 0.0
6 17.995 0.149 5 31 0.0 0.0 0.0
6 20.023 0.138 5 34 0.0 0.0 0.0
6 21.995 0.128 5 37 0.0 0.0 0.0
6 24.01 0.12 5 40 0.0 0.0 0.0
6 25.961 0.112 5 43 0.0 0.0 0.0
6 27.031 0.106 5 46 0.0 0.0 0.0
6 28.981 0.155 8 46 1.0 1.0 0.24313725490196078
6 30.989 0.147 8 49 0.0 0.0 0.0
6 32.978 0.156 9 51 0.0 0.0 0.7490196078431373
6 34.966 0.148 9 54 0.0 0.0 0.0
6 36.006 0.142 9 57 0.0 0.0 0.0
6 38.007 0.164 11 58 0.0 1.0 1.0
6 39.999 0.185 13 59 0.0 0.24313725490196078 0.24313725490196078
6 42.003 0.178 13 62 0.0 0.0 0.0
6 44.013 0.196 15 63 0.0 1.0 1.0
6 46.005 0.189 15 66 0.0 0.0 0.0
6 47.993 0.218 18 66 1.0 1.0 0.7490196078431373
6 49.014 0.21 18 69 0.0 0.0 0.0
6 50.974 0.203 18 72 0.0 0.0 0.0
6 52.961 0.197 18 75 0.0 0.0 0.0
6 54.012 0.191 18 78 0.0 0.0 0.0
6 55.996 0.195 19 80 0.0 0.0 0.24313725490196078
6 58.013 0.199 20 82 1.0 0.0 0.0
6 60.002 0.222 23 82 1.0 1.0 1.0
6 62.001 0.216 23 85 0.0 0.0 0.0
6 63.989 0.228 25 86 0.0 1.0 1.0
6 65.971 0.222 25 89 0.0 0.0 0.0
6 66.974 0.233 27 90 1.0 1.0 0.0
6 68.008 0.244 29 91 0.0 0.7490196078431373 1.0
6 69.997 0.246 30 93 0.7490196078431373 0.0 0.0
6 71.013 0.264 33 93 1.0 1.0 1.0
6 72.994 0.258 33 96 0.0 0.0 0.0
6 75.001 0.252 33 99 0.0 0.0 0.0
6 77.008 0.268 36 99 1.0 1.0 1.0
6 79.008 0.263 36 102 0.0 0.0 0.0
6 81.001 0.278 39 102 1.0 1.0 1.0
6 83.009 0.279 40 104 1.0 0.0 0.0
6 85.002 0.274 40 107 0.0 0.0 0.0
6 86.012 0.268 40 110 0.0 0.0 0.0
6 87.978 0.263 40 113 0.0 0.0 0.0
6 89.995 0.258 40 116 0.0 0.0 0.0
6 90.996 0.253 40 119 0.0 0.0 0.0
6 92.961 0.248 40 122 0.0 0.0 0.0
6 94.001 0.244 40 125 0.0 0.0 0.0
6 95.012 0.24 40 128 0.0 0.0 0.0
6 97.009 0.235 40 131 0.0 0.0 0.0
6 99.002 0.231 40 134 0.0 0.0 0.0
6 101.0 0.239 42 135 0.0 0.7490196078431373 1.0
6 102.007 0.251 45 135 1.0 1.0 1.0
6 103.988 0.258 47 136 0.0 1.0 1.0
6 105.002 0.259 48 138 0.0 0.0 1.0
6 106.998 0.271 51 138 1.0 1.0 1.0
6 108.008 0.267 51 141 0.0 0.0 0.0
6 110.016 0.263 51 144 0.0 0.0 0.0
6 111.978 0.274 54 144 1.0 1.0 1.0
6 113.002 0.285 57 144 1.0 1.0 1.0
6 114.969 0.28 57 147 0.0 0.0 0.0
6 116.019 0.276 57 150 0.0 0.0 0.0
6 118.015 0.273 57 153 0.0 0.0 0.0
6 120.035 0.269 57 156 0.0 0.0 0.0
6 122.016 0.27 58 158 0.0 0.0 0.7490196078431373
6 123.976 0.266 58 161 0.0 0.0 0.0
6 125.015 0.271 60 162 1.0 1.0 0.0
6 126.997 0.268 60 165 0.0 0.0 0.0
6 129.037 0.264 60 168 0.0 0.0 0.0
6 130.05 0.261 60 171 0.0 0.0 0.0
6 132.068 0.257 60 174 0.0 0.0 0.0
6 134.016 0.258 61 176 1.0 0.0 0.0
6 135.987 0.255 61 179 0.0 0.0 0.0
6 137.996 0.252 61 182 0.0 0.0 0.0
6 139.002 0.257 63 183 1.0 0.0 0.7490196078431373
6 140.999 0.254 63 186 0.0 0.0 0.0
6 142.986 0.251 63 189 0.0 0.0 0.0
6 144.008 0.248 63 192 0.0 0.0 0.0
6 146.012 0.245 63 195 0.0 0.0 0.0
6 147.97 0.246 64 197 0.0 0.0 1.0
6 148.998 0.243 64 200 0.0 0.0 0.0
6 151.005 0.252 67 200 1.0 1.0 0.24313725490196078
6 153.009 0.26 70 200 1.0 1.0 1.0
6 155.01 0.257 70 203 0.0 0.0 0.0
6 156.013 0.255 70 206 0.0 0.0 0.0
6 158.035 0.252 70 209 0.0 0.0 0.0
6 160.002 0.249 70 212 0.0 0.0 0.0
6 161.005 0.247 70 215 0.0 0.0 0.0
6 163.002 0.244 70 218 0.0 0.0 0.0
6 164.995 0.241 70 221 0.0 0.0 0.0
6 166.014 0.239 70 224 0.0 0.0 0.0
6 168.019 0.237 70 227 0.0 0.0 0.0
6 170.006 0.238 71 229 0.0 0.0 1.0
6 171.978 0.235 71 232 0.0 0.0 0.0
6 173.05 0.243 74 232 1.0 1.0 1.0
6 175.008 0.247 76 233 1.0 0.24313725490196078 0.0
6 177.011 0.254 79 233 1.0 1.0 1.0
6 178.975 0.252 79 236 0.0 0.0 0.0
6 179.988 0.249 79 239 0.0 0.0 0.0
6 180.993 0.253 81 240 0.0 1.0 0.24313725490196078
6 182.019 0.26 84 240 1.0 1.0 1.0
6 183.03 0.267 87 240 1.0 1.0 1.0
6 184.978 0.273 90 240 1.0 1.0 1.0
6 186.009 0.277 92 241 0.0 1.0 1.0
6 188.006 0.274 92 244 0.0 0.0 0.0
6 190.005 0.281 95 244 1.0 1.0 0.24313725490196078
6 191.995 0.278 95 247 0.0 0.0 0.0
6 193.987 0.276 95 250 0.0 0.0 0.0
6 195.024 0.274 95 253 0.0 0.0 0.0
6 196.976 0.271 95 256 0.0 0.0 0.0
6 198.015 0.269 95 259 0.0 0.0 0.0
6 200.016 0.272 97 260 0.0 0.7490196078431373 1.0
6 201.988 0.278 100 260 1.0 1.0 1.0
6 203.016 0.276 100 263 0.0 0.0 0.0
6 205.007 0.279 102 264 1.0 0.24313725490196078 0.0
6 206.015 0.285 105 264 1.0 1.0 0.24313725490196078
6 208.014 0.283 105 267 0.0 0.0 0.0
6 210.043 0.286 107 268 0.0 1.0 1.0
6 212.003 0.284 107 271 0.0 0.0 0.0
6 213.005 0.284 108 273 1.0 0.0 0.0
6 215.031 0.284 109 275 1.0 0.0 0.0
6 217.005 0.282 109 278 0.0 0.0 0.0
6 219.006 0.28 109 281 0.0 0.0 0.0
6 220.037 0.283 111 282 0.0 0.7490196078431373 1.0
6 222.03 0.283 112 284 0.0 0.0 0.1803921568627451
6 223.056 0.281 112 287 0.0 0.0 0.0
6 224.987 0.279 112 290 0.0 0.0 0.0
6 226.035 0.28 113 292 1.0 0.0 0.0
6 227.049 0.285 116 292 1.0 1.0 1.0
6 228.985 0.283 116 295 0.0 0.0 0.0
6 229.989 0.281 116 298 0.0 0.0 0.0
6 231.008 0.279 116 301 0.0 0.0 0.0
6 232.997 0.281 118 302 0.24313725490196078 0.0 1.0
6 234.986 0.279 118 305 0.0 0.0 0.0
6 236.996 0.28 119 307 0.0 0.0 0.24313725490196078
6 238.984 0.285 122 307 1.0 1.0 1.0
6 240.014 0.283 122 310 0.0 0.0 0.0
6 241.983 0.281 122 313 0.0 0.0 0.0
6 242.997 0.279 122 316 0.0 0.0 0.0
6 244.987 0.277 122 319 0.0 0.0 0.0
6 247.012 0.275 122 322 0.0 0.0 0.0
6 249.009 0.273 122 325 0.0 0.0 0.0
6 250.992 0.272 122 328 0.0 0.0 0.0
6 253.001 0.27 122 331 0.0 0.0 0.0
6 255.055 0.275 125 331 1.0 1.0 1.0
6 256.995 0.275 126 333 0.7490196078431373 0.0 0.0
6 258.021 0.28 129 333 1.0 1.0 1.0
6 259.997 0.278 129 336 0.0 0.0 0.0
6 261.006 0.276 129 339 0.0 0.0 0.0
6 262.027 0.281 132 339 1.0 1.0 1.0
6 264.014 0.283 134 340 0.0 1.0 1.0
6 266.012 0.281 134 343 0.0 0.0 0.0
6 267.989 0.28 134 346 0.0 0.0 0.0
6 269.09 0.278 134 349 0.0 0.0 0.0
6 271.02 0.278 135 351 0.24313725490196078 0.0 0.0
6 273.003 0.277 135 354 0.0 0.0 0.0
6 274.995 0.275 135 357 0.0 0.0 0.0
6 276.017 0.273 135 360 0.0 0.0 0.0
6 277.987 0.272 135 363 0.0 0.0 0.0
6 278.998 0.27 135 366 0.0 0.0 0.0
6 281.05 0.268 135 369 0.0 0.0 0.0
6 283.065 0.267 135 372 0.0 0.0 0.0
6 285.033 0.265 135 375 0.0 0.0 0.0
6 286.064 0.268 137 376 0.0 1.0 1.0
6 288.02 0.266 137 379 0.0 0.0 0.0
6 289.994 0.264 137 382 0.0 0.0 0.0
6 291.024 0.263 137 385 0.0 0.0 0.0
6 292.993 0.261 137 388 0.0 0.0 0.0
6 294.014 0.26 137 391 0.0 0.0 0.0
6 295.051 0.258 137 394 0.0 0.0 0.0
6 297.071 0.257 137 397 0.0 0.0 0.0
6 298.983 0.259 139 398 0.0 1.0 1.0
6 300.009 0.262 141 399 0.0 1.0 1.0
6 301.997 0.264 143 400 0.0 1.0 1.0
6 303.022 0.264 144 402 0.0 0.0 1.0
6 304.992 0.263 144 405 0.0 0.0 0.0
6 307.019 0.261 144 408 0.0 0.0 0.0
6 308.069 0.26 144 411 0.0 0.0 0.0
6 310.042 0.258 144 414 0.0 0.0 0.0
6 312.013 0.257 144 417 0.0 0.0 0.0
6 314.025 0.259 146 418 0.0 1.0 1.0
6 316.064 0.26 147 420 0.0 0.0 1.0
6 318.06 0.258 147 423 0.0 0.0 0.0
6 319.99 0.262 150 423 1.0 1.0 1.0
6 321.028 0.264 152 424 1.0 1.0 0.0
6 323.003 0.263 152 427 0.0 0.0 0.0
6 324.038 0.262 152 430 0.0 0.0 0.0
6 326.02 0.26 152 433 0.0 0.0 0.0
6 328.021 0.259 152 436 0.0 0.0 0.0
6 330.024 0.258 152 439 0.0 0.0 0.0
6 331.993 0.256 152 442 0.0 0.0 0.0
6 334.003 0.255 152 445 0.0 0.0 0.0
6 335.053 0.254 152 448 0.0 0.0 0.0
6 336.994 0.252 152 451 0.0 0.0 0.0
6 338.033 0.251 152 454 0.0 0.0 0.0
6 340.035 0.252 153 456 0.0 0.0 0.24313725490196078
6 341.089 0.252 154 458 0.0 0.0 1.0
6 342.996 0.251 154 461 0.0 0.0 0.0
6 344.036 0.25 154 464 0.0 0.0 0.0
6 346.024 0.248 154 467 0.0 0.0 0.0
6 347.993 0.252 157 467 1.0 1.0 1.0
6 349.991 0.256 160 467 1.0 1.0 1.0
6 351.001 0.259 163 467 1.0 1.0 1.0
6 352.071 0.258 163 470 0.0 0.0 0.0
6 353.992 0.257 163 473 0.0 0.0 0.0
6 355.032 0.255 163 476 0.0 0.0 0.0
6 357.021 0.259 166 476 1.0 1.0 1.0
6 359.018 0.258 166 479 0.0 0.0 0.0
6 360.029 0.257 166 482 0.0 0.0 0.0
6 362.04 0.255 166 485 0.0 0.0 0.0
6 364.016 0.259 169 485 1.0 1.0 1.0
6 366.013 0.262 172 485 1.0 1.0 1.0
6 368.033 0.262 173 487 1.0 0.0 0.0
6 370.021 0.261 173 490 0.0 0.0 0.0
6 371.037 0.263 175 491 0.0 1.0 1.0
6 373.005 0.262 175 494 0.0 0.0 0.0
6 374.075 0.261 175 497 0.0 0.0 0.0
6 376.006 0.26 175 500 0.0 0.0 0.0
6 377.064 0.258 175 503 0.0 0.0 0.0
6 379.018 0.257 175 506 0.0 0.0 0.0
6 381.007 0.261 178 506 1.0 1.0 1.0
6 382.998 0.264 181 506 0.7490196078431373 1.0 1.0
6 384.054 0.263 181 509 0.0 0.0 0.0
6 386.022 0.262 181 512 0.0 0.0 0.0
6 387.997 0.265 184 512 1.0 1.0 1.0
6 389.041 0.268 187 512 1.0 1.0 1.0
6 391.023 0.267 187 515 0.0 0.0 0.0
6 393.004 0.266 187 518 0.0 0.0 0.0
6 394.04 0.269 190 518 1.0 1.0 1.0
6 396.059 0.268 190 521 0.0 0.0 0.0
6 398.007 0.266 190 524 0.0 0.0 0.0
6 399.025 0.265 190 527 0.0 0.0 0.0
6 401.041 0.264 190 530 0.0 0.0 0.0
6 403.084 0.267 193 530 1.0 1.0 1.0
6 405.014 0.266 193 533 0.0 0.0 0.0
6 407.067 0.269 196 533 1.0 1.0 1.0
6 409.086 0.269 197 535 0.0 0.0 1.0
6 411.029 0.271 199 536 1.0 1.0 0.0
6 413.0 0.27 199 539 0.0 0.0 0.0
6 414.026 0.269 199 542 0.0 0.0 0.0
6 416.03 0.268 199 545 0.0 0.0 0.0
6 418.083 0.271 202 545 1.0 1.0 1.0
6 420.008 0.27 202 548 0.0 0.0 0.0
6 421.037 0.269 202 551 0.0 0.0 0.0
6 422.055 0.268 202 554 0.0 0.0 0.0
6 423.091 0.266 202 557 0.0 0.0 0.0
6 425.036 0.265 202 560 0.0 0.0 0.0
6 427.032 0.264 202 563 0.0 0.0 0.0
6 429.024 0.267 205 563 1.0 1.0 1.0
6 431.029 0.266 205 566 0.0 0.0 0.0
6 433.032 0.265 205 569 0.0 0.0 0.0
6 435.028 0.265 206 571 0.0 0.0 1.0
